step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
4,1,0.23313461244106293,0.4101047217845917,-1.3940719366073608,0.0,0.0,0,0,0,-1,0.007152193691581488,0.0027008915785700083,0.12014691531658173,0.024944672361016273,0.0,0.023828327655792236,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,2,0.060797132551670074,0.2299923300743103,2.0071897506713867,0.0,0.0,0,0,0,-1,0.008233065716922283,0.0019001960754394531,0.1198667362332344,0.0005052060005255044,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,3,0.2512391209602356,-0.07845118641853333,-1.104724645614624,0.0,0.0,0,0,0,-1,0.008188679814338684,0.0019763975869864225,0.11983492225408554,0.00080073595745489,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,4,-0.04293152689933777,-0.19512811303138733,-0.9006461501121521,0.0,0.0,0,0,0,-1,0.007955774664878845,0.002017700346186757,0.12002652883529663,0.0007866960950195789,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,5,0.07328247278928757,0.40736958384513855,-1.6248385906219482,0.0,0.0,0,0,0,-1,0.007500619627535343,0.0023839629720896482,0.12011540681123734,0.024909088388085365,0.0,0.012679696083068848,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,6,0.1147395670413971,-0.13852091133594513,0.5332983136177063,0.0,0.0,0,0,0,-1,0.008152741938829422,0.0020079659298062325,0.11983928084373474,0.001000411924906075,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,7,-0.10190407931804657,0.09618355333805084,2.5188088417053223,0.0,0.0,0,0,0,-1,0.008310727775096893,0.0017508200835436583,0.1199384480714798,6.533443956868723e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,0,-0.09192337095737457,0.2788805365562439,-2.0194311141967773,0.0,0.0,0,0,0,-1,0.007995796389877796,0.0021419255062937737,0.11986228078603745,0.0010419182945042849,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,1,0.2345866560935974,0.3997962772846222,-1.4710702896118164,0.0,0.0,0,0,0,-1,0.007049616891890764,0.0028910236433148384,0.12005934864282608,0.02499164640903473,0.0,0.033678680658340454,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,2,0.055768031626939774,0.24068886041641235,2.0217127799987793,0.0,0.0,0,0,0,-1,0.008180201053619385,0.002004378940910101,0.11981542408466339,0.001115940511226654,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,3,0.2561553716659546,-0.08867612481117249,-1.1473841667175293,0.0,0.0,0,0,0,-1,0.008064589463174343,0.0021167797967791557,0.11981862783432007,0.0018193413270637393,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,4,-0.036114651709795,-0.2041051983833313,-0.946277916431427,0.0,0.0,0,0,0,-1,0.008043245412409306,0.0019439230673015118,0.12001282721757889,0.00043521105544641614,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,5,0.07285797595977783,0.39595967531204224,-1.5839622020721436,0.0,0.0,0,0,0,-1,0.007543256506323814,0.00215078704059124,0.12030595541000366,0.024984508752822876,0.0,0.02878516912460327,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,6,0.12495474517345428,-0.13259577751159668,0.5105058550834656,0.0,0.0,0,0,0,-1,0.008296852000057697,0.0019844621419906616,0.11971867829561234,0.002202067757025361,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,7,-0.11075762659311295,0.10289180278778076,2.4676318168640137,0.0,0.0,0,0,0,-1,0.00832405500113964,0.001766689121723175,0.11990924924612045,0.0001212081333505921,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,0,-0.09699594229459763,0.268958181142807,-2.069622278213501,0.0,0.0,0,0,0,-1,0.007829460315406322,0.0023131759371608496,0.11985734850168228,0.0017096499213948846,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,1,0.23518909513950348,0.3896644711494446,-1.5590959787368774,0.0,0.0,0,0,0,-1,0.007099378854036331,0.002661828650161624,0.1202387884259224,0.024908432736992836,0.0,0.03656408190727234,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,2,0.05088160187005997,0.25097042322158813,1.9898780584335327,0.0,0.0,0,0,0,-1,0.00826997496187687,0.0019854442216455936,0.11974457651376724,0.0022302246652543545,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,3,0.26075953245162964,-0.09933628886938095,-1.175801396369934,0.0,0.0,0,0,0,-1,0.0077875335700809956,0.0022886067163199186,0.11992385983467102,0.0035639656707644463,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,4,-0.029881389811635017,-0.21320973336696625,-1.0002031326293945,0.0,0.0,0,0,0,-1,0.008102936670184135,0.001909694168716669,0.1199873685836792,0.00021321416716091335,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,5,0.07287682592868805,0.38410067558288574,-1.5589611530303955,0.0,0.0,0,0,0,-1,0.007406548596918583,0.0022338845301419497,0.12035956233739853,0.02497219480574131,0.0,0.04229527711868286,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,6,0.1342627853155136,-0.12745460867881775,0.5054445266723633,0.0,0.0,0,0,0,-1,0.008441206067800522,0.0019770553335547447,0.11958174407482147,0.003532870439812541,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,7,-0.11909008771181107,0.10991526395082474,2.4092049598693848,0.0,0.0,0,0,0,-1,0.008346078917384148,0.001783390762284398,0.11987052112817764,0.0002945160958915949,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,0,-0.10248112678527832,0.2594814598560333,-2.1263954639434814,0.0,0.0,0,0,0,-1,0.007727588526904583,0.002436042530462146,0.11983636766672134,0.0024889870546758175,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,1,0.2348932921886444,0.3795199692249298,-1.6438875198364258,0.0,0.0,0,0,0,-1,0.007117907516658306,0.0030102371238172054,0.1198718398809433,0.0249200277030468,0.0,0.004702240228652954,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,2,0.04699985310435295,0.2601495683193207,1.9483964443206787,0.0,0.0,0,0,0,-1,0.00850178487598896,0.0020200819708406925,0.11947812139987946,0.005583025980740786,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
7,3,0.2652103304862976,-0.11015776544809341,-1.178906798362732,0.0,0.0,0,0,0,-1,0.007549946196377277,0.002433079294860363,0.12001695483922958,0.005543224047869444,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,4,-0.023760229349136353,-0.2231481522321701,-1.0314420461654663,0.0,0.0,0,0,0,-1,0.00814918801188469,0.001885298523120582,0.11996550858020782,9.946823411155492e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,5,0.0730242133140564,0.37210527062416077,-1.5677376985549927,0.0,0.0,0,0,0,-1,0.0069960057735443115,0.0028611640445888042,0.12014282494783401,0.02454797364771366,0.0,0.02365046739578247,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
7,6,0.14126715064048767,-0.12367519736289978,0.47044286131858826,0.0,0.0,0,0,0,-1,0.008480459451675415,0.0018202111823484302,0.11969932168722153,0.005683997180312872,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,7,-0.1268213987350464,0.11730102449655533,2.343446731567383,0.0,0.0,0,0,0,-1,0.008384300395846367,0.0018225982785224915,0.11979310214519501,0.0008814871544018388,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,0,-0.10832887142896652,0.25069060921669006,-2.196955680847168,0.0,0.0,0,0,0,-1,0.007758575491607189,0.00246191187761724,0.11977951228618622,0.003774364711716771,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,1,0.2337578386068344,0.368264377117157,-1.6873388290405273,0.0,0.0,0,0,0,-1,0.007384043186903,0.0027762404642999172,0.11983971297740936,0.017845116555690765,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
