step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
3,2,-0.06818565726280212,0.40400224924087524,-1.4465854167938232,0.0,0.0,0,0,0,-1,0.007031572051346302,0.002784386742860079,0.1201840415596962,0.024963075295090675,0.0,0.008361101150512695,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
3,3,0.08171413093805313,0.4547233581542969,1.0290017127990723,0.0,0.0,0,0,0,-1,0.006967686116695404,0.0031749573536217213,0.11985734850168228,0.024874238297343254,0.0,0.0024689435958862305,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
3,4,0.20466049015522003,0.3441479802131653,2.192202091217041,0.0,0.0,0,0,0,-1,0.008583140559494495,0.0018119218293577433,0.1196049302816391,0.001705146860331297,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
3,5,0.056507084518671036,-0.3920060992240906,2.6841375827789307,0.0,0.0,0,0,0,-1,0.006901917047798634,0.0028403836768120527,0.12025769054889679,0.02494402974843979,0.0,0.008909851312637329,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
3,6,0.201967254281044,0.07694301754236221,-3.072446584701538,0.0,0.0,0,0,0,-1,0.00839098822325468,0.0016882761847227812,0.11992073804140091,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
3,7,0.07999639958143234,-0.17948932945728302,-1.2697402238845825,0.0,0.0,0,0,0,-1,0.008383023552596569,0.0015782916452735662,0.12003868073225021,0.0009446498588658869,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,0,-0.09239491820335388,-0.1285332590341568,2.089993715286255,0.0,0.0,0,0,0,-1,0.008315440267324448,0.0017207851633429527,0.11996377259492874,0.0004081671067979187,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,1,0.2510451078414917,-0.3913596272468567,0.4164537191390991,0.0,0.0,0,0,0,-1,0.0074842204339802265,0.0024831413757056,0.12003262341022491,0.02501687966287136,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,2,-0.06703413277864456,0.39271223545074463,-1.4911072254180908,0.0,0.0,0,0,0,-1,0.006980906706303358,0.0029741290491074324,0.12004495412111282,0.024948297068476677,0.0,0.01936972141265869,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,3,0.08650057017803192,0.4619131088256836,0.9462954998016357,0.0,0.0,0,0,0,-1,0.00687217153608799,0.0032118232920765877,0.11991599947214127,0.024971289560198784,0.0,0.015735089778900146,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,4,0.19869910180568695,0.3526822626590729,2.179579496383667,0.0,0.0,0,0,0,-1,0.008619340136647224,0.001790478709153831,0.11959017068147659,0.0031149443238973618,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,5,0.04679885879158974,-0.3869060277938843,2.6277787685394287,0.0,0.0,0,0,0,-1,0.006704194005578756,0.0029887044802308083,0.12030709534883499,0.02498205192387104,0.0,0.0012864470481872559,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,6,0.19024929404258728,0.07628346979618073,-3.1051135063171387,0.0,0.0,0,0,0,-1,0.00824357196688652,0.0018343966221436858,0.11992202699184418,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
4,7,0.08340130746364594,-0.18924999237060547,-1.190879464149475,0.0,0.0,0,0,0,-1,0.008354096673429012,0.0016992584569379687,0.11994663625955582,0.00043737233499996364,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,0,-0.09822046756744385,-0.11887606233358383,2.142521381378174,0.0,0.0,0,0,0,-1,0.008309329859912395,0.0017746095545589924,0.11991605907678604,0.00016550987493246794,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,1,0.2603000998497009,-0.3868725001811981,0.4957796037197113,0.0,0.0,0,0,0,-1,0.007306954823434353,0.002585885813459754,0.12010715156793594,0.02503991685807705,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,2,-0.06642709672451019,0.38170960545539856,-1.5464134216308594,0.0,0.0,0,0,0,-1,0.0067221433855593204,0.0028602785896509886,0.12041757255792618,0.02494872733950615,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,3,0.08956128358840942,0.4625796675682068,0.9060505032539368,0.0,0.0,0,0,0,-1,0.006808847188949585,0.0031884359195828438,0.12000270932912827,0.025035031139850616,0.0,0.023447483777999878,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,4,0.19402945041656494,0.35938164591789246,2.1820545196533203,0.0,0.0,0,0,0,-1,0.008622107096016407,0.0016572793247178197,0.11972061544656754,0.005211340729147196,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,5,0.037608981132507324,-0.381357878446579,2.563443422317505,0.0,0.0,0,0,0,-1,0.006814059801399708,0.0029692817479372025,0.12021664530038834,0.02434452995657921,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,6,0.1783444732427597,0.07588200271129608,-3.1030404567718506,0.0,0.0,0,0,0,-1,0.008213194087147713,0.0018800165271386504,0.11990679055452347,8.307099051307887e-06,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
5,7,0.0876937285065651,-0.199007049202919,-1.1237616539001465,0.0,0.0,0,0,0,-1,0.008364477194845676,0.0017449036240577698,0.11989060789346695,0.00020175694953650236,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,0,-0.10452993959188461,-0.10962852835655212,2.2005953788757324,0.0,0.0,0,0,0,-1,0.00828650500625372,0.0018135856371372938,0.11989990621805191,9.10943781491369e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,1,0.26929208636283875,-0.3815838396549225,0.5704610347747803,0.0,0.0,0,0,0,-1,0.0073701548390090466,0.002560830907896161,0.12006901204586029,0.024093352258205414,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,2,-0.06646575778722763,0.3708515465259552,-1.6063258647918701,0.0,0.0,0,0,0,-1,0.006749190390110016,0.003131599398329854,0.12011919915676117,0.019257932901382446,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,3,0.09345272183418274,0.46314820647239685,0.8812137246131897,0.0,0.0,0,0,0,-1,0.0067644682712852955,0.003179198829457164,0.12005633860826492,0.025072209537029266,0.0,0.016719341278076172,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,4,0.18920600414276123,0.3655782639980316,2.334881067276001,0.0,0.0,0,0,0,-1,0.008367170579731464,0.001649799756705761,0.11998302489519119,0.007870011031627655,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,5,0.02878069505095482,-0.3752070963382721,2.5000686645507812,0.0,0.0,0,0,0,-1,0.0069099534302949905,0.0029395720921456814,0.12015047669410706,0.01890713721513748,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,6,0.1665034294128418,0.07531857490539551,-3.0799262523651123,0.0,0.0,0,0,0,-1,0.008186107501387596,0.0019114266615360975,0.11990246176719666,2.1501035007531755e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
6,7,0.09242899715900421,-0.20802883803844452,-1.040378212928772,0.0,0.0,0,0,0,-1,0.008347004652023315,0.0017885117558762431,0.11986447870731354,0.00017006501730065793,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,0,-0.11103538423776627,-0.10134419798851013,2.2869958877563477,0.0,0.0,0,0,0,-1,0.00826843548566103,0.0018295783083885908,0.11990198493003845,6.24763997620903e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,1,0.27791017293930054,-0.37562233209609985,0.6434993743896484,0.0,0.0,0,0,0,-1,0.007575982250273228,0.0025054984726011753,0.11991850286722183,0.01904362440109253,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,2,-0.06713841110467911,0.3596145510673523,-1.6520479917526245,0.0,0.0,0,0,0,-1,0.007401180453598499,0.0026219384744763374,0.11997687071561813,0.011296507902443409,0.0,0.0027784109115600586,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,3,0.09995175898075104,0.46313151717185974,0.779909610748291,0.0,0.0,0,0,0,-1,0.00675483513623476,0.0031393838580697775,0.12010577321052551,0.02509213611483574,0.0,0.016416192054748535,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,4,0.18421940505504608,0.3698021173477173,2.594477653503418,0.0,0.0,0,0,0,-1,0.008084863424301147,0.0017958618700504303,0.12011927366256714,0.012097377330064774,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,5,0.020384319126605988,-0.36853036284446716,2.4356682300567627,0.0,0.0,0,0,0,-1,0.006998341530561447,0.002884763292968273,0.12011688202619553,0.01410237979143858,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,6,0.15453661978244781,0.07446397095918655,-3.062342882156372,0.0,0.0,0,0,0,-1,0.008170495741069317,0.0019233112689107656,0.11990619450807571,2.1473913875524886e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
7,7,0.09815528988838196,-0.21706105768680573,-0.9747977256774902,0.0,0.0,0,0,0,-1,0.008362725377082825,0.0017886493587866426,0.11984861642122269,0.00027971266536042094,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,0,-0.11785466969013214,-0.09426937252283096,2.4036126136779785,0.0,0.0,0,0,0,-1,0.008292322047054768,0.0018053323728963733,0.1199023425579071,4.182338670943864e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,1,0.2859557271003723,-0.3691232204437256,0.7214075922966003,0.0,0.0,0,0,0,-1,0.007815932855010033,0.002425729064270854,0.11975833028554916,0.014205114915966988,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,2,-0.06828103959560394,0.3481258749961853,-1.6874139308929443,0.0,0.0,0,0,0,-1,0.008006145246326923,0.00226589129306376,0.1197279617190361,0.0061370134353637695,0.0,0.00437849760055542,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,3,0.10725579410791397,0.46311911940574646,0.6830596923828125,0.0,0.0,0,0,0,-1,0.0067734746262431145,0.0031248205341398716,0.12010170519351959,0.025094877928495407,0.0,0.01848703622817993,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
8,4,0.17769837379455566,0.37275010347366333,2.8264212608337402,0.0,0.0,0,0,0,-1,0.007775257807224989,0.002120229182764888,0.12010449916124344,0.017071228474378586,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
8,5,0.01246959064155817,-0.3613494634628296,2.3698415756225586,0.0,0.0,0,0,0,-1,0.0070824818685650826,0.002795033622533083,0.12012248486280441,0.010370176285505295,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
8,6,0.14272895455360413,0.07338963449001312,-3.0338988304138184,0.0,0.0,0,0,0,-1,0.008154736831784248,0.0019330866634845734,0.11991218477487564,2.4862885766196996e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
