step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.3758048415184021,-0.03938129171729088,-0.1872674524784088,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,1,-0.6675482988357544,-0.3977447748184204,0.09869646281003952,0.4177405956922578,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,2,-0.22701984643936157,-0.033453624695539474,2.0705175399780273,0.29034711172298555,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,3,-0.3770693242549896,-0.16427136957645416,-1.9687494039535522,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,4,-0.6746675968170166,0.3214779198169708,1.2551881074905396,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,5,-0.38017216324806213,0.08082851767539978,2.6670849323272705,6.28,2.7311154515718528,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,6,-0.5231543779373169,-0.04235606640577316,-1.4180498123168945,6.28,5.520898816057865,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
1,7,-0.6721818447113037,0.18577438592910767,-1.4067453145980835,0.43027819114229426,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,0,-0.376237154006958,-0.039228372275829315,-0.5870503187179565,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,1,-0.6627321243286133,-0.3976857364177704,-0.07606777548789978,0.46738207989553204,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,2,-0.22924669086933136,-0.030056990683078766,2.2373132705688477,0.27623482836365565,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,3,-0.37820518016815186,-0.1671644151210785,-1.9205890893936157,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,4,-0.6744722723960876,0.32186824083328247,0.9838611483573914,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,5,-0.38257625699043274,0.08230403810739517,2.5154454708099365,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,6,-0.5231080651283264,-0.04384259507060051,-1.668691873550415,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
2,7,-0.6707256436347961,0.1755145788192749,-1.4538148641586304,0.4185162634581345,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
3,0,-0.36831778287887573,-0.045439593493938446,-0.6614380478858948,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
3,1,-0.6662603616714478,-0.3969295024871826,-0.305006742477417,0.8621550553684416,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.2
