step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y,target_1_x,target_1_y,target_2_x,target_2_y
1,10,0.774891197681427,-0.6210122108459473,-1.075937271118164,0.0,0.0,0,0,0,-1,0.007264696527272463,0.002605078974738717,0.12013022601604462,0.017811760306358337,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,11,0.7636777758598328,-0.7433233857154846,-2.6961679458618164,0.0,0.0,0,0,0,-1,0.007594605907797813,0.0032314315903931856,0.11917395144701004,0.010495726019144058,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,12,0.7791945934295654,-0.49891749024391174,0.21437892317771912,0.0,0.0,0,0,0,-1,0.008163446560502052,0.002168653765693307,0.1196679100394249,0.01049154344946146,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,13,0.9187978506088257,-0.3713783025741577,2.3133749961853027,0.0,0.0,0,0,0,-1,0.008348530158400536,0.001777636120095849,0.11987383663654327,0.00020917326037306339,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,14,0.32772529125213623,-0.8563140630722046,0.9552940726280212,0.0,0.0,0,0,0,-1,0.007359798066318035,0.0024880007840692997,0.12015219777822495,0.014575663022696972,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,15,0.3277292549610138,-0.13486820459365845,1.2065715789794922,0.0,0.0,0,0,0,-1,0.007474297657608986,0.002255068626254797,0.12027062475681305,0.001564561389386654,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,0,0.1855745017528534,-0.14107592403888702,-0.4163943827152252,0.0,0.0,0,0,0,-1,0.006948349066078663,0.0026406485121697187,0.1204109862446785,0.009650385938584805,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,1,0.6334643959999084,-0.498894065618515,0.09479550272226334,0.0,0.0,0,0,0,-1,0.008832051418721676,0.0014934816863387823,0.119674451649189,0.0014477238291874528,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,2,0.9273003935813904,-0.7241400480270386,1.4250469207763672,0.0,0.0,0,0,0,-1,0.008062576875090599,0.0019852393306791782,0.11995217949151993,0.0010530990548431873,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,3,0.4615073800086975,0.9412751793861389,3.1096444129943848,0.0,0.0,0,0,0,-1,0.006630977150052786,0.0033437139354646206,0.12002531439065933,0.024964457377791405,0.0,0.018799006938934326,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,4,0.6105280518531799,-0.1436234414577484,-2.801053047180176,0.0,0.0,0,0,0,-1,0.008571934886276722,0.0016601671231910586,0.11976789683103561,0.00019471719861030579,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,5,0.929858386516571,0.09274637699127197,-1.0662474632263184,0.0,0.0,0,0,0,-1,0.008575408719480038,0.0016458149766549468,0.11977877467870712,0.00020875499467365444,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,6,0.6310294270515442,0.3301906883716583,-1.0519776344299316,0.0,0.0,0,0,0,-1,0.00860576145350933,0.0016169280279427767,0.11977730691432953,0.00019999414507765323,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,7,0.18675027787685394,-0.009557598270475864,0.7189599871635437,0.0,0.0,0,0,0,-1,0.008383485488593578,0.0016280682757496834,0.11998843401670456,0.007940053939819336,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,8,0.31755784153938293,-0.7280617952346802,2.1517245769500732,0.0,0.0,0,0,0,-1,0.007119162008166313,0.002445734804496169,0.12043510377407074,0.01011259388178587,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,9,0.49143874645233154,-0.7435093522071838,-0.08162561058998108,0.0,0.0,0,0,0,-1,0.008242842741310596,0.0018759883241727948,0.11988116055727005,0.0008775056921876967,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,10,0.7772371768951416,-0.6249838471412659,-1.0855721235275269,0.0,0.0,0,0,0,-1,0.007624316960573196,0.0025186899583786726,0.11985698342323303,0.016464248299598694,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,11,0.754299521446228,-0.7482974529266357,-2.62038516998291,0.0,0.0,0,0,0,-1,0.007832670584321022,0.0026485794223845005,0.11951873451471329,0.008464125916361809,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,12,0.7883204817771912,-0.4967307448387146,0.26116159558296204,0.0,0.0,0,0,0,-1,0.00847050454467535,0.0016981903463602066,0.11983130127191544,0.009701740927994251,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,13,0.9113078117370605,-0.36361104249954224,2.316882848739624,0.0,0.0,0,0,0,-1,0.008337141014635563,0.0018271679291501641,0.11983568966388702,0.0002917696547228843,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,14,0.3312094211578369,-0.8520936965942383,0.7975648045539856,0.0,0.0,0,0,0,-1,0.007496666628867388,0.0022959697525948286,0.12020735442638397,0.014440150000154972,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,15,0.3313692808151245,-0.12524257600307465,1.2128194570541382,0.0,0.0,0,0,0,-1,0.007557775359600782,0.0024103254545480013,0.12003188580274582,0.0018265219405293465,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,0,0.19396965205669403,-0.14543788135051727,-0.5239990949630737,0.0,0.0,0,0,0,-1,0.00725266057997942,0.0024501809384673834,0.1202971562743187,0.007091325707733631,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,1,0.6434637308120728,-0.49830853939056396,0.008287196047604084,0.0,0.0,0,0,0,-1,0.008654827252030373,0.0017697308212518692,0.11957543343305588,0.0016666488954797387,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,2,0.9288784861564636,-0.7124114036560059,1.4509453773498535,0.0,0.0,0,0,0,-1,0.008088381960988045,0.0019653448835015297,0.11994627863168716,0.0005243809428066015,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,3,0.4539204239845276,0.9413638710975647,-3.130114793777466,0.0,0.0,0,0,0,-1,0.0073797088116407394,0.0026729642413556576,0.11994731426239014,0.025017501786351204,0.0,0.024804413318634033,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,4,0.5992454886436462,-0.1475166231393814,-2.81813383102417,0.0,0.0,0,0,0,-1,0.008341389708220959,0.0017657526768743992,0.11989285051822662,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,5,0.9349828362464905,0.08302871137857437,-1.124160647392273,0.0,0.0,0,0,0,-1,0.008473316207528114,0.001678435131907463,0.11984824389219284,0.00018410279881209135,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,6,0.6362507343292236,0.3203710913658142,-1.1110111474990845,0.0,0.0,0,0,0,-1,0.008391068316996098,0.0017159024719148874,0.11989302188158035,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,7,0.19472768902778625,-0.0021625265944749117,0.7804001569747925,0.0,0.0,0,0,0,-1,0.007831432856619358,0.002154797315597534,0.1200137659907341,0.0052346158772706985,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,8,0.31165990233421326,-0.7185947299003601,2.1016972064971924,0.0,0.0,0,0,0,-1,0.0072432574816048145,0.0024505031760782003,0.12030623853206635,0.007422983646392822,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,9,0.5028789639472961,-0.7442147731781006,-0.03767060488462448,0.0,0.0,0,0,0,-1,0.008261296898126602,0.0018738441867753863,0.11986485868692398,0.0004501438234001398,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,10,0.7827009558677673,-0.635051429271698,-1.0491653680801392,0.0,0.0,0,0,0,-1,0.008338049054145813,0.002062937244772911,0.11959901452064514,0.012848597951233387,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,11,0.7449082136154175,-0.7540819048881531,-2.5557494163513184,0.0,0.0,0,0,0,-1,0.007783416658639908,0.0025701969861984253,0.11964637786149979,0.0070268539711833,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,12,0.7990607619285583,-0.49358510971069336,0.309887170791626,0.0,0.0,0,0,0,-1,0.007848303765058517,0.002381005557253957,0.11977068334817886,0.007231059018522501,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,13,0.903860867023468,-0.3552103042602539,2.268343925476074,0.0,0.0,0,0,0,-1,0.00817236490547657,0.001945175346918404,0.11988244950771332,0.00017610237409826368,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,14,0.33662137389183044,-0.8474311828613281,0.6158929467201233,0.0,0.0,0,0,0,-1,0.007433606311678886,0.002315222518518567,0.12025116384029388,0.011334632523357868,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,15,0.3355710804462433,-0.11400260776281357,1.2105703353881836,0.0,0.0,0,0,0,-1,0.007721219211816788,0.0022914286237210035,0.1199873611330986,0.0023045421112328768,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,0,0.2030213475227356,-0.15112215280532837,-0.6016504168510437,0.0,0.0,0,0,0,-1,0.007512688171118498,0.0025287303142249584,0.11995857954025269,0.005101652350276709,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,1,0.6535243391990662,-0.49866437911987305,-0.08328940719366074,0.0,0.0,0,0,0,-1,0.008486256934702396,0.001888011465780437,0.11962572485208511,0.0016173351323232055,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,2,0.9301728010177612,-0.700557291507721,1.4732335805892944,0.0,0.0,0,0,0,-1,0.007922486402094364,0.002102021826431155,0.1199754849076271,0.0007217705133371055,0.0,0.0034680962562561035,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,3,0.4459573030471802,0.9412164092063904,-3.1299474239349365,0.0,0.0,0,0,0,-1,0.007516512647271156,0.002448109444230795,0.12003537267446518,0.025080472230911255,0.0,0.013490825891494751,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,4,0.5878742933273315,-0.15134993195533752,-2.805748701095581,0.0,0.0,0,0,0,-1,0.008194074034690857,0.0019211556063964963,0.11988475918769836,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,5,0.9395230412483215,0.07280363887548447,-1.180275797843933,0.0,0.0,0,0,0,-1,0.008292624726891518,0.0018360927933827043,0.11987127363681793,3.718167499755509e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,6,0.6411546468734741,0.3098998963832855,-1.1472853422164917,0.0,0.0,0,0,0,-1,0.00824433472007513,0.0018701674416661263,0.11988549679517746,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,7,0.2022424042224884,0.005751531105488539,0.8396454453468323,0.0,0.0,0,0,0,-1,0.007952624000608921,0.001961856847628951,0.12008550763130188,0.0028887155931442976,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,8,0.3062347173690796,-0.7088313102722168,2.0525848865509033,0.0,0.0,0,0,0,-1,0.007266853004693985,0.0028948772232979536,0.11983826756477356,0.0050877355970442295,0.0,0.01830241084098816,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,9,0.5139086246490479,-0.7443434596061707,0.025947142392396927,0.0,0.0,0,0,0,-1,0.008228774182498455,0.0019607776775956154,0.11981044709682465,0.00025002137408591807,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,10,0.7882936000823975,-0.6442624926567078,-0.9747704267501831,0.0,0.0,0,0,0,-1,0.00854259543120861,0.0017968309111893177,0.11966057866811752,0.010651493445038795,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,11,0.735913097858429,-0.7604518532752991,-2.4908881187438965,0.0,0.0,0,0,0,-1,0.007755756378173828,0.002529292367398739,0.11971494555473328,0.006905858404934406,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,12,0.8100936412811279,-0.4898349642753601,0.3418434262275696,0.0,0.0,0,0,0,-1,0.007594839204102755,0.0022874129936099052,0.12011774629354477,0.004086231347173452,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,13,0.8967721462249756,-0.3463534414768219,2.2244985103607178,0.0,0.0,0,0,0,-1,0.008039501495659351,0.002058375393971801,0.1199021190404892,0.0002836993371602148,0.0,0.0027601122856140137,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,14,0.3437502086162567,-0.843002200126648,0.464718222618103,0.0,0.0,0,0,0,-1,0.007564842235296965,0.0022595494519919157,0.12017560005187988,0.008141869679093361,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
4,15,0.3398406207561493,-0.10278766602277756,1.2016831636428833,0.0,0.0,0,0,0,-1,0.007599527947604656,0.0025195907801389694,0.11988086998462677,0.0025951832067221403,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,0,0.21175427734851837,-0.15756870806217194,-0.6721015572547913,0.0,0.0,0,0,0,-1,0.007584672421216965,0.002497192472219467,0.11991812288761139,0.0035323603078722954,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,1,0.6639971733093262,-0.4999869763851166,-0.1688820868730545,0.0,0.0,0,0,0,-1,0.008398039266467094,0.0018997390288859606,0.11970221251249313,0.0014191392110660672,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,2,0.9313603043556213,-0.6888228058815002,1.4525973796844482,0.0,0.0,0,0,0,-1,0.007762771099805832,0.002327148336917162,0.11991006880998611,0.0015721404924988747,0.0,0.003633052110671997,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,3,0.43475547432899475,0.9411216378211975,-3.135814666748047,0.0,0.0,0,0,0,-1,0.007553841918706894,0.002459992654621601,0.1199861541390419,0.02506282925605774,0.0,0.021115005016326904,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,4,0.5766777992248535,-0.1552259922027588,-2.8229246139526367,0.0,0.0,0,0,0,-1,0.008157835341989994,0.0019691914785653353,0.11987296491861343,0.0,0.0,0.0031272470951080322,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,5,0.943645715713501,0.06207241117954254,-1.2246968746185303,0.0,0.0,0,0,0,-1,0.0081930635496974,0.0019447829108685255,0.1198621466755867,2.5757848561624996e-05,0.0,0.0036635994911193848,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,6,0.6456707119941711,0.299433171749115,-1.1872475147247314,0.0,0.0,0,0,0,-1,0.008196068927645683,0.001938596018590033,0.11986533552408218,0.0,0.0,0.0025153160095214844,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,7,0.20939460396766663,0.014230463653802872,0.9009763598442078,0.0,0.0,0,0,0,-1,0.008253796957433224,0.0018051278311759233,0.11994107812643051,0.001547367312014103,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,8,0.3010154664516449,-0.6984008550643921,2.0210721492767334,0.0,0.0,0,0,0,-1,0.00757382158190012,0.0027921239379793406,0.11963404715061188,0.003107651136815548,0.0,0.029463768005371094,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,9,0.5250773429870605,-0.7437404990196228,0.0839405208826065,0.0,0.0,0,0,0,-1,0.00821739062666893,0.0019642035476863384,0.11981839686632156,0.00014210731023922563,0.0,0.0011788010597229004,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,10,0.7938177585601807,-0.6514851450920105,-0.8270053267478943,0.0,0.0,0,0,0,-1,0.008595271967351437,0.0016341449227184057,0.1197705790400505,0.008976828306913376,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,11,0.7273618578910828,-0.7673808932304382,-2.429551362991333,0.0,0.0,0,0,0,-1,0.0077569191344082355,0.002378936158493161,0.11986414343118668,0.005957665387541056,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,12,0.8209835886955261,-0.486004114151001,0.3168193995952606,0.0,0.0,0,0,0,-1,0.008011049591004848,0.002051826100796461,0.11993711441755295,0.0022106042597442865,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,13,0.8897647857666016,-0.336891770362854,2.196493148803711,0.0,0.0,0,0,0,-1,0.007932880893349648,0.00212977547198534,0.11993733793497086,0.00045557200792245567,0.0,0.01062619686126709,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,14,0.3532518148422241,-0.8386545777320862,0.40723916888237,0.0,0.0,0,0,0,-1,0.007889864034950733,0.0020769834518432617,0.1200331449508667,0.005342956632375717,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
5,15,0.3442387580871582,-0.0916791558265686,1.1819274425506592,0.0,0.0,0,0,0,-1,0.007595631293952465,0.0025792273227125406,0.11982513964176178,0.002654036972671747,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,0,0.2200455367565155,-0.16458041965961456,-0.7317888736724854,0.0,0.0,0,0,0,-1,0.007604880724102259,0.002356256591156125,0.12003885954618454,0.002376670017838478,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,1,0.6741145253181458,-0.5021499395370483,-0.2631336748600006,0.0,0.0,0,0,0,-1,0.00831637904047966,0.0019180688541382551,0.11976555734872818,0.0012613022699952126,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,2,0.9328269958496094,-0.6773355603218079,1.439202070236206,0.0,0.0,0,0,0,-1,0.007780411746352911,0.002621679101139307,0.1195978969335556,0.002506549470126629,0.0,0.004327982664108276,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,3,0.4232011139392853,0.941169798374176,3.117980718612671,0.0,0.0,0,0,0,-1,0.0077486662194132805,0.00236410996876657,0.11988722532987595,0.02504180744290352,0.0,0.033825457096099854,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,4,0.5653480291366577,-0.15896376967430115,-2.8118948936462402,0.0,0.0,0,0,0,-1,0.008147230371832848,0.0019799121655523777,0.11987286061048508,0.0,0.0,0.006776571273803711,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,5,0.9473751187324524,0.05108409374952316,-1.2618460655212402,0.0,0.0,0,0,0,-1,0.00814353208988905,0.0019983306992799044,0.11985812336206436,2.904564098571427e-05,0.0,0.010135531425476074,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,6,0.6499865651130676,0.28840041160583496,-1.2025706768035889,0.0,0.0,0,0,0,-1,0.008173611015081406,0.001960416091606021,0.11986596882343292,0.0,0.0,0.007080018520355225,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,7,0.21651171147823334,0.023605724796652794,0.9338566064834595,0.0,0.0,0,0,0,-1,0.008348213508725166,0.0017922756960615516,0.11985951662063599,0.0008527825702913105,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,8,0.29591453075408936,-0.6875877380371094,2.0051186084747314,0.0,0.0,0,0,0,-1,0.007871562615036964,0.0022398834116756916,0.1198885589838028,0.0017169744241982698,0.0,0.024029582738876343,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,9,0.536413311958313,-0.742531955242157,0.12662826478481293,0.0,0.0,0,0,0,-1,0.008193343877792358,0.0019762569572776556,0.11983039230108261,0.00010191947512794286,0.0,0.005595684051513672,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
6,10,0.8000475764274597,-0.6572457551956177,-0.6550499796867371,0.0,0.0,0,0,0,-1,0.008633825927972794,0.001600459567271173,0.11976570636034012,0.007579239550977945,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
