step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
4,6,0.06502535194158554,-0.4062785506248474,2.7925069332122803,0.0,0.0,2,1,1,0,0.0023600393906235695,0.12361428141593933,0.004025679547339678,0.022155286744236946,0.8568356037139893,0.6668405532836914,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
4,7,0.2124083936214447,-0.1281251609325409,1.8991808891296387,0.0,0.0,0,0,0,-1,0.00823497399687767,0.0018484581960365176,0.11991656571626663,4.065931079821894e-06,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,0,-0.0817875862121582,0.0004553998005576432,1.68082594871521,0.0,0.0,2,1,1,0,0.006603421177715063,0.12321705371141434,0.00017952175403479487,0.030183203518390656,0.8218272924423218,0.7311282157897949,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,1,0.36899226903915405,0.44865432381629944,-2.967323064804077,0.0,0.0,1,0,1,0,0.12086006253957748,0.006007507909089327,0.0031324296724051237,0.02322561852633953,0.7623074054718018,0.8259555101394653,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,2,0.07152047753334045,0.19579020142555237,0.742720365524292,0.0,0.0,1,0,1,0,0.11786967515945435,0.009235447272658348,0.00289487699046731,0.006939488463103771,0.7627553939819336,0.8181796669960022,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,3,0.05951360985636711,0.3217694163322449,-3.0202202796936035,0.0,0.0,2,1,1,0,0.004031372256577015,0.12547999620437622,0.000488609541207552,0.030716877430677414,0.8287220001220703,0.7379535436630249,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,4,0.3702729642391205,-0.29533296823501587,-0.8713216781616211,0.0,0.0,1,0,1,0,0.11818535625934601,0.00680122384801507,0.005013406742364168,0.0002369400899624452,0.7512035965919495,0.8151373863220215,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,5,0.2889309525489807,0.09865406155586243,0.271345853805542,0.0,0.0,1,0,1,0,0.118707574903965,0.007521435618400574,0.0037709891330450773,0.0005755388992838562,0.7571502327919006,0.8081820011138916,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,6,0.06338752806186676,-0.40543466806411743,2.6697585582733154,0.0,0.0,2,1,1,0,0.0013979310169816017,0.12702806293964386,0.0015740026719868183,0.021483903750777245,0.8457828164100647,0.6577684283256531,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
5,7,0.20916758477687836,-0.11781520396471024,1.837183952331543,0.0,0.0,0,0,0,-1,0.008218587376177311,0.0018813918577507138,0.11990002542734146,1.5963316400302574e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,0,-0.08314130455255508,0.009914888069033623,1.7566801309585571,0.0,0.0,2,1,1,0,0.006641659885644913,0.12317611277103424,0.0001822226622607559,0.030208414420485497,0.8228665590286255,0.731276273727417,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,1,0.37150922417640686,0.4490888714790344,-2.7371749877929688,0.0,0.0,1,0,1,0,0.11918643862009048,0.007269954774528742,0.0035435929894447327,0.023086780682206154,0.7482660412788391,0.8267995119094849,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,2,0.07094123214483261,0.19598332047462463,0.4492042660713196,0.0,0.0,1,0,1,0,0.11685353517532349,0.009973029606044292,0.003173433942720294,0.005906656384468079,0.7623542547225952,0.8141559362411499,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,3,0.05889817699790001,0.3216745853424072,-2.6785926818847656,0.0,0.0,2,1,1,0,0.00865637231618166,0.12090662121772766,0.00043699401430785656,0.03141891211271286,0.8400141000747681,0.7185834646224976,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,4,0.3682025074958801,-0.29318174719810486,-0.6804108619689941,0.0,0.0,1,0,1,0,0.1182367131114006,0.006173247471451759,0.00559002673253417,0.00013545349065680057,0.7471282482147217,0.8042781352996826,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,5,0.30048301815986633,0.10189517587423325,0.27541670203208923,0.0,0.0,1,0,1,0,0.11871788650751114,0.0076649789698421955,0.0036171257961541414,0.0005769303534179926,0.7573440074920654,0.8077096939086914,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,6,0.05746874585747719,-0.40168556571006775,2.474874258041382,0.0,0.0,2,1,1,0,0.0019652429036796093,0.12658926844596863,0.0014454995980486274,0.021351022645831108,0.8455249667167664,0.6617311835289001,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
6,7,0.20659823715686798,-0.10708141326904297,1.7745338678359985,0.0,0.0,0,0,0,-1,0.008237801492214203,0.0018699358915910125,0.11989226192235947,2.819031578837894e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,0,-0.08520849794149399,0.019202370196580887,1.820077896118164,0.0,0.0,2,1,1,0,0.007370866369456053,0.12243528664112091,0.00019383995095267892,0.03064035065472126,0.8262982368469238,0.728466272354126,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,1,0.37244755029678345,0.4492568075656891,-2.4821834564208984,0.0,0.0,1,0,1,0,0.11859405040740967,0.00847480446100235,0.002931143157184124,0.022811220958828926,0.7746522426605225,0.8241069912910461,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,2,0.06900973618030548,0.19539670646190643,0.2746625542640686,0.0,0.0,1,0,1,0,0.11758745461702347,0.009057886898517609,0.0033546651247888803,0.0058114551939070225,0.7571337223052979,0.8114810585975647,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,3,0.0597427599132061,0.32196927070617676,-2.564239978790283,0.0,0.0,2,1,1,0,0.008639751933515072,0.12102106958627701,0.0003391690843272954,0.03290247172117233,0.8493930101394653,0.7309668660163879,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,4,0.36721301078796387,-0.2931426763534546,-0.41631728410720825,0.0,0.0,1,0,1,0,0.11678209900856018,0.007766972295939922,0.0054509141482412815,0.00024588138330727816,0.7459985017776489,0.8138923645019531,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,5,0.31202495098114014,0.10517557710409164,0.27820897102355957,0.0,0.0,1,0,1,0,0.11879106611013412,0.0075982715934515,0.00361066241748631,0.00047567219007760286,0.7407845854759216,0.8071165084838867,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,6,0.0518714115023613,-0.3964603543281555,2.302680015563965,0.0,0.0,2,1,1,0,0.001931800041347742,0.12694790959358215,0.001120281987823546,0.02129855938255787,0.8447256684303284,0.6588221192359924,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
7,7,0.20487958192825317,-0.0968254953622818,1.6823160648345947,0.0,0.0,0,0,0,-1,0.008225048892199993,0.0018851032946258783,0.11988984793424606,2.9400289349723607e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,0,-0.08792271465063095,0.028920983895659447,1.8618749380111694,0.0,0.0,2,1,1,0,0.008553553372621536,0.12122829258441925,0.00021816576190758497,0.031062960624694824,0.832330048084259,0.7212503552436829,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,1,0.3733264207839966,0.450093537569046,-2.2908775806427,0.0,0.0,1,0,1,0,0.11869298666715622,0.008990545757114887,0.002316461643204093,0.022433459758758545,0.782393217086792,0.8224847912788391,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,2,0.07140957564115524,0.19587352871894836,0.07695136964321136,0.0,0.0,1,0,1,0,0.11791815608739853,0.00919569842517376,0.0028861460741609335,0.005419120192527771,0.7589514851570129,0.8049747943878174,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,3,0.05596180260181427,0.31901630759239197,-2.350778341293335,0.0,0.0,2,1,1,0,0.0036444892175495625,0.1258200854063034,0.000535433879122138,0.03196803107857704,0.8300666213035583,0.7298270463943481,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,4,0.36519959568977356,-0.29260724782943726,-0.22975493967533112,0.0,0.0,1,0,1,0,0.11509104073047638,0.009219983592629433,0.005688982084393501,0.00023424476967193186,0.7443212270736694,0.8162438273429871,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,5,0.3235584795475006,0.108485646545887,0.2809450030326843,0.0,0.0,1,0,1,0,0.11856362223625183,0.008038116618990898,0.0033982719760388136,0.0004609741154126823,0.7396886348724365,0.8066983222961426,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,6,0.04671953618526459,-0.3897946774959564,2.1576695442199707,0.0,0.0,2,1,1,0,0.002060918603092432,0.12691327929496765,0.001025788253173232,0.021342599764466286,0.8455445170402527,0.6518363356590271,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
8,7,0.2041868269443512,-0.0863909125328064,1.592517614364624,0.0,0.0,0,0,0,-1,0.008245025761425495,0.0018630981212481856,0.11989187449216843,3.834366725641303e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,0,-0.09125679731369019,0.039543867111206055,1.8842289447784424,0.0,0.0,2,1,1,0,0.009175550192594528,0.12057985365390778,0.00024459089036099613,0.031123172491788864,0.8377801179885864,0.7178211212158203,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,1,0.37266430258750916,0.4496089220046997,-2.073310613632202,0.0,0.0,1,0,1,0,0.119117371737957,0.008900300599634647,0.001982329646125436,0.022157417610287666,0.785698413848877,0.819617748260498,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,2,0.07755009084939957,0.19577521085739136,-0.1120060533285141,0.0,0.0,1,0,1,0,0.1200367659330368,0.007792850956320763,0.0021703823003917933,0.006816396489739418,0.7700443267822266,0.7958763837814331,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,3,0.052730999886989594,0.31529954075813293,-2.1529650688171387,0.0,0.0,2,1,1,0,0.0020383617375046015,0.12721532583236694,0.0007463192450813949,0.03110794723033905,0.8199227452278137,0.7190521955490112,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,4,0.36601200699806213,-0.29276710748672485,-0.019767209887504578,0.0,0.0,1,0,1,0,0.11349430680274963,0.011062241159379482,0.005443451926112175,0.00024306296836584806,0.7446240186691284,0.8171924352645874,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,5,0.33508384227752686,0.11182543635368347,0.2831529676914215,0.0,0.0,1,0,1,0,0.1184437945485115,0.008335516788065434,0.0032206785399466753,0.0004405683430377394,0.7397075891494751,0.8063254952430725,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,6,0.04202680289745331,-0.38174575567245483,2.0430614948272705,0.0,0.0,2,1,1,0,0.004579771775752306,0.12480104714632034,0.0006191881257109344,0.02390652522444725,0.8531090617179871,0.6468256115913391,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
9,7,0.2044885754585266,-0.07683384418487549,1.4648323059082031,0.0,0.0,0,0,0,-1,0.00823854748159647,0.0018696767510846257,0.11989177018404007,3.886312333634123e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,0,-0.0947917029261589,0.05018564686179161,1.8983005285263062,0.0,0.0,2,1,1,0,0.008649432100355625,0.12110045552253723,0.0002501030103303492,0.030571456998586655,0.8380319476127625,0.7139537334442139,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,1,0.37156936526298523,0.44803208112716675,-1.8786219358444214,0.0,0.0,1,0,1,0,0.11954309791326523,0.008653704077005386,0.0018031913787126541,0.021936161443591118,0.7860495448112488,0.8157368302345276,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,2,0.08557429164648056,0.19420912861824036,-0.2654525935649872,0.0,0.0,1,0,1,0,0.12104881554841995,0.007134497165679932,0.0018166822846978903,0.007630865555256605,0.7751903533935547,0.8028237819671631,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,3,0.050442323088645935,0.3111228942871094,-1.9861061573028564,0.0,0.0,2,1,1,0,0.002147371880710125,0.12745770812034607,0.0003949123783968389,0.031207412481307983,0.8216716051101685,0.7224849462509155,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,4,0.3695497214794159,-0.2924509644508362,0.18690921366214752,0.0,0.0,1,0,1,0,0.11159253865480423,0.012800631113350391,0.005606821272522211,0.00044003219227306545,0.7494285106658936,0.8152174949645996,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,5,0.3466022312641144,0.11518940329551697,0.28530752658843994,0.0,0.0,1,0,1,0,0.11837554723024368,0.00856917817145586,0.0030552672687917948,0.00042948455666191876,0.7399398684501648,0.8059517741203308,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,6,0.03736824542284012,-0.37177321314811707,1.9883159399032593,0.0,0.0,2,1,1,0,0.005958152003586292,0.12357964366674423,0.0004622071865014732,0.02480236440896988,0.8544230461120605,0.6321653723716736,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
10,7,0.2060583382844925,-0.06771160662174225,1.3309088945388794,0.0,0.0,0,0,0,-1,0.008284122683107853,0.0018305665580555797,0.11988531053066254,7.925331738078967e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,0,-0.0983007475733757,0.06030423939228058,1.912320852279663,0.0,0.0,2,1,1,0,0.007419647183269262,0.12234281003475189,0.0002375429030507803,0.029440104961395264,0.8352898359298706,0.7070386409759521,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,1,0.37058329582214355,0.44362279772758484,-1.6814631223678589,0.0,0.0,1,0,1,0,0.11996615678071976,0.008483057841658592,0.0015507815405726433,0.021875374019145966,0.787358820438385,0.8147988319396973,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,2,0.09436345100402832,0.19125455617904663,-0.3800201714038849,0.0,0.0,1,0,1,0,0.12121264636516571,0.007306008134037256,0.0014813352609053254,0.007806579116731882,0.7736608982086182,0.807732105255127,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,3,0.048603273928165436,0.3061618506908417,-1.8732937574386597,0.0,0.0,2,1,1,0,0.0026752834673970938,0.12708887457847595,0.0002358362835366279,0.031315553933382034,0.8245599269866943,0.7291280031204224,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,4,0.3752913177013397,-0.2906237244606018,0.3923609256744385,0.0,0.0,1,0,1,0,0.11195923388004303,0.012044860981404781,0.005995897110551596,0.000560091866645962,0.752727746963501,0.8134748935699463,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,5,0.3581134080886841,0.1185780018568039,0.28734079003334045,0.0,0.0,1,0,1,0,0.11832710355520248,0.00877973809838295,0.00289316289126873,0.00042063192813657224,0.7402498722076416,0.8056135773658752,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,6,0.03266623988747597,-0.3608699440956116,1.9772108793258667,0.0,0.0,2,1,1,0,0.007893465459346771,0.12173797190189362,0.00036855810321867466,0.025973625481128693,0.8543561697006226,0.6227659583091736,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
11,7,0.2087828814983368,-0.05883127823472023,1.2161669731140137,0.0,0.0,0,0,0,-1,0.008318761363625526,0.0018060988513752818,0.11987513303756714,0.000106173160020262,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,0,-0.10172776132822037,0.06971791386604309,1.9298328161239624,0.0,0.0,2,1,1,0,0.005890846252441406,0.1238894835114479,0.0002196568384533748,0.02787211164832115,0.8342868089675903,0.6984812021255493,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,1,0.3704695701599121,0.4371996819972992,-1.4948824644088745,0.0,0.0,1,0,1,0,0.12062273174524307,0.00808566901832819,0.0012915900442749262,0.021970734000205994,0.7859689593315125,0.815399169921875,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,2,0.1035032793879509,0.18713410198688507,-0.4679625630378723,0.0,0.0,1,0,1,0,0.12064684927463531,0.00813960935920477,0.0012135368306189775,0.007235865108668804,0.7745389938354492,0.8066037893295288,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,3,0.047027528285980225,0.30040833353996277,-1.8146212100982666,0.0,0.0,2,1,1,0,0.003205864457413554,0.12660962343215942,0.0001845125952968374,0.031238194555044174,0.826135516166687,0.7316832542419434,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,4,0.38182029128074646,-0.2871295213699341,0.5674550533294678,0.0,0.0,1,0,1,0,0.11374469101428986,0.01030384749174118,0.005951455794274807,0.000806244439445436,0.7602497339248657,0.8086628317832947,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,5,0.3696174919605255,0.12199034541845322,0.28953754901885986,0.0,0.0,1,0,1,0,0.11830083280801773,0.008959957398474216,0.002739190822467208,0.0004139562079217285,0.7405503988265991,0.805316150188446,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,6,0.027898704633116722,-0.34987545013427734,1.9862918853759766,0.0,0.0,2,1,1,0,0.007671674247831106,0.12210272997617722,0.00022558272758033127,0.028224574401974678,0.8508009910583496,0.6391496062278748,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
12,7,0.21279968321323395,-0.049223583191633224,1.1413720846176147,0.0,0.0,0,0,0,-1,0.00830776710063219,0.0018152381526306272,0.11987698823213577,8.964240259956568e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
13,0,-0.10506125539541245,0.0783432200551033,1.951949954032898,0.0,0.0,2,1,1,0,0.005074668675661087,0.12473011761903763,0.00019521950162015855,0.027520695701241493,0.8338807225227356,0.698705792427063,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
13,1,0.3717328608036041,0.4295836389064789,-1.3251335620880127,0.0,0.0,1,0,1,0,0.11788122355937958,0.0108718853443861,0.0012468871427699924,0.02260763570666313,0.7584067583084106,0.8244034647941589,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
13,2,0.11270088702440262,0.18207257986068726,-0.5395829081535339,0.0,0.0,1,0,1,0,0.12019573897123337,0.008713984861969948,0.0010902683716267347,0.006230563391000032,0.7758444547653198,0.8044775128364563,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,0.675,0.2
