step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.20670178532600403,-0.4028913676738739,-0.21759741008281708,2.742942637693899,-1.7541882460236722,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
1,1,-0.2250577211380005,0.1999838799238205,-2.319550037384033,6.226085619975802,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
1,2,-0.676322877407074,0.30379894375801086,-1.8446307182312012,6.239076696068733,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
1,3,-0.23613303899765015,-0.17045921087265015,-2.4497673511505127,6.28,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.32
1,4,-0.2117341011762619,-0.27045392990112305,0.6753064393997192,5.885141822857694,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.32
1,5,-0.23883217573165894,-0.04366438835859299,-3.002352237701416,6.137309491416993,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
1,6,-0.6756776571273804,-0.15981484949588776,-0.18358388543128967,6.18073402676732,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
1,7,-0.6752889752388,0.09383786469697952,1.6802510023117065,-3.0259848487616328,3.468509728932455,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
2,0,-0.19570228457450867,-0.40531954169273376,-0.21739865839481354,2.7378429136157596,-1.7436253986239993,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
2,1,-0.22505773603916168,0.1999838650226593,-2.319549560546875,6.2367901085031745,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
2,2,-0.6794478297233582,0.2926386892795563,-1.8454242944717407,6.231784454179142,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
2,3,-0.24497459828853607,-0.17779573798179626,-2.447737693786621,5.2750413290848375,-5.357621142982447,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.32
2,4,-0.2028672993183136,-0.26336154341697693,0.673983097076416,4.990722120006671,-5.219497665961375,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.32
2,5,-0.25033214688301086,-0.045277420431375504,-3.0020017623901367,6.054390784134392,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
2,6,-0.6769806742668152,-0.1596069633960724,0.09458880126476288,6.198859712396973,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
2,7,-0.6765588521957397,0.10542527586221695,1.6797236204147339,-3.4047616149340265,3.719847920075475,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
3,0,-0.19265267252922058,-0.4060347378253937,-0.3468611240386963,2.7332303756916123,-1.7340355152332376,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.32
