step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.375,-0.4000000059604645,-1.034704327583313,4.0,4.0,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
1,1,-0.675000011920929,0.4399999976158142,-0.09201046079397202,6.28,-6.28,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
1,2,-0.375,-0.1599999964237213,1.3960953950881958,6.28,-6.28,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,1,0.675,-0.15999999999999998
1,3,-0.22499999403953552,-0.4000000059604645,-2.097130537033081,3.899716594272457,4.100283405727543,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
1,4,-0.375,-0.03999999910593033,1.5440617799758911,0.8100173160433769,1.1899826839566232,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,1,0.675,-0.15999999999999998
1,5,-0.675000011920929,-0.4000000059604645,-0.21558518707752228,4.681435562682493,3.3185644373175074,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
1,6,-0.375,0.20000000298023224,3.1399571895599365,4.198559638407612,3.8014403615923884,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
1,7,-0.22499999403953552,0.07999999821186066,-1.254253625869751,3.5331288982854603,4.466871101714539,0,0,0,0.043333329260349274,0.043333329260349274,0.043333329260349274,0.07500000298023224,0.5,0.5,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
2,0,-0.375,-0.4000000059604645,-1.034704327583313,3.9290558782953475,4.0709441217046525,0,0,0,0.0,0.020784394815564156,0.10921559482812881,0.039168909192085266,0.003419816493988037,0.07368647307157516,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
2,1,-0.675000011920929,0.4399999976158142,-0.09201046079397202,6.28,-6.28,0,0,0,0.0,0.020467249676585197,0.10953273624181747,0.036230504512786865,0.0030090499203652143,0.06842851638793945,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
2,2,-0.375,-0.1599999964237213,1.3960953950881958,6.28,-6.28,0,0,0,0.0,0.020047279074788094,0.10995269566774368,0.03692645952105522,0.002768681850284338,0.0813131332397461,-1.2,0.0,0,0,1,1,0.675,-0.15999999999999998
2,3,-0.22499999403953552,-0.4000000059604645,-2.097130537033081,3.970451741758343,4.0295482582416575,0,0,0,0.0,0.019901305437088013,0.11009867489337921,0.040095504373311996,0.00328159611672163,0.08098622411489487,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
2,4,-0.375,-0.03999999910593033,1.5440617799758911,0.8100173160433769,1.1899826839566232,0,0,0,0.0,0.02003571391105652,0.1099642664194107,0.039242200553417206,0.0036774571053683758,0.07212495058774948,-1.2,0.0,0,0,1,1,0.675,-0.15999999999999998
2,5,-0.675000011920929,-0.4000000059604645,-0.21558518707752228,4.657907058629145,3.3420929413708556,0,0,0,0.0,0.02052011713385582,0.1094798669219017,0.03551601245999336,0.0025666418951004744,0.07318941503763199,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
2,6,-0.375,0.20000000298023224,3.1399571895599365,4.129449229598358,3.870550770401642,0,0,0,0.0,0.02066437341272831,0.10933560878038406,0.03840969502925873,0.0033707430120557547,0.07137179374694824,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
2,7,-0.22499999403953552,0.07999999821186066,-1.254253625869751,3.4819763758605493,4.518023624139451,0,0,0,0.0,0.020087970420718193,0.10991200804710388,0.037921905517578125,0.002564306603744626,0.088941290974617,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,0,-0.3717310428619385,-0.4055021107196808,-1.034705400466919,3.8588206068037594,4.14117939319624,0,0,0,0.0,0.019866207614541054,0.11013377457857132,0.038582853972911835,0.003480559913441539,0.06708569079637527,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,1,-0.6750006079673767,0.44000008702278137,-0.4538152813911438,6.28,-5.350037243120333,0,0,0,0.0,0.01965637505054474,0.11034361273050308,0.03514564782381058,0.003091647522523999,0.06171080842614174,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,2,-0.37500008940696716,-0.16000062227249146,1.0347819328308105,3.425462243035704,4.574537756964296,0,0,0,0.0,0.019410906359553337,0.11058907955884933,0.03498866409063339,0.002882139990106225,0.0735103040933609,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,3,-0.2281998097896576,-0.40553826093673706,-2.091338872909546,4.041482125673224,3.958517874326776,0,0,0,0.0,0.01912243478000164,0.11087754368782043,0.03848985210061073,0.0032915491610765457,0.07321158796548843,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,4,-0.3749644160270691,-0.03840089961886406,1.5547549724578857,4.6193635332714065,3.380636466728594,0,0,0,0.0,0.01923660933971405,0.11076336354017258,0.037667907774448395,0.003679438726976514,0.06544104218482971,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,5,-0.6687958836555481,-0.4014667570590973,-0.2549186646938324,4.627804964721134,3.372195035278866,0,0,0,0.0,0.019739774987101555,0.11026021093130112,0.033920083194971085,0.002663482679054141,0.06541768461465836,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,6,-0.38139232993125916,0.20004121959209442,3.1284964084625244,4.059045406877183,3.9409545931228167,0,0,0,0.0,0.019746027886867523,0.1102539524435997,0.03769659250974655,0.0034361439757049084,0.06484051048755646,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
3,7,-0.22294455766677856,0.07395735383033752,-1.2273101806640625,3.4359997742521955,4.5640002257478045,0,0,0,0.0,0.019440041854977608,0.11055994033813477,0.036170944571495056,0.0026629457715898752,0.08012012392282486,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
4,0,-0.36763566732406616,-0.4123744070529938,-1.0307002067565918,3.7899959531412852,4.210004046858715,0,0,0,0.0,0.01921941339969635,0.11078057438135147,0.03835608810186386,0.0033973774407058954,0.06207104027271271,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
4,1,-0.6750015616416931,0.4400010108947754,-0.7188665866851807,5.843220572523735,-3.8432205725237347,0,0,0,0.0,0.01951557584106922,0.11048439890146255,0.03818416967988014,0.0036427094601094723,0.054604027420282364,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
4,2,-0.37500059604644775,-0.16000054776668549,0.7608912587165833,3.4700832335969185,4.5299167664030815,0,0,0,0.0,0.01914493553340435,0.11085504293441772,0.03434516489505768,0.0026601054705679417,0.06708351522684097,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
4,3,-0.23216435313224792,-0.41248685121536255,-2.088233470916748,4.112098033900546,3.8879019660994545,0,0,0,0.0,0.0,0.11851248890161514,0.03754226118326187,0.003084964817389846,0.06732229888439178,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
4,4,-0.3749454617500305,-0.036400917917490005,1.5681023597717285,4.651050418802581,3.348949581197419,0,0,0,0.0,0.01884172484278679,0.11115825176239014,0.037288010120391846,0.0035148137249052525,0.05996815860271454,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
4,5,-0.661098062992096,-0.4036582410335541,-0.30173608660697937,4.59143005113036,3.4085699488696397,0,0,0,0.0,0.019151492044329643,0.11084848642349243,0.03123878687620163,0.002525330986827612,0.060483481734991074,-1.2,0.0,0,0,1,0,0.675,-0.15999999999999998
