step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,0.06869862228631973,0.4459635019302368,2.206120252609253,0.0,0.0,0,0,0,0.006178318522870541,0.004640170838683844,0.11918150633573532,0.024686889722943306,0.0,0.0060897767543792725,-1.2,0.0,0,0,1,0,3.5,3.2
1,1,0.07139884680509567,-0.3969513773918152,1.8071081638336182,0.0,0.0,0,0,0,0.006706193555146456,0.00351326959207654,0.119780533015728,0.025012874975800514,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
1,2,-0.22721074521541595,-0.2793951630592346,3.0456769466400146,0.0,0.0,0,0,0,0.007047918159514666,0.0028045473154634237,0.12014751881361008,0.0072374725714325905,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
1,3,0.07357834279537201,0.07973367720842361,0.1376260370016098,0.0,0.0,0,0,0,0.008520814590156078,0.0016209769528359175,0.11985820531845093,2.1837950043845922e-05,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
1,4,-0.23095981776714325,0.08606718480587006,2.5383646488189697,0.0,0.0,0,0,0,0.008442576974630356,0.0017291378462687135,0.11982826888561249,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
1,5,-0.06196583807468414,-0.03949425369501114,-0.0293392613530159,0.0,0.0,0,0,0,0.00833958014845848,0.0018190102418884635,0.11984139680862427,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
1,6,-0.22757850587368011,-0.3995564877986908,3.1208536624908447,0.0,0.0,0,0,0,0.006965025328099728,0.0033719316124916077,0.1196630448102951,0.025073859840631485,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
1,7,0.07877316325902939,0.31829938292503357,-0.3885122239589691,0.0,0.0,0,0,0,0.007018653675913811,0.0028554224409163,0.12012592703104019,0.007047512102872133,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,0,0.06369826942682266,0.4529370963573456,2.2579355239868164,0.0,0.0,0,0,0,0.006164652295410633,0.004017870873212814,0.11981748044490814,0.024821443483233452,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,1,0.07028502225875854,-0.3902287781238556,1.7457834482192993,0.0,0.0,0,0,0,0.007282648701220751,0.002507791854441166,0.12020955979824066,0.025032682344317436,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,2,-0.2354951649904251,-0.27831268310546875,2.9691672325134277,0.0,0.0,0,0,0,0.006979162804782391,0.002753575099632144,0.12026724964380264,0.007387128658592701,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,3,0.08244424313306808,0.0817541852593422,0.20239762961864471,0.0,0.0,0,0,0,0.008699052967131138,0.001551083056256175,0.11974986642599106,5.2041410526726395e-05,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,4,-0.2399314045906067,0.09174420684576035,2.562119483947754,0.0,0.0,0,0,0,0.008522900752723217,0.0016764638712629676,0.1198006272315979,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,5,-0.050704583525657654,-0.03948228806257248,0.017156483605504036,0.0,0.0,0,0,0,0.008260867558419704,0.0018491613445803523,0.11988996714353561,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,6,-0.23663653433322906,-0.39942386746406555,3.0981271266937256,0.0,0.0,0,0,0,0.007595896255224943,0.002842334797605872,0.11956176161766052,0.025091396644711494,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
2,7,0.08732467144727707,0.31457677483558655,-0.43655338883399963,0.0,0.0,0,0,0,0.007131723687052727,0.002495222957804799,0.12037304788827896,0.005274106748402119,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,0,0.05796248838305473,0.45937326550483704,2.339517116546631,0.0,0.0,0,0,0,0.006428084801882505,0.0035533751361072063,0.12001853436231613,0.024829350411891937,0.0,0.004780411720275879,-1.2,0.0,0,0,1,0,3.5,3.2
3,1,0.06853703409433365,-0.37999165058135986,1.7059049606323242,0.0,0.0,0,0,0,0.006997841876000166,0.0025197239592671394,0.1204824298620224,0.02500320039689541,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,2,-0.24512988328933716,-0.27619439363479614,2.8729248046875,0.0,0.0,0,0,0,0.007259355392307043,0.002225752454251051,0.1205148920416832,0.007212492171674967,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,3,0.09399071335792542,0.08389465510845184,0.16626094281673431,0.0,0.0,0,0,0,0.008409621194005013,0.0016748502384871244,0.11991553008556366,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,4,-0.2498130351305008,0.09834799915552139,2.5379960536956787,0.0,0.0,0,0,0,0.008318067528307438,0.0017487514996901155,0.11993317306041718,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,5,-0.03951510041952133,-0.03904734551906586,0.06732629239559174,0.0,0.0,0,0,0,0.008209450170397758,0.001826585503295064,0.11996395140886307,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,6,-0.24729113280773163,-0.39864328503608704,3.0314736366271973,0.0,0.0,0,0,0,0.0074888491071760654,0.0025815845001488924,0.11992955952882767,0.02505122497677803,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
3,7,0.09710747003555298,0.30969154834747314,-0.49438855051994324,0.0,0.0,0,0,0,0.0075386036187410355,0.002172603039070964,0.12028878927230835,0.002259860746562481,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,0,0.05206106975674629,0.46388787031173706,2.401211977005005,0.0,0.0,0,0,0,0.006543696392327547,0.0034320473205298185,0.12002424895763397,0.024865545332431793,0.0,0.00766366720199585,-1.2,0.0,0,0,1,0,3.5,3.2
4,1,0.06740821897983551,-0.3691873252391815,1.63545560836792,0.0,0.0,0,0,0,0.007132910657674074,0.0025942977517843246,0.12027278542518616,0.016562405973672867,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,2,-0.25443458557128906,-0.2731564939022064,2.774850845336914,0.0,0.0,0,0,0,0.007391049992293119,0.0022926689125597477,0.1203162744641304,0.006814068183302879,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,3,0.10498060286045074,0.08547122776508331,0.11009971052408218,0.0,0.0,0,0,0,0.008280385285615921,0.0017831209115684032,0.11993648111820221,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,4,-0.25965315103530884,0.10517051815986633,2.539006471633911,0.0,0.0,0,0,0,0.00827794335782528,0.001778808538801968,0.11994323879480362,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,5,-0.028435416519641876,-0.0380014069378376,0.12348409742116928,0.0,0.0,0,0,0,0.008244692347943783,0.0017977019306272268,0.11995760351419449,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,6,-0.2577321529388428,-0.3971366882324219,2.9604439735412598,0.0,0.0,0,0,0,0.007218424696475267,0.002802641363814473,0.11997893452644348,0.02508973889052868,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
4,7,0.10644099861383438,0.30430179834365845,-0.5573830604553223,0.0,0.0,0,0,0,0.007595705334097147,0.002408281434327364,0.11999600380659103,0.00019456281734164804,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
5,0,0.04589027166366577,0.4631808400154114,2.4387974739074707,0.0,0.0,0,0,0,0.006643358618021011,0.0033089241478592157,0.12004771828651428,0.02486797422170639,0.0,0.010591685771942139,-1.2,0.0,0,0,1,0,3.5,3.2
5,1,0.06697414070367813,-0.3578087091445923,1.5858947038650513,0.0,0.0,0,0,0,0.007378957699984312,0.003096790751442313,0.11952424794435501,0.007869094610214233,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
5,2,-0.263636976480484,-0.269149512052536,2.686103105545044,0.0,0.0,0,0,0,0.007506140042096376,0.0023136937525123358,0.1201801598072052,0.0061364369466900826,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
5,3,0.11558903008699417,0.0862894132733345,0.03669463470578194,0.0,0.0,0,0,0,0.0083048390224576,0.0017878307262435555,0.11990731954574585,0.0,0.0,0.0009452700614929199,-1.2,0.0,0,0,1,0,3.5,3.2
5,4,-0.2692683935165405,0.1116279736161232,2.5712950229644775,0.0,0.0,0,0,0,0.008277807384729385,0.001788861583918333,0.11993333697319031,0.0,0.0,0.00148695707321167,-1.2,0.0,0,0,1,0,3.5,3.2
5,5,-0.016992224380373955,-0.03635106608271599,0.15821830928325653,0.0,0.0,0,0,0,0.00827296543866396,0.0017808189149945974,0.1199462041258812,0.0,0.0,0.005097419023513794,-1.2,0.0,0,0,1,0,3.5,3.2
5,6,-0.2683592438697815,-0.39485737681388855,2.9009859561920166,0.0,0.0,0,0,0,0.007019217126071453,0.0029120061080902815,0.12006877362728119,0.025075720623135567,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
5,7,0.11550060659646988,0.2982848882675171,-0.6166747212409973,0.0,0.0,0,0,0,0.008014104329049587,0.002008870942518115,0.11997701972723007,0.0,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
6,0,0.03889124467968941,0.463140070438385,2.4744491577148438,0.0,0.0,0,0,0,0.006707395426928997,0.0032311698887497187,0.12006142735481262,0.024928003549575806,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
6,1,0.06696481257677078,-0.3459888994693756,1.5604102611541748,0.0,0.0,0,0,0,0.007987190037965775,0.002698405645787716,0.11931439489126205,0.0024844715371727943,0.0,0.015081912279129028,-1.2,0.0,0,0,1,0,3.5,3.2
6,2,-0.2726024389266968,-0.2643025517463684,2.6030826568603516,0.0,0.0,0,0,0,0.007612511049956083,0.002325252862647176,0.12006223201751709,0.0055130161345005035,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
6,3,0.12673130631446838,0.08639633655548096,-0.013105062767863274,0.0,0.0,0,0,0,0.008321044966578484,0.0017827639821916819,0.11989618837833405,0.0,0.0,0.006529361009597778,-1.2,0.0,0,0,1,0,3.5,3.2
6,4,-0.27877044677734375,0.1174352690577507,2.622021436691284,0.0,0.0,0,0,0,0.008298400789499283,0.0017810360295698047,0.11992056667804718,0.0,0.0,0.0050886571407318115,-1.2,0.0,0,0,1,0,3.5,3.2
6,5,-0.005706838332116604,-0.03435152769088745,0.19641268253326416,0.0,0.0,0,0,0,0.008261152543127537,0.0017906712600961328,0.11994817107915878,0.0,0.0,0.007265150547027588,-1.2,0.0,0,0,1,0,3.5,3.2
6,6,-0.2791784703731537,-0.39192649722099304,2.853760004043579,0.0,0.0,0,0,0,0.006930055096745491,0.002965020015835762,0.12010490894317627,0.025074420496821404,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
6,7,0.12431906163692474,0.29167675971984863,-0.6707091927528381,0.0,0.0,0,0,0,0.008194655179977417,0.001824826467782259,0.11998051404953003,0.0,0.0,0.003812849521636963,-1.2,0.0,0,0,1,0,3.5,3.2
7,0,0.03227449953556061,0.4631294012069702,2.460678815841675,0.0,0.0,0,0,0,0.00671380665153265,0.003222089260816574,0.12006409466266632,0.02492738887667656,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
7,1,0.06705626100301743,-0.3342047929763794,1.5792158842086792,0.0,0.0,0,0,0,0.008123189210891724,0.0022578209172934294,0.1196189820766449,0.0004523030074778944,0.0,0.016214638948440552,-1.2,0.0,0,0,1,0,3.5,3.2
7,2,-0.2812410295009613,-0.25868627429008484,2.524010419845581,0.0,0.0,0,0,0,0.007690833881497383,0.0023357400204986334,0.11997342109680176,0.004882544744759798,0.0,0.0,-1.2,0.0,0,0,1,0,3.5,3.2
