step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y,target_1_x,target_1_y,target_2_x,target_2_y
2,23,0.3288080394268036,0.34290289878845215,0.6519880294799805,0.0,0.0,0,0,0,-1,0.008659185841679573,0.001535594230517745,0.1198052167892456,0.00026091738254763186,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,24,0.4765816032886505,0.46437594294548035,1.2332919836044312,0.0,0.0,0,0,0,-1,0.008598558604717255,0.001613509957678616,0.11978793144226074,0.00031534014851786196,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,25,0.9249182939529419,0.7013147473335266,1.5421785116195679,0.0,0.0,0,0,0,-1,0.008347119204699993,0.001664510928094387,0.11998837441205978,0.01017432939261198,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,26,0.9208248257637024,-0.2622118294239044,-2.6469616889953613,0.0,0.0,0,0,0,-1,0.0086445901542902,0.0015594175783917308,0.11979600042104721,0.0002957510878331959,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,27,0.7756157517433167,-0.862324595451355,-1.245586633682251,0.0,0.0,0,0,0,-1,0.008573345839977264,0.0013465967494994402,0.12008005380630493,0.007807818241417408,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,28,0.9287899136543274,0.339585542678833,-0.07874438166618347,0.0,0.0,0,0,0,-1,0.008333960548043251,0.0016460932092741132,0.12001994997262955,0.008786136284470558,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,29,0.7789616584777832,-0.5018983483314514,-0.4625868499279022,0.0,0.0,0,0,0,-1,0.007378981914371252,0.002209930680692196,0.12041108310222626,0.01100162323564291,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,30,0.6281430721282959,-0.3801925778388977,-0.014837196096777916,0.0,0.0,0,0,0,-1,0.00815613754093647,0.0018233900191262364,0.12002047896385193,0.010892611928284168,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,31,0.17514446377754211,-0.5044851303100586,-1.5520625114440918,0.0,0.0,0,0,0,-1,0.007682469207793474,0.002392029156908393,0.11992549151182175,0.0017515681684017181,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,0,0.7892209887504578,0.698746919631958,-0.08337956666946411,0.0,0.0,0,0,0,-1,0.008690613321959972,0.0017935698851943016,0.1195158064365387,0.0023841960355639458,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,1,0.6397662162780762,0.8120905756950378,-0.5037990212440491,0.0,0.0,0,0,0,-1,0.0082621481269598,0.001838002004660666,0.11989983916282654,0.00029358669416978955,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,2,0.4870545268058777,-0.509777307510376,-0.725875198841095,0.0,0.0,0,0,0,-1,0.00827923882752657,0.0018485680921003222,0.11987219005823135,0.0030553832184523344,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,3,0.9416337609291077,-0.6203609108924866,-0.007815144024789333,0.0,0.0,0,0,0,-1,0.008333987556397915,0.0017660153098404408,0.11989999562501907,7.106929842848331e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,4,0.7789661288261414,-0.3636854290962219,1.3328441381454468,0.0,0.0,0,0,0,-1,0.007334738504141569,0.002945599379017949,0.11971965432167053,0.008424590341746807,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
3,5,0.30870556831359863,-0.021894441917538643,-3.0020182132720947,0.0,0.0,0,0,0,-1,0.00807974487543106,0.001963269431143999,0.11995698511600494,0.0014932063641026616,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
