step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y,target_1_x,target_1_y,target_2_x,target_2_y
1,10,0.32499998807907104,-0.5,1.888945460319519,0.0,0.0,0,0,0,-1,0.008173709735274315,0.001749094924889505,0.12007719278335571,0.012222438119351864,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,11,0.625,0.5799999833106995,1.7320101261138916,0.0,0.0,0,0,0,-1,0.00847894698381424,0.0015634044539183378,0.11995764076709747,0.0002842855465132743,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,12,0.32499998807907104,-0.3799999952316284,0.003391753416508436,0.0,0.0,0,0,0,-1,0.007363504264503717,0.0028372916858643293,0.11979920417070389,0.017438707873225212,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,13,0.4749999940395355,-0.019999999552965164,3.133465051651001,0.0,0.0,0,0,0,-1,0.008189614862203598,0.0016945278039202094,0.12011585384607315,0.0015476217959076166,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,14,0.625,-0.5,1.4688451290130615,0.0,0.0,0,0,0,-1,0.007396749220788479,0.0028638418298214674,0.11973941326141357,0.023140128701925278,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,15,0.625,-0.8600000143051147,1.722511649131775,0.0,0.0,0,0,0,-1,0.008000237867236137,0.0015476359985768795,0.12045211344957352,0.00794301275163889,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,16,0.32499998807907104,0.5799999833106995,0.13201424479484558,0.0,0.0,0,0,0,-1,0.008394294418394566,0.001823306200094521,0.11978239566087723,0.010839139111340046,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,17,0.17499999701976776,-0.7400000095367432,0.3021857738494873,0.0,0.0,0,0,0,-1,0.008424090221524239,0.0015315919881686568,0.12004431337118149,0.001663852366618812,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,18,0.32499998807907104,-0.8600000143051147,-1.6669166088104248,0.0,0.0,0,0,0,-1,0.007327590603381395,0.002153606154024601,0.12051879614591599,0.014705291949212551,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,19,0.925000011920929,0.2199999988079071,1.1807445287704468,0.0,0.0,0,0,0,-1,0.006724405102431774,0.002858136547729373,0.12041745334863663,0.020229382440447807,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,20,0.4749999940395355,-0.25999999046325684,0.9284797310829163,0.0,0.0,0,0,0,-1,0.008381364867091179,0.0016967174597084522,0.11992191523313522,0.011068671941757202,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,21,0.17499999701976776,0.8199999928474426,-0.9117897748947144,0.0,0.0,0,0,0,-1,0.00782273430377245,0.002018662868067622,0.1201585978269577,0.0018314400222152472,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,22,0.925000011920929,0.8199999928474426,0.8648290634155273,0.0,0.0,0,0,0,-1,0.008462068624794483,0.0018154606223106384,0.11972246319055557,0.009876465424895287,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,23,0.32499998807907104,0.3400000035762787,0.8691062927246094,0.0,0.0,0,0,0,-1,0.007885564118623734,0.001829418702982366,0.1202850192785263,0.008678421378135681,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,24,0.4749999940395355,0.46000000834465027,1.685417652130127,0.0,0.0,0,0,0,-1,0.007681283634155989,0.002122753532603383,0.12019594758749008,0.0017683659680187702,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,25,0.925000011920929,0.699999988079071,0.8388126492500305,0.0,0.0,0,0,0,-1,0.007688825484365225,0.001993137411773205,0.12031804025173187,0.010916456580162048,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,26,0.925000011920929,-0.25999999046325684,0.6728146076202393,0.0,0.0,0,0,0,-1,0.008454601280391216,0.0018250508001074195,0.11972034722566605,0.009433729574084282,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,27,0.7749999761581421,-0.8600000143051147,-2.1749415397644043,0.0,0.0,0,0,0,-1,0.008180573582649231,0.0015680415090173483,0.1202513799071312,0.007598208729177713,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,28,0.925000011920929,0.3400000035762787,-1.6438502073287964,0.0,0.0,0,0,0,-1,0.00861586257815361,0.0014151447685435414,0.11996899545192719,0.01027528103441,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,29,0.7749999761581421,-0.5,-1.5551680326461792,0.0,0.0,0,0,0,-1,0.007940953597426414,0.002271422650665045,0.11978761106729507,0.019757511094212532,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,30,0.625,-0.3799999952316284,1.5769906044006348,0.0,0.0,0,0,0,-1,0.007536702789366245,0.001834315713495016,0.1206289753317833,0.012489210814237595,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,31,0.17499999701976776,-0.5,-2.021214723587036,0.0,0.0,0,0,0,-1,0.007402555551379919,0.002584507456049323,0.12001293897628784,0.001705855131149292,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,32,0.17499999701976776,0.46000000834465027,-2.7292778491973877,0.0,0.0,0,0,0,-1,0.008320438675582409,0.0018397708190605044,0.11983978003263474,0.010914772748947144,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,33,0.925000011920929,-0.7400000095367432,0.6465073227882385,0.0,0.0,0,0,0,-1,0.00781635008752346,0.0019224719144403934,0.12026116997003555,0.00926974881440401,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,34,0.625,-0.6200000047683716,0.09488171339035034,0.0,0.0,0,0,0,-1,0.007412367966026068,0.0022849205415695906,0.1203026995062828,0.011153517290949821,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,35,0.925000011920929,-0.3799999952316284,-0.34702417254447937,0.0,0.0,0,0,0,-1,0.006876296363770962,0.0026158096734434366,0.12050788849592209,0.010790647007524967,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,36,0.32499998807907104,0.8199999928474426,1.194035530090332,0.0,0.0,0,0,0,-1,0.007501532323658466,0.0022624556440860033,0.12023600935935974,0.0018223298247903585,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,37,0.625,-0.14000000059604645,1.9157627820968628,0.0,0.0,0,0,0,-1,0.008530081249773502,0.00144093856215477,0.12002898007631302,0.008680198341608047,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,38,0.925000011920929,0.10000000149011612,0.6778972148895264,0.0,0.0,0,0,0,-1,0.007847562432289124,0.0018936634296551347,0.12025877088308334,0.009030726738274097,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,39,0.4749999940395355,-0.7400000095367432,-2.734140634536743,0.0,0.0,0,0,0,-1,0.008472302928566933,0.0015069578075781465,0.12002073973417282,0.0016897531459107995,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,40,0.17499999701976776,0.10000000149011612,-1.6415914297103882,0.0,0.0,0,0,0,-1,0.00843046884983778,0.0015631794231012464,0.12000634521245956,0.00027892619254998863,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,41,0.4749999940395355,-0.3799999952316284,-1.931618332862854,0.0,0.0,0,0,0,-1,0.007383155636489391,0.0029064698610454798,0.11971037834882736,0.02299470454454422,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,42,0.7749999761581421,-0.6200000047683716,2.021897077560425,0.0,0.0,0,0,0,-1,0.008430276066064835,0.0015709556173533201,0.1199987605214119,0.012320859357714653,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,43,0.32499998807907104,-0.7400000095367432,1.5083403587341309,0.0,0.0,0,0,0,-1,0.007634497247636318,0.001711449702270329,0.12065405398607254,0.012320365756750107,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,44,0.7749999761581421,0.3400000035762787,-2.4450511932373047,0.0,0.0,0,0,0,-1,0.007581009995192289,0.002109124790877104,0.12030985206365585,0.010987621732056141,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,45,0.7749999761581421,0.2199999988079071,1.7949401140213013,0.0,0.0,0,0,0,-1,0.008383424952626228,0.0015685725957155228,0.12004800140857697,0.01221410185098648,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,46,0.32499998807907104,0.46000000834465027,2.6673214435577393,0.0,0.0,0,0,0,-1,0.007354789413511753,0.002932364819571376,0.11971283704042435,0.022732367739081383,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
1,47,0.32499998807907104,-0.14000000059604645,-1.906134843826294,0.0,0.0,0,0,0,-1,0.007107524201273918,0.002895066048949957,0.11999739706516266,0.01858506165444851,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,0,0.770379900932312,0.6986979246139526,-2.866959571838379,0.0,0.0,0,0,0,-1,0.008093127980828285,0.0017871501622721553,0.12011972069740295,0.0017936762887984514,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,1,0.6241604089736938,0.8246474266052246,1.753374695777893,0.0,0.0,0,0,0,-1,0.00873104203492403,0.0014708327362313867,0.11979811638593674,0.000532780890353024,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,2,0.47503402829170227,-0.4991437792778015,1.4247117042541504,0.0,0.0,0,0,0,-1,0.008260349743068218,0.0017916650976985693,0.11994796991348267,0.012251959182322025,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,3,0.925093412399292,-0.6220556497573853,-1.4498836994171143,0.0,0.0,0,0,0,-1,0.008445283398032188,0.0014313756255432963,0.12012333422899246,0.010524055920541286,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,4,0.7777125835418701,-0.3812428414821625,-0.3792826533317566,0.0,0.0,0,0,0,-1,0.00825811643153429,0.0017759789479896426,0.11996591091156006,0.012428699061274529,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,5,0.32872089743614197,-0.01905733346939087,0.2775628864765167,0.0,0.0,0,0,0,-1,0.008454150520265102,0.0016654672799631953,0.11988037824630737,0.010735513642430305,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,6,0.3268212080001831,-0.2569112479686737,1.0737617015838623,0.0,0.0,0,0,0,-1,0.008038931526243687,0.0024598450399935246,0.11950121819972992,0.019241981208324432,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,7,0.1777031272649765,0.5831924676895142,0.8891881108283997,0.0,0.0,0,0,0,-1,0.008554743602871895,0.00142154679633677,0.1200236976146698,0.010810242034494877,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,8,0.6231831312179565,-0.01606736332178116,1.9862834215164185,0.0,0.0,0,0,0,-1,0.007367899641394615,0.002178540686145425,0.12045355141162872,0.010835603810846806,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,9,0.624595582485199,0.22447551786899567,1.6741085052490234,0.0,0.0,0,0,0,-1,0.008659778162837029,0.0011565628228709102,0.12018366158008575,0.0017620136495679617,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,10,0.32403963804244995,-0.49729472398757935,1.964842677116394,0.0,0.0,0,0,0,-1,0.008075663819909096,0.0017963045975193381,0.12012802809476852,0.012315941974520683,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,11,0.6242721080780029,0.5845870971679688,1.7186323404312134,0.0,0.0,0,0,0,-1,0.008623712696135044,0.0015711202286183834,0.11980515718460083,0.0002939622208941728,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,12,0.3260518014431,-0.3799910843372345,0.02025211602449417,0.0,0.0,0,0,0,-1,0.007705899886786938,0.002562496345490217,0.1197315976023674,0.017984023317694664,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,13,0.47022584080696106,-0.019973119720816612,-3.1409149169921875,0.0,0.0,0,0,0,-1,0.008423220366239548,0.0016761984443292022,0.11990057677030563,0.0016712092328816652,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,14,0.6254275441169739,-0.4955670237541199,1.4889510869979858,0.0,0.0,0,0,0,-1,0.007822678424417973,0.002729038940742612,0.11944828927516937,0.023627644404768944,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,15,0.6242669820785522,-0.8552643060684204,1.7287378311157227,0.0,0.0,0,0,0,-1,0.008261830545961857,0.0015700573567301035,0.12016811221837997,0.00785981398075819,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,16,0.32932248711586,0.5806040167808533,0.15526250004768372,0.0,0.0,0,0,0,-1,0.008643829263746738,0.001418535248376429,0.11993762850761414,0.01079763937741518,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,17,0.17895086109638214,-0.7387447953224182,0.32069462537765503,0.0,0.0,0,0,0,-1,0.00874069519340992,0.0015249446732923388,0.11973436176776886,0.0017077337251976132,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,18,0.3245620131492615,-0.8646950125694275,-1.6560386419296265,0.0,0.0,0,0,0,-1,0.007524694781750441,0.0021218187175691128,0.12035348266363144,0.014809404499828815,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,19,0.9266188740730286,0.223840594291687,1.1505699157714844,0.0,0.0,0,0,0,-1,0.007211865391582251,0.0024516424164175987,0.12033648788928986,0.020814117044210434,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,20,0.4777145981788635,-0.2563355267047882,0.9448230862617493,0.0,0.0,0,0,0,-1,0.008538244292140007,0.0013640541583299637,0.12009768933057785,0.011053668335080147,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,21,0.17767563462257385,0.81656813621521,-0.9008070230484009,0.0,0.0,0,0,0,-1,0.008009986951947212,0.0020353994332253933,0.11995461583137512,0.0018812951166182756,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,22,0.9278382062911987,0.8233720660209656,0.8865609169006348,0.0,0.0,0,0,0,-1,0.008621815592050552,0.0014413531171157956,0.11993683129549026,0.009778755716979504,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,23,0.32690009474754333,0.3421474099159241,0.7930929660797119,0.0,0.0,0,0,0,-1,0.007993489503860474,0.001749752089381218,0.12025675177574158,0.008698143064975739,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,24,0.4744715392589569,0.4645331799983978,1.6901776790618896,0.0,0.0,0,0,0,-1,0.007830166257917881,0.0021645824890583754,0.12000524997711182,0.0018451190553605556,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,25,0.9270055294036865,0.7021346092224121,0.7649688720703125,0.0,0.0,0,0,0,-1,0.007766936905682087,0.0019125832477584481,0.12032047659158707,0.010978042148053646,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,26,0.9283269643783569,-0.2573069930076599,0.6990289092063904,0.0,0.0,0,0,0,-1,0.008626063354313374,0.0014425561530515552,0.11993138492107391,0.009322728961706161,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,27,0.7733952403068542,-0.8622170090675354,-2.2555909156799316,0.0,0.0,0,0,0,-1,0.00829757284373045,0.0015295332996174693,0.1201728880405426,0.0076737236231565475,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,28,0.924919068813324,0.3380981385707855,-1.5338655710220337,0.0,0.0,0,0,0,-1,0.008473816327750683,0.0014518809039145708,0.12007429450750351,0.010447101667523384,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,29,0.7751052379608154,-0.5039913654327393,-1.5188260078430176,0.0,0.0,0,0,0,-1,0.008163963444530964,0.0020122418645769358,0.11982379108667374,0.02074444852769375,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,30,0.6249821782112122,-0.3752228319644928,1.56829035282135,0.0,0.0,0,0,0,-1,0.00797269120812416,0.0016855126013979316,0.12034178525209427,0.012072362937033176,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,31,0.17300543189048767,-0.5040720701217651,-2.0384767055511475,0.0,0.0,0,0,0,-1,0.007604189682751894,0.002410822082310915,0.11998497694730759,0.0017537252278998494,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,32,0.1711737960577011,0.4582870900630951,-2.699958324432373,0.0,0.0,0,0,0,-1,0.008543560281395912,0.0014098507817834616,0.12004657834768295,0.010882936418056488,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,33,0.9274716973304749,-0.7382142543792725,0.5769070982933044,0.0,0.0,0,0,0,-1,0.007862585596740246,0.0018488222267478704,0.12028858810663223,0.009337538853287697,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,34,0.6282315254211426,-0.6197532415390015,0.03205937519669533,0.0,0.0,0,0,0,-1,0.007488848175853491,0.00216412334702909,0.1203470230102539,0.011346984654664993,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,35,0.9291970729827881,-0.3815450072288513,-0.36646923422813416,0.0,0.0,0,0,0,-1,0.007360285613685846,0.0022324388846755028,0.12040726840496063,0.010906911455094814,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,36,0.3267093896865845,0.8243605494499207,1.205043077468872,0.0,0.0,0,0,0,-1,0.007645048666745424,0.002300575142726302,0.12005437165498734,0.0018989847740158439,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,37,0.6240955591201782,-0.1376655399799347,2.0046894550323486,0.0,0.0,0,0,0,-1,0.008394941687583923,0.0014482102124020457,0.12015684694051743,0.008900577202439308,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,38,0.9270150661468506,0.10154329985380173,0.5902583003044128,0.0,0.0,0,0,0,-1,0.007890591397881508,0.0018236833857372403,0.12028571963310242,0.009094706736505032,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,39,0.4712167978286743,-0.7416151762008667,-2.747821092605591,0.0,0.0,0,0,0,-1,0.008818070404231548,0.0014769792323932052,0.1197049468755722,0.0017157269176095724,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,40,0.17465081810951233,0.09527627378702164,-1.6517232656478882,0.0,0.0,0,0,0,-1,0.008632432669401169,0.0015456026885658503,0.11982196569442749,0.00027471737121231854,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,41,0.4734358489513397,-0.38419947028160095,-1.916786551475525,0.0,0.0,0,0,0,-1,0.007806722074747086,0.0027872761711478233,0.11940600723028183,0.0234517902135849,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,42,0.7736825346946716,-0.6174309849739075,2.097214460372925,0.0,0.0,0,0,0,-1,0.008292957209050655,0.0016173134790733457,0.12008971720933914,0.012467479333281517,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,43,0.32527557015419006,-0.7353314161300659,1.5205823183059692,0.0,0.0,0,0,0,-1,0.008044904097914696,0.0016500178026035428,0.12030506879091263,0.012038630433380604,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
2,44,0.7725672125816345,0.3380469083786011,-2.512167453765869,0.0,0.0,0,0,0,-1,0.007670482154935598,0.0020211301743984222,0.12030838429927826,0.01108221523463726,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.7,0.8,1.7,0.0,1.7,-0.8
