step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.37541571259498596,-0.03948114812374115,1.903233289718628,-6.28,6.203847905407696,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
1,1,-0.37521928548812866,0.19982512295246124,-2.402742624282837,6.1899360948488935,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
1,2,-0.3751939833164215,0.08014720678329468,3.1207568645477295,-3.389676910025844,3.7207318359444232,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
1,3,-0.22505666315555573,0.3198808431625366,2.8381996154785156,6.197355267007669,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
1,4,-0.6748238801956177,0.3205147087574005,1.5101202726364136,-1.798437051443652,2.7645434662385737,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
1,5,-0.22554025053977966,0.07995665818452835,3.134600877761841,-6.28,6.200169169684167,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
1,6,-0.5249454975128174,0.43977048993110657,-0.5545930862426758,2.7428016307704413,-1.7538950684421029,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
1,7,-0.6753254532814026,-0.039286013692617416,1.8160269260406494,-6.28,6.18774805230699,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
2,0,-0.3755321204662323,-0.03914332017302513,1.9021223783493042,-6.28,6.203956913045876,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
2,1,-0.37531334161758423,0.19973942637443542,-2.4030816555023193,6.190098733940427,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
2,2,-0.37530139088630676,0.08014945685863495,3.120598554611206,-3.401398255611105,3.7286356232411104,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
2,3,-0.2251385748386383,0.319905549287796,2.851634979248047,6.197385473623993,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
2,4,-0.6748021245002747,0.3208720088005066,1.5098967552185059,-1.7973919340011606,2.764028949343873,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
2,5,-0.226013645529747,0.07995996624231339,3.1346166133880615,-6.28,6.200138530781702,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
2,6,-0.5249170064926147,0.439751535654068,-0.4980429410934448,2.759822883379004,-1.7888323447818975,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
2,7,-0.6754287481307983,-0.03887312486767769,1.8157436847686768,-6.28,6.187765853347258,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
3,0,-0.37551411986351013,-0.03911035507917404,2.2596864700317383,-6.28,6.197496885099507,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
3,1,-0.3752669095993042,0.1997496783733368,-2.7596914768218994,6.00386785149914,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
3,2,-0.37559255957603455,0.08013730496168137,-2.9617135524749756,-2.1510037717317596,2.9482355651353855,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
3,3,-0.22508551180362701,0.31988826394081116,2.496574878692627,6.063717804325181,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
3,4,-0.6747950315475464,0.3217180073261261,1.638153076171875,-1.7420712748174847,2.737094883025187,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
3,5,-0.22606925666332245,0.0799751803278923,-2.78975772857666,-6.28,6.197488363511883,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
3,6,-0.5242301821708679,0.4393388330936432,-0.6133472323417664,2.7440120094679368,-1.7563971393965256,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
3,7,-0.6754075288772583,-0.03884090110659599,2.1731021404266357,-3.753606823626865,3.969199967924465,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
4,0,-0.37547215819358826,-0.03912734240293503,2.6726768016815186,-6.28,6.197273566506002,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
4,1,-0.37520918250083923,0.1997508704662323,3.1136207580566406,3.9903230925049784,-3.784888516828061,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
4,2,-0.3759375214576721,0.08003208786249161,-2.7077629566192627,-1.8009659448868571,2.763276974321061,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
4,3,-0.22507305443286896,0.31980660557746887,2.1743836402893066,2.7607993249265546,-1.7908217076627608,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
4,4,-0.6749401688575745,0.3226800858974457,1.7997888326644897,-1.7334864440428341,2.7329675260054196,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
4,5,-0.22604896128177643,0.08001673966646194,-2.467054843902588,-6.28,6.197396267588803,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
4,6,-0.5234692692756653,0.43871167302131653,-0.7733187675476074,2.7395579884386967,-1.7472067544794987,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
4,7,-0.6753568649291992,-0.03887186199426651,2.5853912830352783,-1.7364386549408053,2.7343865266258334,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
5,0,-0.37547215819358826,-0.03912734612822533,2.6726772785186768,-6.28,6.197275214404601,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
5,1,-0.37520918250083923,0.1997508853673935,3.1136202812194824,4.006983067204878,-3.809002320578024,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
5,2,-0.37646910548210144,0.07969829440116882,-2.5105037689208984,-1.7417638521512642,2.730615101369251,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
5,3,-0.22518880665302277,0.31987378001213074,2.1448678970336914,2.747966257849766,-1.7645475547705423,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
5,4,-0.6752444505691528,0.3236369788646698,1.9586689472198486,-1.732605812103758,2.732536253483305,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
5,5,-0.22604912519454956,0.07995104044675827,-2.4409942626953125,-6.28,6.197348431444512,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
5,6,-0.5228114128112793,0.437966525554657,-0.9320933222770691,2.74308832556606,-1.7548612561881611,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
5,7,-0.6754707098007202,-0.038808975368738174,2.7563529014587402,-1.7328473707157868,2.7326608677822843,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
6,0,-0.37580573558807373,-0.039046045392751694,2.9687211513519287,-6.28,6.1489844426436004,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
6,1,-0.3753761947154999,0.1997559517621994,2.888794422149658,3.0393807505189536,-2.314163527351534,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
6,2,-0.3771706521511078,0.07908373326063156,-2.346742630004883,-1.7110594608870744,2.7064752676573995,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.825,0.2
6,3,-0.22553236782550812,0.3206433355808258,1.9299349784851074,2.732697374045588,-1.7329177920219672,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
6,4,-0.6756930351257324,0.32454824447631836,2.1161537170410156,-1.73238571115928,2.732373432602456,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
6,5,-0.2260446697473526,0.07988060265779495,-2.124835252761841,-6.28,6.150416203332068,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.825,0.2
