step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.3749673664569855,-0.0400567427277565,-0.41957610845565796,0.4916453574437843,0.4900670434694543,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.2
1,1,-0.6750785112380981,-0.3998904228210449,2.7142934799194336,-2.32655375460548,3.048222057618328,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
1,2,-0.22422723472118378,-0.03979790583252907,0.4232271611690521,2.7322205450692705,-1.7322205450692703,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
1,3,-0.3746979534626007,-0.1606006920337677,-0.9617219567298889,2.7307808269215355,-1.73078088652618,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
1,4,-0.6748883724212646,0.3200913965702057,1.533278226852417,-1.72097337766643,2.7209481649016896,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
1,5,-0.3750399649143219,0.07978300005197525,-1.3537284135818481,-6.28,6.197633765988869,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.2
1,6,-0.5250474214553833,-0.039476897567510605,1.9566537141799927,-2.478694351017139,3.1379106953736757,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
1,7,-0.6749081611633301,0.19998250901699066,-0.34654006361961365,-6.28,6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
2,0,-0.37480631470680237,-0.040128398686647415,-0.4179215729236603,0.5226624213887551,0.4591227567957542,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.2
2,1,-0.6752578020095825,-0.39980876445770264,2.714433193206787,-2.3236976549445596,3.0465681836425276,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
2,2,-0.2238130122423172,-0.039611294865608215,0.42329689860343933,2.732212241562131,-1.7322122415621306,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
2,3,-0.3743797838687897,-0.1610555499792099,-0.9593936204910278,2.7308535965318628,-1.7308536561365075,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
2,4,-0.6748866438865662,0.3201390206813812,1.5282466411590576,-1.721637806568256,2.721611938152423,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
2,5,-0.375014990568161,0.0796697661280632,-1.3539327383041382,-6.28,6.197637184694395,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.2
2,6,-0.525192379951477,-0.03912070393562317,1.9577826261520386,-2.4555095733646066,3.1241014303210886,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
2,7,-0.6747468113899231,0.19992434978485107,-0.34563228487968445,-6.28,6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,0,-0.3740561902523041,-0.04046120122075081,-0.4176378846168518,0.5546427989679604,0.4279512738507956,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,1,-0.6758369207382202,-0.3995899558067322,2.8657069206237793,-1.9102840528903309,2.8202592835841482,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,2,-0.22298328578472137,-0.03928188979625702,0.29776886105537415,2.7287789980175625,-1.7287789980175625,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,3,-0.37389302253723145,-0.16182835400104523,-1.0843992233276367,2.718354204238443,-1.7183542638430878,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,4,-0.6748948097229004,0.3209500014781952,1.6521270275115967,-1.685186673899923,2.685172309180532,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,5,-0.37504810094833374,0.07969645410776138,-0.9960945248603821,-6.28,6.197296161667557,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,6,-0.5254588723182678,-0.0385715626180172,2.116224765777588,-1.7971540302812037,2.763911804634231,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
3,7,-0.6747123599052429,0.19991645216941833,0.013570087030529976,-6.28,6.2167810756961925,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,0,-0.3731590807437897,-0.040859997272491455,-0.4194389283657074,0.5578914683171385,0.42566742488659687,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,1,-0.6765530705451965,-0.3994544446468353,3.0549981594085693,-1.7738415060546706,2.751286631634505,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,2,-0.22200261056423187,-0.039059512317180634,0.14063408970832825,2.627007431283773,-1.6270074312837726,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,3,-0.37349072098731995,-0.16275125741958618,-1.2414889335632324,2.496526672693786,-1.4965266726937858,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,4,-0.675056517124176,0.321944922208786,1.8094308376312256,-1.40273438989724,2.402725449200524,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,5,-0.3751008212566376,0.07972594350576401,-0.5832560658454895,-6.28,6.093582985977631,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,6,-0.5258662104606628,-0.038021981716156006,2.3135833740234375,-1.7360578198584597,2.7342029233130494,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
4,7,-0.6747539639472961,0.1997748762369156,0.33937254548072815,-6.28,6.19799220799263,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
5,0,-0.37226247787475586,-0.041261617094278336,-0.4234508275985718,0.5378839115271548,0.4466008802285216,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
5,1,-0.6774289011955261,-0.39945217967033386,-3.0573995113372803,-1.7408968506187166,2.7335082588523587,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
5,2,-0.22100086510181427,-0.03899504989385605,-0.01619996875524521,0.35552641879867247,0.6444735812013276,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
5,3,-0.3732343316078186,-0.1637231707572937,-1.3976984024047852,-0.007115828100591557,1.0071158281005916,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.2
