step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.5229710936546326,0.3237711787223816,1.234511137008667,6.28,2.644800544350636,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,1,0.675,0.44
1,1,-0.6730259656906128,0.31541797518730164,-0.997061550617218,1.126099595204598,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.44
1,2,-0.22165368497371674,-0.28064078092575073,-0.5355637669563293,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,1,0.675,0.44
1,3,-0.6736018061637878,0.43577635288238525,-1.3034350872039795,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.44
1,4,-0.3707371652126312,-0.28036078810691833,-0.061826080083847046,0.43117241911630605,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.44
1,5,-0.6754712462425232,0.08148935437202454,-0.5274192690849304,6.28,5.316204681673386,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.44
1,6,-0.22674594819545746,-0.16133566200733185,1.0232676267623901,6.28,6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,1,0.675,0.44
1,7,-0.5279832482337952,0.4397461712360382,2.9944875240325928,-6.28,0.4167515081445902,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,1,0.675,0.44
2,0,-0.5220153331756592,0.32659676671028137,1.2552241086959839,6.28,2.8975696682354055,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,1,0.675,0.44
2,1,-0.671308696269989,0.3126978874206543,-1.0190167427062988,1.5957541793782926,-6.28,0,0,0,0.02,0.08,0.03,0.15,0.9,0.1,-1.2,0.0,0,0,1,0,0.675,0.44
