step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.5328181385993958,0.3292923867702484,2.233552932739258,6.199183051303379,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
1,1,-0.6738384366035461,0.33578234910964966,1.6169813871383667,-6.28,5.876100319166858,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
1,2,-0.22346052527427673,-0.26617684960365295,1.6457349061965942,6.192873177537337,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
1,3,-0.685627281665802,0.4482162892818451,2.5583271980285645,-6.28,6.197482838371741,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
1,4,-0.38716772198677063,-0.2740710377693176,2.693096876144409,-1.739312134976658,2.7355851757481426,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.44
1,5,-0.6655541062355042,0.0853291004896164,0.48298895359039307,6.197584340703243,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,0,0.675,0.44
1,6,-0.23567825555801392,-0.1550576537847519,2.7828307151794434,6.049930029414865,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
1,7,-0.525084912776947,0.43997475504875183,-1.0867482423782349,-0.0016028008746397232,1.0016028008746398,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
2,0,-0.5387601852416992,0.3376844525337219,2.1349027156829834,6.198079167898636,-6.28,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
2,1,-0.6742865443229675,0.3467075526714325,1.6058626174926758,-6.28,5.7437533963839655,0,0,0,0.12,0.01,0.0,0.01,0.1,0.9,-1.2,0.0,0,0,1,1,0.675,0.44
