step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,target_0_x,target_0_y
1,0,-0.23290933668613434,-0.15703746676445007,2.920499801635742,0.0,0.0,0,0,0,0.006880242843180895,0.0029806734528392553,0.12013907730579376,0.007946138270199299,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
1,1,0.07554168254137039,0.07978565990924835,-0.2575519382953644,0.0,0.0,0,0,0,0.008420205675065517,0.0016510920831933618,0.11992870271205902,0.00025579065550118685,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
1,2,-0.07892699539661407,-0.2877426743507385,-1.896596074104309,0.0,0.0,0,0,0,0.008223175071179867,0.0015726848505437374,0.1202041432261467,0.00218669674359262,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
1,3,-0.07814455777406693,0.1867280751466751,-1.6797471046447754,0.0,0.0,0,0,0,0.007423164322972298,0.002511017955839634,0.12006581574678421,0.007005267310887575,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
1,4,-0.22049351036548615,0.0743265375494957,-0.9548947811126709,0.0,0.0,0,0,0,0.008365788497030735,0.0017231679521501064,0.11991104483604431,0.00023412585142068565,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
1,5,-0.2252814620733261,-0.2846658229827881,-1.6063129901885986,0.0,0.0,0,0,0,0.0069572096690535545,0.0031368639320135117,0.11990592628717422,0.017948303371667862,0.0,0.0,-1.2,0.0,0,0,1,1,0.675,0.2
1,6,-0.08227516710758209,0.32575175166130066,2.4030263423919678,0.0,0.0,0,0,0,0.006698885001242161,0.0031159596983343363,0.12018515914678574,0.007307664956897497,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
1,7,-0.22376874089241028,-0.40262550115585327,-1.0071288347244263,0.0,0.0,0,0,0,0.0059681846760213375,0.00418062275275588,0.11985118687152863,0.024927735328674316,0.0,0.0,-1.2,0.0,0,0,1,1,0.675,0.2
2,0,-0.2425735592842102,-0.15497754514217377,2.9007630348205566,0.0,0.0,0,0,0,0.007042705547064543,0.002507155993953347,0.12045013904571533,0.006004563998430967,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
2,1,0.08483084291219711,0.07718390971422195,-0.2610210180282593,0.0,0.0,0,0,0,0.008557949215173721,0.0016204564599320292,0.11982160061597824,0.0002542583679314703,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
2,2,-0.08206440508365631,-0.29729577898979187,-1.875597596168518,0.0,0.0,0,0,0,0.008363191969692707,0.0015436878893524408,0.12009312212467194,0.0024153089616447687,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
2,3,-0.07894830405712128,0.17567473649978638,-1.623421311378479,0.0,0.0,0,0,0,0.007976388558745384,0.001989352283999324,0.12003425508737564,0.0035509115550667048,0.0,0.0,-1.2,0.0,0,0,1,0,0.675,0.2
