step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.17716,0.08022788,2.626569,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,-0.918114,0.07667515,-0.77262694,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.4549914681403755,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,-0.92554283,0.32013285,-0.7442772,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,6.28,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.27962273,-0.280459,-0.08912624,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,2.2759454318920795,6.16308720618989,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.46697685,0.1895346,-1.0310601,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.5549816301319126,1.2459528053457087,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,-0.47542727,0.44908318,1.528654,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,4.4609913931952185,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.93373215,-0.26527292,2.2042084,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.4253010932944874,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.62785256,-0.15599836,2.3687396,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.9146741949118065,2.1808475533028444,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.17708384,0.080116995,2.9487245,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,4.911810968389544,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,-0.91587394,0.07433673,-0.83722043,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,2.42852378269267,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
