step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.62689644,-0.2773862,2.1666865,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,4.0,4.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,0.26230013,0.20424287,2.741656,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,3.4020296814208884,4.597970318579112,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,0.123836316,0.19284467,-1.8831794,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,3.353830516062,4.646169483938,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.88324803,-0.28398862,-0.5242642,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,6.28,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.32747668,-0.2906128,-1.8015655,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,4.537802773228196,3.4621972267718037,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,0.42587358,0.08358259,1.1068047,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,6.28,-3.1291778112947934,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.17650871,0.08044663,2.736014,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,4.198559638407612,3.8014403615923884,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.7749661,0.07705195,-1.8542209,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,6.28,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.6279549,-0.27568582,2.084404,0,0.009999999776482582,0.009999999776482582,0.1299535483121872,0.009999999776482582,0.06699246168136597,0.00010207115701632574,0.0010729909408837557,3.9290558782953475,4.0709441217046525,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,0.2549297,0.20734309,2.7454524,0,0.009999999776482582,0.009999999776482582,0.1299247145652771,0.009999999776482582,0.015046012587845325,5.863508704351261e-05,0.24492162466049194,3.3666857697563426,4.633314230243657,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
