step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.02591868,-0.16090658,-2.6271348,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,4.386959995300756,-5.514693815553269,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,-0.037285086,0.20933925,2.444744,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,4.27348284252309,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,-0.31750074,-0.3972351,0.41213828,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.255750325940361,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.12465149,0.32477587,1.5661933,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,4.672937790329909,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,0.274674,-0.27886745,-3.061375,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,0.72520566,0.44496393,1.3256776,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,6.176224156190626,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.022929318,-0.3969282,0.87496156,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.001770780638225,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.17481914,0.19311228,-1.4688127,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.6530136049256825,1.6263981602816626,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.027468374,-0.16201518,-2.3216822,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.614870217610428,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,-0.045365144,0.21556637,2.5246754,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.4058213786159057,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,2,-0.31172124,-0.39417055,0.5673892,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.804259886025394,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,3,0.12437288,0.32820803,1.7457924,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,3.9075638253223506,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,4,0.2735521,-0.27913192,-2.7698643,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,4.242374191999749,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,5,0.7261937,0.4483375,1.2485338,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,4.773419341539626,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,6,-0.020953119,-0.39490703,0.7129311,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.796294944002212,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,7,-0.17396428,0.1888597,-1.2693356,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.118709353291807,-0.7061664208679593,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,0,-0.027046647,-0.16167907,-2.5400438,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,3.7642195210552223,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,1,-0.045794424,0.21608758,2.844765,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,4.655730083010699,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,2,-0.3045581,-0.38899642,0.6907469,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.0055080301960695,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,3,0.124609254,0.32765448,2.097623,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,2.6738932570448752,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,4,0.27372873,-0.27929282,-2.3436546,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,3.59330194485695,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,5,0.7264492,0.44889516,1.5880767,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,2.848339498346369,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,6,-0.013594819,-0.3887808,0.71790415,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.180852532182182,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,7,-0.17197287,0.18248671,-1.3445927,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,6.143159664258018,3.1447971457968618,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,0,-0.025212016,-0.16090624,-2.932905,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,4.559779642123774,-3.1292327356918177,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,1,-0.042885598,0.2150595,2.6271036,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.016341410189977,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,2,-0.29582027,-0.38137788,0.7285933,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,5.026525840409696,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,3,0.12580554,0.32628554,2.522569,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-5.442129967467241,4.181976332766349,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,4,0.27504396,-0.27826616,-2.6435235,0,0.08,0.05,0.05,0.03,0.05,0.6,0.6,-6.28,5.111019432479449,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
