step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.46176574,0.09317916,0.7958089,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,-2.877284590303897,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,0.8752758,0.07759859,-0.9834226,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,6.28,0.9382587252557285,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,-0.33053136,-0.036527116,2.5659702,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,3.353830516062,4.646169483938,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.1252313,0.081543446,0.80597645,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,3.899716594272457,4.100283405727543,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.6224071,0.43865538,-2.6010795,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,-4.85715963477645,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,0.42415005,-0.1626475,-1.8674798,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,-1.8457163815200321,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.18709937,-0.26928863,2.401234,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,4.198559638407612,3.8014403615923884,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,0.27843863,0.31980827,-0.4259401,0,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.07500000298023224,0.5,0.5,3.5331288982854603,4.466871101714539,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.45337144,0.10174791,0.7953413,0,0.12999989092350006,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.12547002732753754,0.9983940720558167,0.40990275144577026,-3.027666949033736,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,0.8765399,0.07603362,-0.7951757,0,0.12999999523162842,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.14593057334423065,0.9999055862426758,0.23255492746829987,6.28,0.11441127672791526,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
