step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,0.55808336,0.08252158,2.8845153,0,0.10449904203414917,0.0,0.0,0.025500962510704994,0.008923789486289024,0.7618754506111145,0.46485254168510437,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,-0.77023655,-0.41176134,-1.5041519,0,0.020868849009275436,0.0,0.09043891727924347,0.018692228943109512,0.005944689270108938,0.36529341340065,0.24897173047065735,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,-0.76390827,-0.27908573,0.20055291,0,0.0029392081778496504,0.0,0.11932829022407532,0.007732492871582508,0.004978269338607788,0.3484906256198883,0.2219334840774536,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.27398077,-0.16644958,-1.8283457,0,0.11214115470647812,0.0,0.0,0.017858849838376045,0.0011041703401133418,0.656315803527832,0.5915369987487793,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,0.8862766,-0.052141108,-0.73714113,0,0.12999999523162842,0.0,0.0,0.0,0.01569448597729206,0.7855517864227295,0.4454284906387329,0.0,0.0,0.0,0.0,0,0,1,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,0.28498024,-0.029133406,1.036229,0,0.0,0.0,0.10705062747001648,0.022949356585741043,0.002894357545301318,0.36089497804641724,0.3681216537952423,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,0.8575749,-0.16313347,-3.1256423,0,0.10397437959909439,0.0,0.0006622700020670891,0.025363342836499214,0.0069920397363603115,0.8795597553253174,0.4918757379055023,0.0,0.0,0.0,0.0,0,0,1,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.31390315,-0.3920931,0.9226362,0,0.0,0.0,0.10589274764060974,0.024107245728373528,0.0034610386937856674,0.3478192687034607,0.2868698835372925,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,0.55131674,0.0838148,3.0868175,0,0.11832711845636368,0.0,0.0,0.011672872118651867,0.00803434569388628,0.744418740272522,0.47439226508140564,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,1,-0.76961696,-0.41951776,-1.393503,0,0.02314187027513981,0.0,0.09697456657886505,0.009883560240268707,0.007983343675732613,0.3803137242794037,0.2597581148147583,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
