step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.17435808,0.07923046,-0.35272187,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,5.232192641706063,5.303076709071271,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,-0.9190478,0.07561054,-0.64534754,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.687531752476473,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,-0.92803013,0.31566143,-2.1838982,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,3.561615877258118,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.2753399,-0.28237817,-1.2709033,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,5.656715659131839,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.46585244,0.20148322,0.1577369,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.76321362737089,-0.26950486690028064,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,-0.48431274,0.44011164,-3.1373036,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-3.059844562837341,4.918527982835788,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.9299617,-0.27944747,0.20631588,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,6.28,4.881917133061699,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.63175493,-0.16279985,-2.6957738,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,5.675147705386288,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.17263183,0.07878634,-0.1252227,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,5.307747062090427,4.749278863917249,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,-0.91496056,0.07285967,-0.5330484,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.011533398409685,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,2,-0.9304196,0.31230265,-2.1981483,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,3.521475558914317,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,3,0.2759032,-0.28407517,-1.2199643,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,6.28,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,4,-0.45977223,0.20237415,0.13399579,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.190907710119669,0.07400870275984794,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,5,-0.490851,0.44010273,3.1393719,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-4.066527671015286,4.534323313580065,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,6,-0.9306256,-0.27961397,0.4379338,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,6.28,5.700912260697616,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,7,-0.63627326,-0.16509041,-2.640962,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,5.244622829046548,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,0,-0.1638507,0.07809045,-0.07880799,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.857626807102151,4.455306794129801,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
