step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.46766758,-0.04501047,-0.5425194,0,0.11873556673526764,0.0,0.0,0.011264435946941376,0.009178939275443554,0.7227246761322021,0.489493191242218,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,-0.7748823,0.07998931,-0.6720743,0,0.09410086274147034,0.0,0.0,0.03589913621544838,0.00998454075306654,0.8488936424255371,0.4426925480365753,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,0.57535785,-0.14675279,1.6129489,0,0.12926028668880463,0.0,0.0,0.0007397102890536189,0.006788359489291906,0.8239709734916687,0.527805745601654,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.2858213,-0.16328697,-0.11581499,0,0.11960214376449585,0.0,0.010397846810519695,0.0,0.021618539467453957,0.6339178085327148,0.5949395895004272,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.9108619,-0.16293749,-0.2794806,0,0.0546901561319828,0.0,0.013646489009261131,0.061663344502449036,0.005216579884290695,0.6660630106925964,0.39465904235839844,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,-0.015649144,-0.15590513,0.55941236,0,0.007331830449402332,0.0,0.12028296291828156,0.002385201398283243,0.010578476823866367,0.37411338090896606,0.3291507363319397,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.33145526,-0.15976286,3.1258569,0,0.0,0.0,0.12300457805395126,0.00699540926143527,0.008846184238791466,0.35563552379608154,0.33712977170944214,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.9328554,0.07722497,-2.8621967,0,0.11491993069648743,0.0,0.0,0.015080058015882969,0.009869628585875034,0.7569252252578735,0.4243379235267639,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.46176153,-0.04794207,-0.3504719,0,0.12115031480789185,0.0,0.0,0.00884968414902687,0.008671780116856098,0.7037954330444336,0.49023839831352234,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,-0.7694709,0.07611303,-0.5519491,0,0.10362386703491211,0.0,0.0,0.02637612633407116,0.009178687818348408,0.8618248105049133,0.44515329599380493,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,2,0.5754779,-0.13961214,1.4357162,0,0.12999999523162842,0.0,0.0,0.0,0.007735504303127527,0.8373749852180481,0.5112387537956238,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,3,0.29679185,-0.16441455,-0.10343458,0,0.12999999523162842,0.0,0.0,0.0,0.021298114210367203,0.6375592947006226,0.6164445877075195,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,4,-0.90350145,-0.16492383,-0.16191576,0,0.06259675323963165,0.0,0.008357089944183826,0.05904615297913551,0.0050669582560658455,0.6775708198547363,0.38683706521987915,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,5,-0.0071318722,-0.14997478,0.6371115,0,0.005697888322174549,0.0,0.12430210411548615,0.0,0.011881225742399693,0.3866612911224365,0.3516348600387573,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,6,-0.33986,-0.15878692,2.948615,0,0.0007976731867529452,0.0,0.12334661930799484,0.005855701398104429,0.009516919031739235,0.36899080872535706,0.36696624755859375,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,7,-0.93918973,0.075865135,-3.040705,0,0.1179838553071022,0.0,0.0,0.01201614085584879,0.008763827383518219,0.7653468251228333,0.4340875744819641,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,0,-0.45533136,-0.04958065,-0.13989116,0,0.12081456184387207,0.0,0.0,0.009185430593788624,0.007863286882638931,0.6933454275131226,0.5050173401832581,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,1,-0.762356,0.07242292,-0.3899159,0,0.1053888350725174,0.0,0.0,0.024611160159111023,0.007618894334882498,0.8932948112487793,0.4360029399394989,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,2,0.5770802,-0.13294625,1.209002,0,0.12999999523162842,0.0,0.0,0.0,0.007988560013473034,0.8291285634040833,0.5230041146278381,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,3,0.30872074,-0.16569236,-0.114838906,0,0.12999999523162842,0.0,0.0,0.0,0.021550482138991356,0.6440455913543701,0.6118773221969604,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,4,-0.896518,-0.16543713,0.03676037,0,0.06411818414926529,0.0,0.00895732082426548,0.0569244809448719,0.004662482533603907,0.6759576797485352,0.3862023949623108,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,5,0.0007762464,-0.14365627,0.7225441,0,0.0047243214212358,0.0,0.12527567148208618,0.0,0.012914818711578846,0.4018628001213074,0.3684118390083313,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,6,-0.34905487,-0.15695375,3.0076845,0,0.005872729700058699,0.0,0.11783222109079361,0.006295043043792248,0.01001757849007845,0.3852936625480652,0.3712754547595978,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,7,-0.9458293,0.0758627,3.027929,0,0.1128135696053505,0.0,0.0,0.01718643121421337,0.00873128604143858,0.7628509998321533,0.42136040329933167,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,0,-0.44871864,-0.04983054,0.06991222,0,0.11956208199262619,0.0,0.0,0.010437916032969952,0.007701660506427288,0.6962274312973022,0.5189003944396973,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,1,-0.7554955,0.070256196,-0.19924618,0,0.12530888617038727,0.0,0.0,0.004691113252192736,0.009967003017663956,0.9006020426750183,0.44071561098098755,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,2,0.5800447,-0.12726092,0.96451014,0,0.12999999523162842,0.0,0.0,0.0,0.009300886653363705,0.8265852928161621,0.529682993888855,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,3,0.32063037,-0.16715436,-0.13126832,0,0.12999999523162842,0.0,0.0,0.0,0.021445773541927338,0.6524247527122498,0.6169633865356445,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,4,-0.8894968,-0.16449425,0.23094536,0,0.12473958730697632,0.0,0.0,0.005260413978248835,0.009575960226356983,0.7015929222106934,0.387292742729187,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,5,0.008890724,-0.1364201,0.69968635,0,0.003717265324667096,0.0,0.12628273665905,0.0,0.012848633341491222,0.4047092795372009,0.3737439215183258,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,6,-0.35637125,-0.15615599,3.0428107,0,0.009125085547566414,0.0,0.1144118383526802,0.006463078781962395,0.009456065483391285,0.39061400294303894,0.366906076669693,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
