step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,0.72494584,0.080002196,-1.3609563,0,0.12999999523162842,0.0,0.0,0.0,0.014068731106817722,0.7373611927032471,0.5188835263252258,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,-0.17429824,-0.29525355,-1.4927474,0,0.0038314652629196644,0.0,0.12347456812858582,0.002693966729566455,0.012423066422343254,0.36087989807128906,0.3484945297241211,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,-0.9197975,-0.27740136,0.14114474,0,0.0038132211193442345,0.010021311230957508,0.11616545915603638,0.0,0.007228736765682697,0.41261717677116394,0.22824257612228394,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,0.26670352,-0.15532291,2.9278903,0,0.08769766986370087,0.0,0.0,0.04230232536792755,0.009107658639550209,0.6832806468009949,0.5163893103599548,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.9231201,-0.14856477,1.2334439,0,0.12231580168008804,0.0,0.0076841991394758224,0.0,0.014396279118955135,0.6841634511947632,0.43369564414024353,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,0.40733445,-0.038944907,2.9910002,0,0.11040513217449188,0.0,0.0,0.01959485560655594,0.009647568687796593,0.7204318046569824,0.4972781538963318,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,0.72913057,-0.17199312,-1.1666121,0,0.12430033087730408,0.0,0.00569966109469533,0.0,0.017523013055324554,0.87578284740448,0.4676305651664734,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.47872022,-0.39562544,2.1184123,0,0.0027122197207063437,0.012197023257613182,0.1150907501578331,0.0,0.00355057162232697,0.4451121687889099,0.36202290654182434,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,0.7268512,0.07068809,-1.3801098,0,0.12999999523162842,0.0,0.0,0.0,0.013990332372486591,0.7278261184692383,0.5261355638504028,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,1,-0.17328723,-0.30492535,-1.4065273,0,0.003492967691272497,0.0,0.12493743747472763,0.0015695940237492323,0.013077580370008945,0.37673455476760864,0.3702073097229004,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,2,-0.90956354,-0.27670553,0.05115927,0,0.006385414395481348,0.0077829500660300255,0.11521484702825546,0.0006167925312183797,0.006891107186675072,0.41419553756713867,0.21044978499412537,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,3,0.2618856,-0.15413338,2.744314,0,0.09273087233304977,0.0,0.0,0.037269119173288345,0.008794296532869339,0.6670918464660645,0.5128912329673767,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,4,-0.9191601,-0.13841698,1.1782715,0,0.1252751648426056,0.0,0.004724823869764805,0.0,0.013390929438173771,0.6792080402374268,0.4296111464500427,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,5,0.39995295,-0.038152654,-3.1239936,0,0.11562596261501312,0.0,0.0,0.014374032616615295,0.008513057604432106,0.695310115814209,0.499502956867218,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,6,0.73390085,-0.18213971,-1.1308196,1,0.10833683609962463,0.0,0.021663151681423187,0.0,0.016973918303847313,0.8852294683456421,0.4688970148563385,0.0,0.0,0.0,0.0,1,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
2,7,-0.48300228,-0.38796845,2.127357,0,0.0,0.012779831886291504,0.11722017079591751,0.0,0.003991602919995785,0.4208882749080658,0.3672136068344116,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,0,0.7289772,0.058979515,-1.4035951,0,0.11498672515153885,0.0,0.0,0.01501326635479927,0.014683046378195286,0.7460469603538513,0.5128106474876404,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,1,-0.17114507,-0.31526348,-1.334853,0,0.002687632804736495,0.0,0.12633532285690308,0.0009770411998033524,0.01333820354193449,0.38526099920272827,0.3768058717250824,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,2,-0.8988647,-0.27647638,-0.025467897,0,0.006041091866791248,0.00532386964187026,0.11606549471616745,0.002569537842646241,0.006043620407581329,0.4249437153339386,0.2232738733291626,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,3,0.2574668,-0.15238835,2.9108706,0,0.09790465980768204,0.0,0.0,0.03209533542394638,0.008080810308456421,0.6552910804748535,0.5299224853515625,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,4,-0.9145563,-0.12788329,1.141157,0,0.12460879236459732,0.0,0.00539119727909565,0.0,0.013106930069625378,0.6776894330978394,0.4184514284133911,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,5,0.3930694,-0.039003,-2.8953738,0,0.11900649219751358,0.0,0.0,0.010993505828082561,0.005865742452442646,0.6920602321624756,0.5212588310241699,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,6,0.7388043,-0.19272697,-1.1576878,1,0.0,0.12488599121570587,0.005113996099680662,0.0,0.014762325212359428,0.5758589506149292,0.4430232644081116,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
3,7,-0.48808283,-0.3795753,2.056611,0,0.0,0.009341271594166756,0.12065872550010681,0.0,0.003465060843154788,0.4120579659938812,0.3671966791152954,0.0,0.0,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,4.5
