step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap
1,0,-0.625,0.32,2.7838206,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,3.907524759653333,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,1,0.425,0.44,0.35418075,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.7370772733784308,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,2,0.125,-0.16,-2.9199338,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,5.186506366520089,1.0596639380163502,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,3,-0.625,-0.28,-2.813981,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.249300196543111,4.983651614108814,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,4,-0.475,-0.16,-2.5415874,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.9049244152934826,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,5,0.125,0.08,1.7199761,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-2.0023363561268392,4.127670678649109,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,6,-0.775,0.08,-1.4668558,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-3.509828074226867,4.656554851056241,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
1,7,-0.325,0.32,1.2801219,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.7695776114651114,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,0,-0.625,0.32,2.7838206,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,3.688839911735097,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,1,0.425,0.44,0.35418075,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.8103413631290586,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,2,0.125,-0.16,-2.9199338,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.753146294031535,2.089545940506226,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,3,-0.625,-0.28,-2.813981,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,6.28,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,4,-0.475,-0.16,-2.5415874,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.879378954225786,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,5,0.125,0.08,1.7199761,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-1.8158333484093083,4.270848642136187,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,6,-0.775,0.08,-1.4668558,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-3.6508547676385184,4.393755679863119,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
2,7,-0.325,0.32,1.2801219,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.0056360696105737,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,0,-0.62313527,0.3195391,3.0722516,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,3.9007161736999305,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,1,0.4230013,0.43951017,0.07065162,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.737520594524929,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,2,0.12014457,-0.16083792,-3.0389833,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,5.070773410877116,0.027448425214979255,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,3,-0.6240706,-0.2795412,-2.4946485,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.027022996306789,5.189531304603202,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,4,-0.47400424,-0.15948522,-2.8588517,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,3.098778319644903,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,5,0.12462477,0.081663266,1.8929933,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-1.3135371583197029,4.838113806696753,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,6,-0.77481395,0.07911039,-1.2355458,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-2.096553732758286,4.354079543187448,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
3,7,-0.32580903,0.31811917,0.994955,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.180808774151423,-6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,0,-0.62139136,0.3196886,-2.8613856,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-0.5837103322902312,5.273562848560682,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,1,0.42119604,0.43966997,-0.28314915,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,4.543346602521731,-3.4135791522124515,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,2,0.11345529,-0.16114923,3.138357,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,5.13364459658464,0.8923998328963206,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
4,3,-0.62388766,-0.2793485,-2.7917993,0,0.04,0.07,0.03,0.03,0.03,0.8,0.8,-6.28,6.28,0.0,0.0,0,0,0,1,-0.75,0.25,5.0,0.75,-0.25,5.0
