step,agent_id,pos_x,pos_y,angle,is_carrying,w_food,w_nest,w_rand,w_info,k_diff,lambda_pick,lambda_drop,left_speed,right_speed,nest_x,nest_y,pickup_event,delivery_event,is_colliding,is_alive,target_0_x,target_0_y,target_0_cap,target_1_x,target_1_y,target_1_cap,target_2_x,target_2_y,target_2_cap
2,9,-1.1727424,0.33890495,-0.38756138,1,0.0,0.12733899056911469,0.0026610009372234344,0.0,0.03215228021144867,0.6384615898132324,0.4089438021183014,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
2,10,0.17354591,0.9409509,2.478638,0,0.01575593650341034,0.0031440265011042356,0.09361417591571808,0.017485853284597397,0.01795346476137638,0.34640833735466003,0.24365851283073425,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
2,11,-1.9256064,0.339143,-2.1992471,0,0.011711353436112404,0.0,0.09894254058599472,0.01934610679745674,0.014904540963470936,0.3449268341064453,0.20750415325164795,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
2,12,0.7719237,-0.14295946,-2.3567052,0,0.0,0.0,0.12999999523162842,0.0,0.020637620240449905,0.408262699842453,0.3060833811759949,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
2,13,0.6284095,-0.85984325,0.08579027,0,0.0,0.0,0.12677574157714844,0.0032242480665445328,0.008246700279414654,0.33647140860557556,0.26504871249198914,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
2,14,-1.6218144,0.22343677,0.8148551,0,0.12999999523162842,0.0,0.0,0.0,0.038406167179346085,0.6817635297775269,0.3843991160392761,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
2,15,1.3743428,-0.1446261,-1.7206633,0,0.12999999523162842,0.0,0.0,0.0,0.03802558779716492,0.7247281074523926,0.399308979511261,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,0,0.32250747,0.6866372,-1.8094589,0,0.0007006857194937766,0.0,0.12517982721328735,0.0041194804944098,0.02135527692735195,0.41707170009613037,0.2720845341682434,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,1,-0.87124395,-0.49158627,1.3115762,0,0.11768642067909241,0.0,0.0,0.012313572689890862,0.02579093910753727,0.7945916652679443,0.41794073581695557,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,2,1.237138,-0.85473686,0.49355474,0,0.06902427971363068,0.0031544414814561605,0.004970510955899954,0.052850767970085144,0.015962403267621994,0.7178738713264465,0.2882380485534668,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,3,0.4818885,-0.27268603,-1.1310178,0,0.004612504038959742,0.0,0.12119391560554504,0.004193577915430069,0.024061905220150948,0.3913000822067261,0.355882465839386,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,4,0.030169195,-0.867699,-0.81984663,0,0.009537111967802048,0.0,0.11452930420637131,0.005933582317084074,0.015020492486655712,0.36003923416137695,0.2865613102912903,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,5,0.920623,0.11572178,1.8158337,0,0.0004712764348369092,0.0,0.1295287162065506,0.0,0.03075132891535759,0.37784451246261597,0.2594216465950012,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,6,-1.4743637,-0.74997216,-1.3612127,0,0.07316339015960693,0.0,0.0,0.056836601346731186,0.01963932067155838,0.6613278388977051,0.2643505334854126,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,7,-1.6324083,-0.73449326,2.481853,0,0.08390504121780396,0.0,0.0,0.04609495773911476,0.015271383337676525,0.68739253282547,0.24565577507019043,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,8,-1.0316559,0.115332305,1.9968456,0,0.10883606225252151,0.0,0.0,0.021163925528526306,0.03468018025159836,0.6970267295837402,0.46450695395469666,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,9,-1.162666,0.3353964,-0.3192664,1,0.0,0.12612102925777435,0.003878973191604018,0.0,0.03053792379796505,0.6302089691162109,0.3848994970321655,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,10,0.17033592,0.94408375,2.2386768,0,0.015521838329732418,0.00426963996142149,0.09992329031229019,0.010285232216119766,0.020128373056650162,0.36089253425598145,0.24972647428512573,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,11,-1.9295417,0.33326706,-2.0841935,0,0.01116556953638792,0.0,0.10556663572788239,0.01326778531074524,0.015942703932523727,0.3542689085006714,0.2103329300880432,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,12,0.76400375,-0.15122059,-2.316816,0,0.0,0.0,0.12806132435798645,0.0019386763451620936,0.019643651321530342,0.4318525791168213,0.30369919538497925,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,13,0.6377392,-0.8585171,0.19804813,0,0.0,0.0,0.12999999523162842,0.0,0.012245798483490944,0.34353747963905334,0.27138322591781616,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,14,-1.6136394,0.23188299,0.786167,0,0.12999999523162842,0.0,0.0,0.0,0.038642141968011856,0.7372516393661499,0.3970557451248169,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
3,15,1.3724343,-0.15619221,-1.7504921,0,0.12999999523162842,0.0,0.0,0.0,0.038846373558044434,0.7771996855735779,0.4070691466331482,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,0,0.31982526,0.6776484,-1.9231915,0,0.0004162872501183301,0.0,0.12642204761505127,0.0031616464257240295,0.02151649259030819,0.4177716374397278,0.2768772840499878,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,1,-0.8702191,-0.48516455,1.5277139,0,0.12716475129127502,0.0,0.0,0.002835232764482498,0.02343261055648327,0.7947218418121338,0.4223249554634094,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,2,1.2451963,-0.84983236,0.6045516,0,0.059702564030885696,0.0005708069074898958,0.0007744692848064005,0.06895215809345245,0.01896734908223152,0.7307879328727722,0.28562769293785095,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,3,0.4863838,-0.28218052,-1.0884567,0,0.007074612192809582,0.0,0.11790546774864197,0.005019915755838156,0.024344295263290405,0.397947758436203,0.35782501101493835,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,4,0.034930743,-0.87202454,-0.59769964,0,0.01113731786608696,0.0,0.11515993624925613,0.003702732501551509,0.012530213221907616,0.3638559579849243,0.2854827642440796,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,5,0.9185348,0.1254875,1.7245278,0,0.00020701499306596816,0.0,0.1297929733991623,0.0,0.031012851744890213,0.38288649916648865,0.26869168877601624,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,6,-1.4722283,-0.7569502,-1.1695849,0,0.07550495862960815,0.0,0.0,0.05449504405260086,0.019544748589396477,0.679146409034729,0.2579103410243988,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,7,-1.6396788,-0.72887945,2.4987955,0,0.0868220254778862,0.0,0.0,0.04317796602845192,0.019563404843211174,0.7039967179298401,0.23366037011146545,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,8,-1.0367118,0.12617698,2.01792,0,0.09917919337749481,0.0,0.0,0.030820796266198158,0.03541487082839012,0.7015264630317688,0.4616681933403015,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,9,-1.1513257,0.33179614,-0.29667258,1,0.0,0.12784837186336517,0.002151625929400325,0.0,0.031019331887364388,0.6201947331428528,0.37605565786361694,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,10,0.16724348,0.94837034,2.2101052,0,0.011930975131690502,0.003769746981561184,0.10525168478488922,0.009047592990100384,0.021439766511321068,0.3614652752876282,0.25604447722435,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,11,-1.9328513,0.3261733,-1.9154345,0,0.013263371773064137,0.0,0.10302407294511795,0.013712544925510883,0.017888609319925308,0.3629617989063263,0.21393674612045288,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,12,0.7563153,-0.1598289,-2.2808688,0,0.0011923381825909019,0.0,0.12569358944892883,0.003114065621048212,0.01945706643164158,0.4386824369430542,0.3053348660469055,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,13,0.6477947,-0.85604995,0.27622306,0,0.0,0.0,0.1296863555908203,0.0003136362065561116,0.011048522777855396,0.343809574842453,0.269872784614563,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,14,-1.605207,0.24010432,0.75841564,0,0.12999999523162842,0.0,0.0,0.0,0.03863227367401123,0.7532819509506226,0.41059574484825134,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
4,15,1.3701737,-0.16771728,-1.7793833,0,0.12647269666194916,0.0,0.003527299501001835,0.0,0.038692720234394073,0.790611982345581,0.4181652069091797,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,0,0.31587407,0.66824204,-2.0067306,0,0.0005998908309265971,0.0,0.12688606977462769,0.0025140391662716866,0.021528510376811028,0.41700443625450134,0.2778301239013672,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,1,-0.8706127,-0.47826594,1.7268779,0,0.12999999523162842,0.0,0.0,0.0,0.02566392533481121,0.7856484651565552,0.4236414432525635,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,2,1.2527661,-0.8440058,0.7105252,0,0.06077128276228905,0.0,0.0,0.06922871619462967,0.02370283007621765,0.7471380829811096,0.27817362546920776,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,3,0.4912757,-0.29159987,-1.1276579,0,0.0086912726983428,0.0,0.11599482595920563,0.0053138998337090015,0.024209022521972656,0.4013555347919464,0.3589860796928406,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,4,0.03996874,-0.87466514,-0.35446003,0,0.011801223270595074,0.0,0.11527472734451294,0.002924048574641347,0.011703460477292538,0.36778318881988525,0.28074246644973755,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,5,0.9170273,0.13484472,1.7917643,0,0.0,0.0,0.12999999523162842,0.0,0.03162446245551109,0.38514626026153564,0.2794532775878906,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,6,-1.4687569,-0.7634248,-0.98578477,0,0.0829492136836052,0.0,0.0,0.047050781548023224,0.021781565621495247,0.7044073343276978,0.26358985900878906,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,7,-1.647148,-0.7233353,2.5005674,0,0.08326754719018936,0.0,0.0,0.04673244431614876,0.02433599717915058,0.7204833030700684,0.2315504550933838,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,8,-1.0419976,0.13694336,2.0365062,0,0.09814050793647766,0.0,0.0,0.03185947984457016,0.035592496395111084,0.703697919845581,0.46068817377090454,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,9,-1.1398618,0.32837918,-0.28343156,1,0.0,0.12804032862186432,0.0019596677739173174,0.0,0.03209598362445831,0.600633978843689,0.3732808530330658,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,10,0.16437706,0.9527484,2.0259645,0,0.011184093542397022,0.0042398106306791306,0.10542775690555573,0.009148339740931988,0.023148981854319572,0.3614104688167572,0.2579764723777771,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,11,-1.9346563,0.32016048,-1.8341709,0,0.014737277291715145,0.001481094746850431,0.0986006036400795,0.015181025490164757,0.01829616352915764,0.3651374876499176,0.2101764976978302,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,12,0.75043595,-0.16723727,-2.1712322,0,0.002044929889962077,0.0,0.1244695857167244,0.0034854812547564507,0.019312547519803047,0.44474703073501587,0.3095126450061798,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,13,0.6568138,-0.85304654,0.3835371,0,0.0,0.0,0.1291232854127884,0.0008767077815718949,0.0106086740270257,0.3443518280982971,0.2662873864173889,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,14,-1.5965128,0.24813752,0.73297834,0,0.12851040065288544,0.0,0.0014895908534526825,0.0,0.038814954459667206,0.763325572013855,0.416843056678772,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
5,15,1.3675808,-0.17920648,-1.8069022,0,0.12502337992191315,0.0,0.004976604599505663,0.0,0.03873350843787193,0.7995801568031311,0.4220850467681885,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,0,0.31127533,0.6593242,-2.0953515,0,0.0011140534188598394,0.0,0.12644802033901215,0.0024379133246839046,0.02187582664191723,0.4152103662490845,0.276876300573349,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,1,-0.87242234,-0.4710361,1.905951,0,0.12999999523162842,0.0,0.0,0.0,0.027928704395890236,0.7733480930328369,0.42932888865470886,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,2,1.2597876,-0.83734167,0.81163573,0,0.0711601972579956,0.0,0.0,0.05883978679776192,0.031216084957122803,0.7640345692634583,0.2700663208961487,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,3,0.496104,-0.301931,-1.1185387,0,0.009610084816813469,0.0,0.1146678477525711,0.005722058936953545,0.024003662168979645,0.405686616897583,0.3600248694419861,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,4,0.046419445,-0.87644964,-0.16363432,0,0.011607748456299305,0.0,0.11617546528577805,0.002216785680502653,0.011515740305185318,0.37178170680999756,0.27414822578430176,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,5,0.9146933,0.14503072,1.7619915,0,0.0,0.0,0.12999999523162842,0.0,0.03118291310966015,0.38448020815849304,0.2819133400917053,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,6,-1.4640487,-0.7693639,-0.8108818,0,0.09486173838376999,0.0,0.0,0.03513826057314873,0.029628252610564232,0.7279707193374634,0.2716509699821472,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,7,-1.6526213,-0.7190403,2.418936,0,0.08016320317983627,0.0,0.0,0.049836792051792145,0.026745326817035675,0.7306970953941345,0.24019142985343933,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,8,-1.0474672,0.147624,2.05147,0,0.09724793583154678,0.0,0.0,0.03275206312537193,0.035631224513053894,0.7074692249298096,0.45771175622940063,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,9,-1.1283413,0.32506305,-0.2782062,1,0.0,0.12809836864471436,0.001901634270325303,0.0,0.03254828602075577,0.5840170383453369,0.3734019994735718,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,10,0.16128781,0.9593157,2.070423,0,0.00917185191065073,0.003619925584644079,0.10727426409721375,0.009933962486684322,0.025206277146935463,0.3599669337272644,0.26102954149246216,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,11,-1.935856,0.31578487,-1.8937075,0,0.014971958473324776,0.0038237329572439194,0.09679556638002396,0.014408743008971214,0.01834999769926071,0.36692023277282715,0.20593896508216858,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,12,0.7451164,-0.17499009,-2.2314658,0,0.0005679929745383561,0.0,0.128371000289917,0.0010609988821670413,0.01887841336429119,0.451375812292099,0.3221439719200134,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,13,0.6658122,-0.84889746,0.4769063,0,0.0,0.0,0.12967723608016968,0.0003227517881896347,0.009770043194293976,0.34466540813446045,0.2646383047103882,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
6,14,-1.5875828,0.25599545,0.7096656,0,0.1276133507490158,0.0,0.002386638894677162,0.0,0.03902162238955498,0.7714155912399292,0.4191439151763916,0.0,0.0,0.0,0.0,0,0,0,1,-1.25,-0.5,5.0,-1.25,0.5,4.5,1.25,-0.5,5.0
