step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-0.94771844,0.44964266,0.013934359,-0.003016712,-0.21312764,6.28,5.297416187489732,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,0.9971100091934204,1.15,0.0,1.0,12.588797569274902,0.5567408204078674,0,0,1
1,1,-1.4505892,0.04667653,-0.0039350246,-0.024586689,-1.7290629,-6.28,2.6090045384679934,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,1.0,1.15,0.0,1.0,12.37230110168457,0.33071091771125793,0,0,1
1,2,-0.8476042,-0.14904422,0.01091123,0.008318548,0.6454321,6.28,6.019886540366146,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,0.8702986836433411,1.15,0.0,1.0,12.840062141418457,0.40532949566841125,0,0,1
1,3,-1.2507925,0.24788734,-0.006529239,-0.013973145,-2.0210052,-2.1271914316704845,5.330282088490268,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,1.0,1.15,0.0,1.0,11.362528800964355,0.2867637276649475,0,0,1
1,4,-1.3529956,-0.049990915,-0.018293614,-0.0016486057,-3.050149,-6.28,1.7148174822124052,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,1.0,1.15,0.0,1.0,12.519412994384766,0.228439599275589,0,0,1
1,5,-0.9509938,-0.14763622,-0.010709078,0.018675102,2.0925837,4.557586678000577,0.6931691342384777,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,1.0,1.15,0.0,1.0,13.256758689880371,0.3040097951889038,0,0,1
1,6,-1.4518666,-0.3461692,-0.011233232,0.024450174,2.010074,5.632337631401017,-2.4412949010864895,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,1.0,1.15,0.0,1.0,12.81281566619873,0.5263892412185669,0,0,1
1,7,-1.0531428,0.050630365,-0.023611285,0.004920797,2.938756,3.7692781595661957,-6.28,0.09,0.04,0.05,1.0,5.0,0.5330716404491611,1.0,1.15,0.0,1.0,13.562649726867676,0.13303545117378235,0,0,1
2,0,-0.9463812,0.44934082,0.013518718,-0.003178194,-0.23226036,6.28,5.4837914988851795,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,0.9954162240028381,1.15,0.0,1.0,14.691298484802246,0.5572765469551086,0,0,1
2,1,-1.4509677,0.044209365,-0.0036699402,-0.024792874,-1.7168051,-6.28,2.630745394010875,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,1.0,1.15,0.0,1.0,13.82483959197998,0.33007457852363586,0,0,1
2,2,-0.84655184,-0.14824055,0.0105828885,0.008214504,0.6590561,6.28,5.982983981868503,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,0.8689656853675842,1.15,0.0,1.0,15.335132598876953,0.40671679377555847,0,0,1
2,3,-1.2514694,0.2465401,-0.007011142,-0.01362031,-2.052738,-2.454791845421818,5.208197878725067,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,1.0,1.15,0.0,1.0,13.998559951782227,0.28516900539398193,0,0,1
2,4,-1.3548404,-0.050168365,-0.018375078,-0.0018385756,-3.0407524,-6.28,1.5253767207084699,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,1.0,1.15,0.0,1.0,15.036206245422363,0.22986531257629395,0,0,1
2,5,-0.9520749,-0.14574707,-0.010674366,0.018766476,2.0880249,4.5343259055957725,0.6604443835554071,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,1.0,1.15,0.0,1.0,15.68838882446289,0.30241674184799194,0,0,1
2,6,-1.4530238,-0.34378976,-0.011865559,0.02381221,2.0379076,5.434807182766661,-2.789396201020911,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,1.0,1.15,0.0,1.0,14.449799537658691,0.5247825384140015,0,0,1
2,7,-1.055522,0.05109815,-0.023853885,0.004520779,2.956296,3.7955940430765387,-6.28,0.09,0.04,0.05,1.0,5.0,0.5334019287242673,1.0,1.15,0.0,1.0,15.978679656982422,0.1312769204378128,0,0,1
3,0,-0.937488,0.44699633,0.12051138,-0.033552486,-0.27629027,6.28,5.884365364975536,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,0.9841514825820923,1.15,0.0,1.0,17.00304412841797,0.5570054054260254,0,0,1
3,1,-1.45091,0.046672933,-0.0020078223,0.03718031,-1.4631423,0.183417926838772,6.28,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,1.0,1.15,0.0,1.0,15.382133483886719,0.33258625864982605,0,0,1
3,2,-0.83856773,-0.14206341,0.10886315,0.08373485,0.6542813,6.28,5.891413781154635,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,0.8588524460792542,1.15,0.0,1.0,17.776926040649414,0.41024506092071533,0,0,1
3,3,-1.2526109,0.2438992,-0.010364404,-0.0311536,-1.8486444,-0.7996442992936489,5.773728885818972,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,1.0,1.15,0.0,1.0,16.56901741027832,0.28226351737976074,0,0,1
3,4,-1.3516308,-0.049459472,0.05189645,0.015296927,-2.81215,-6.28,1.6839558705962743,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,1.0,1.15,0.0,1.0,17.49945831298828,0.22894342243671417,0,0,1
3,5,-0.9541994,-0.14161912,-0.021891693,0.04793893,1.9783245,4.5576507050831205,0.8520398692227097,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,1.0,1.15,0.0,1.0,18.079431533813477,0.29660797119140625,0,0,1
3,6,-1.454221,-0.34093428,-0.009339093,0.03089895,1.8154819,6.28,-0.6297961714493227,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,1.0,1.15,0.0,1.0,15.648475646972656,0.5258681178092957,0,0,1
3,7,-1.0540371,0.050554533,0.02988253,-0.012661155,2.674541,3.4359640484326492,-6.28,0.09,0.04,0.05,1.0,5.0,0.5352118960889907,1.0,1.15,0.0,1.0,18.351137161254883,0.1298571676015854,0,0,1
4,0,-0.9262543,0.44362834,0.112775475,-0.035183623,-0.30581805,6.28,6.1160114500992275,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,0.9699220657348633,1.15,0.0,1.0,19.22834587097168,0.5563792586326599,0,0,1
4,1,-1.4518291,0.0502161,-0.014261092,0.03402237,-1.1154767,2.4548033003156164,6.28,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,1.0,1.15,0.0,1.0,16.845815658569336,0.337235689163208,0,0,1
4,2,-0.82879496,-0.13464321,0.10047271,0.0756287,0.64369243,6.28,5.742997887062763,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,0.8464736342430115,1.15,0.0,1.0,19.99397850036621,0.41448673605918884,0,0,1
4,3,-1.2530686,0.24105486,-0.0013730479,-0.027737485,-1.5788622,1.2388682593604081,6.28,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,1.0,1.15,0.0,1.0,18.90411949157715,0.27898460626602173,0,0,1
4,4,-1.3474402,-0.047340482,0.04065855,0.02528426,-2.5236292,-6.28,2.232249940798773,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,1.0,1.15,0.0,1.0,19.738903045654297,0.22743560373783112,0,0,1
4,5,-0.955956,-0.13669951,-0.01495204,0.050450504,1.8418165,4.330936673721935,0.14090110901936354,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,1.0,1.15,0.0,1.0,20.257741928100586,0.29005205631256104,0,0,1
4,6,-1.4545556,-0.3381587,0.00018023311,0.026554128,1.5251197,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,1.0,1.15,0.0,1.0,16.463104248046875,0.5272759199142456,0,0,1
4,7,-1.0521013,0.04914722,0.013219226,-0.014763954,2.276959,3.48197255115683,-6.28,0.09,0.04,0.05,1.0,5.0,0.5366927579475349,1.0,1.15,0.0,1.0,20.508033752441406,0.12766939401626587,0,0,1
5,0,-0.91476786,0.43987787,0.1155858,-0.038440857,-0.32247785,6.28,6.216302760548061,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,0.9553726315498352,1.15,0.0,1.0,20.439016342163086,0.5561733245849609,0,0,1
5,1,-1.449249,0.046497412,0.040237106,-0.05214873,-0.8688943,3.7916529003802837,6.28,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,1.0,1.15,0.0,1.0,17.74700927734375,0.3372175693511963,0,0,1
5,2,-0.81900215,-0.12738356,0.09784922,0.0717255,0.63058335,6.28,5.426403897084885,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,0.8340693712234497,1.15,0.0,1.0,21.142717361450195,0.418655127286911,0,0,1
5,3,-1.2525088,0.23688105,0.010669786,-0.04856767,-1.3151623,2.9383705323354206,6.28,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,1.0,1.15,0.0,1.0,20.159744262695312,0.2745591998100281,0,0,1
5,4,-1.3455303,-0.045714438,-0.014022799,-0.014476588,-2.27998,-6.28,2.691956282689975,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,1.0,1.15,0.0,1.0,20.906877517700195,0.2285366952419281,0,0,1
5,5,-0.957059,-0.1314355,-0.008376015,0.053784292,1.7102758,4.306881194008978,-0.5929544610862314,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,1.0,1.15,0.0,1.0,21.373733520507812,0.28338152170181274,0,0,1
5,6,-1.4536067,-0.3335557,0.014584013,0.047985505,1.2428056,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,1.0,1.15,0.0,1.0,16.34965705871582,0.5258165597915649,0,0,1
5,7,-1.053548,0.051063124,-0.02271875,0.032084793,2.0993807,3.6767445958145317,-6.28,0.09,0.04,0.05,1.0,5.0,0.5385576482789527,1.0,1.15,0.0,1.0,21.603269577026367,0.1230098158121109,0,0,1
6,0,-0.90307343,0.43591207,0.117340244,-0.04009814,-0.32963616,6.28,6.214785026093987,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,0.9405596852302551,1.15,0.0,1.0,20.459148406982422,0.5558289289474487,1,0,1
6,1,-1.44358,0.040559452,0.06308453,-0.060892306,-0.7086056,4.504181486842616,6.28,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,1.0,1.15,0.0,1.0,17.829330444335938,0.33460140228271484,0,0,1
6,2,-0.80921185,-0.12035279,0.0980703,0.06932625,0.61268413,6.082688532649999,4.9998149013508035,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,0.8216683268547058,1.15,0.0,1.0,21.087549209594727,0.422085165977478,0,0,1
6,3,-1.2499744,0.23040614,0.03114925,-0.06376948,-1.0926545,4.040040512106953,6.28,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,1.0,1.15,0.0,1.0,20.201257705688477,0.26758119463920593,0,0,1
6,4,-1.3451072,-0.045534365,0.0158519,0.014084171,-2.1008391,-6.28,3.336485229340398,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,1.0,1.15,0.0,1.0,20.86536407470703,0.23264342546463013,0,0,1
6,5,-0.95740575,-0.12678194,-0.00053354626,0.044385895,1.5665668,4.509132202734885,-0.6406479085197321,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,1.0,1.15,0.0,1.0,21.290565490722656,0.2768387198448181,0,0,1
6,6,-1.4502451,-0.32464606,0.039624743,0.11866328,1.2452761,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,1.0,1.15,0.0,1.0,15.435389518737793,0.5193161368370056,0,0,1
6,7,-1.0548563,0.053671144,-0.0031933186,0.017381204,1.945729,3.908033721863644,-6.28,0.09,0.04,0.05,1.0,5.0,0.5425538399872786,1.0,1.15,0.0,1.0,21.50042152404785,0.11796604096889496,0,0,1
7,0,-0.8912762,0.4318534,0.118151054,-0.04077192,-0.3323698,6.28,6.001915230735069,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,0.9256165027618408,1.15,0.0,1.0,19.687694549560547,0.5552495121955872,1,0,1
7,1,-1.4359418,0.03458151,0.081053086,-0.059218414,-0.60176915,4.901806781537866,6.28,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,1.0,1.15,0.0,1.0,17.261295318603516,0.33078983426094055,0,0,1
7,2,-0.79950356,-0.113696955,0.09722211,0.0649628,0.5848369,5.363857389090814,4.643537335290205,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,0.8093711733818054,1.15,0.0,1.0,20.245058059692383,0.42492562532424927,0,0,1
7,3,-1.2459838,0.22364438,0.048222806,-0.07507697,-0.9823873,4.38451672395952,6.28,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,1.0,1.15,0.0,1.0,19.446331024169922,0.26012447476387024,0,0,1
7,4,-1.3445932,-0.045373287,0.0042478363,0.0015281357,-1.8727759,-4.396635342036925,4.493231319260904,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,1.0,1.15,0.0,1.0,20.028675079345703,0.2374722808599472,0,0,1
7,5,-0.9570948,-0.12290526,0.005677417,0.037005834,1.398916,4.761291710983459,-0.08676620199995766,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,1.0,1.15,0.0,1.0,20.424545288085938,0.270682156085968,0,0,1
7,6,-1.4463031,-0.31278068,0.039666124,0.11884992,1.2469227,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5469991977754607,1.0,1.15,0.0,1.0,14.183839797973633,0.5104764699935913,0,0,1
