step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_total,q_shape,q_uniformity,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.35,-0.25,2.3518684e-10,-5.2752425e-10,-2.7222111,6.28000020980835,0.3149997591972351,0.013932917267084122,0.116067074239254,0.00921116303652525,1.0,1.1221115589141846,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,2.160238027572632,0.39227229356765747,0,0,1
1,1,-1.25,-0.35,5.7624094e-10,-3.927309e-11,-1.6388452,0.3149997591972351,6.28000020980835,0.005670180544257164,0.12432980537414551,0.010634839534759521,1.0,1.0763235092163086,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,2.1384437084198,0.4540071189403534,0,0,1
1,2,-1.15,-0.15,-1.9383764e-10,-5.440823e-10,2.7993472,6.28000020980835,2.435872793197632,0.006756050046533346,0.12324395030736923,0.020725315436720848,1.0,1.2849705219268799,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,2.1354503631591797,0.2147613763809204,0,0,1
1,3,-1.15,0.15,9.377767e-11,5.6991584e-10,-0.1630854,1.5038937330245972,6.28000020980835,0.002863003173843026,0.1271369904279709,0.021657755598425865,1.0,1.1050758361816406,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.9920427799224854,0.12936265766620636,0,0,1
1,4,-1.25,0.05,-5.3308197e-10,-2.223035e-10,1.9658846,3.152369737625122,6.28000020980835,0.005520896054804325,0.12447910755872726,0.026506153866648674,1.0,1.1276171207427979,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.9964909553527832,0.10101527720689774,0,0,1
1,5,-1.15,0.45,-2.3417301e-10,5.279803e-10,0.41745725,6.28000020980835,0.3149997591972351,0.025577694177627563,0.10442229360342026,0.01431087777018547,1.0,1.2114754915237427,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,0.989810049533844,0.4716449975967407,0,0,1
1,6,-1.15,0.05,-4.9366494e-10,2.998211e-10,1.0249994,6.28000020980835,5.405245304107666,0.007100511342287064,0.12289949506521225,0.02421821467578411,1.0,1.1069374084472656,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,2.1500115394592285,0.0202031172811985,0,0,1
1,7,-0.85,0.35,-5.775209e-10,-8.028321e-12,1.5846967,0.3149997591972351,6.28000020980835,0.01319792028516531,0.11680208146572113,0.009597226046025753,1.0,1.1409560441970825,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,2.155402421951294,0.5050762295722961,0,0,1
2,0,-1.3524387,-0.25101998,-0.061420295,-0.024085082,-2.806124,6.28000020980835,0.3149997591972351,0.007208448834717274,0.12279154360294342,0.008826257660984993,1.0,1.1398543119430542,0.0559082746601306,0.03100604237856667,0.1140134833171131,1.0,1.15,0.0,1.0,3.27959942817688,0.39578989148139954,0,0,1
2,1,-1.2501185,-0.3526401,-0.0014751197,-0.065947406,-1.5549241,0.3149997591972351,6.28000020980835,0.005432065110653639,0.12456793338060379,0.010781713761389256,1.0,1.1125404834747314,0.0559082746601306,0.03100604237856667,0.1140134833171131,1.0,1.15,0.0,1.0,3.2480037212371826,0.45813310146331787,0,0,1
