step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_total,q_shape,q_uniformity,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.1454066,0.44559127,0.00999143,-0.032536745,-1.367697,6.28000020980835,3.848695755004883,0.009270588867366314,0.12072940170764923,0.020185483619570732,1.0,1.2049498558044434,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,8.319926261901855,0.5386252403259277,0,0,1
1,1,-1.4374462,-0.45438,0.078708716,-0.039091304,-0.49138883,1.4703468084335327,6.28000020980835,0.012702248990535736,0.11729773879051208,0.023982662707567215,1.0,1.288928747177124,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,6.7741827964782715,0.5452055931091309,0,0,1
1,2,-1.0522575,0.25069246,-0.017968412,0.006937995,2.751867,2.5551598072052,6.28000020980835,0.014840085059404373,0.11515991389751434,0.017914878204464912,1.0,1.1551356315612793,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,8.428000450134277,0.3823368549346924,0,0,1
1,3,-1.2515525,-0.34763148,-0.011794616,0.014285159,2.6966226,6.28000020980835,3.9365382194519043,0.01169546227902174,0.1183045282959938,0.015376531518995762,1.0,1.1790053844451904,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,8.229325294494629,0.3841846287250519,0,0,1
1,4,-1.3499055,-0.050048333,0.00023117788,-6.755284e-05,0.036028836,6.28000020980835,0.3149997591972351,0.010392856784164906,0.11960713565349579,0.0,1.0,1.178036093711853,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,8.406937599182129,0.11181469261646271,0,0,1
1,5,-1.2413038,-0.4375885,0.06854666,0.09143531,0.92953604,4.240756511688232,6.28000020980835,0.009222141467034817,0.12077786028385162,0.022494494915008545,1.0,1.2104430198669434,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,8.209202766418457,0.4873388707637787,0,0,1
1,6,-1.152476,0.14948995,-0.02655826,-0.00084101874,3.1131358,3.710249185562134,6.28000020980835,0.008049373514950275,0.12195061147212982,0.016221143305301666,1.0,1.154740571975708,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,7.9999003410339355,0.22129113972187042,0,0,1
1,7,-1.4492497,0.35127592,0.00020499522,0.011232555,1.5377502,6.28000020980835,0.3149997591972351,0.003335630754008889,0.12666435539722443,0.024113411083817482,1.0,1.1115659475326538,0.03328654910032774,0.017924512218433476,0.06913130182474769,1.0,1.15,0.0,1.0,6.666807651519775,0.4677276611328125,0,0,1
2,0,-1.1446152,0.4389557,0.008908912,-0.06901554,-1.4376129,6.28000020980835,4.848156929016113,0.013373051770031452,0.11662694811820984,0.021646931767463684,1.0,1.220576286315918,0.03410544021251169,0.01859665540149154,0.07029260477155871,1.0,1.15,0.0,1.0,9.225836753845215,0.5307287573814392,0,0,1
2,1,-1.4304341,-0.458007,0.07189465,-0.031325724,-0.3829404,1.0782148838043213,6.28000020980835,0.014948610216379166,0.11505138128995895,0.02315412275493145,1.0,1.228637456893921,0.03410544021251169,0.01859665540149154,0.07029260477155871,1.0,1.15,0.0,1.0,7.096058368682861,0.5468314290046692,0,0,1
