step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_total,q_shape,q_uniformity,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.35,-0.25,1.9316769e-10,-5.4431815e-10,-2.8005767,6.28000020980835,0.3149997591972351,0.015603196807205677,0.11439679563045502,0.008830450475215912,1.0,1.098427414894104,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.0904475450515747,0.39227229356765747,0,0,1
1,1,-1.25,-0.35,1.024781e-10,-5.6841404e-10,-2.9632215,6.28000020980835,0.45813509821891785,0.004254055209457874,0.12574593722820282,0.01664126291871071,1.0,1.1790214776992798,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,0.8177092671394348,0.4540071189403534,0,0,1
1,2,-1.15,-0.15,4.4423096e-10,3.691278e-10,-0.877474,0.3149997591972351,6.28000020980835,0.004710291046649218,0.1252897083759308,0.015443478710949421,1.0,1.2223036289215088,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.041499137878418,0.2147613763809204,0,0,1
1,3,-1.15,0.15,-4.8429916e-11,-5.755451e-10,3.0576444,6.28000020980835,1.350041151046753,0.015088874846696854,0.11491112411022186,0.007680666632950306,1.0,1.4920971393585205,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,0.9210417866706848,0.12936265766620636,0,0,1
1,4,-1.25,0.05,3.7469092e-10,-4.3954693e-10,-2.4356792,6.28000020980835,3.441124439239502,0.01122410036623478,0.11877589672803879,0.006213029380887747,1.0,1.3659336566925049,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,0.9382376074790955,0.10101527720689774,0,0,1
1,5,-1.15,0.45,-5.7443766e-10,6.014799e-11,1.4664687,6.28000020980835,0.3149997591972351,0.00927836261689663,0.12072163820266724,0.029728572815656662,1.0,1.1313765048980713,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.0903828144073486,0.4716449975967407,0,0,1
1,6,-1.15,0.05,-3.2099803e-10,-4.8016496e-10,2.5523112,6.28000020980835,1.4952354431152344,0.015796273946762085,0.11420372128486633,0.0097202705219388,1.0,1.5129809379577637,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.0770996809005737,0.0202031172811985,0,0,1
1,7,-0.85,0.35,4.165258e-10,4.001272e-10,-0.805476,6.28000020980835,1.9281574487686157,0.0069368453696370125,0.12306313961744308,0.006246959790587425,1.0,1.2104934453964233,0.09917859922659317,0.03135477411930968,0.257434191143588,1.0,1.15,0.0,1.0,1.0653032064437866,0.5050762295722961,0,0,1
2,0,-1.3525109,-0.25082594,-0.06311504,-0.019202232,-2.8844886,6.28000020980835,0.3149997591972351,0.008649395778775215,0.12135060131549835,0.008157622069120407,1.0,1.1125261783599854,0.0559757550124007,0.031266255507723724,0.11363125385664699,1.0,1.15,0.0,1.0,1.6437296867370605,0.39350175857543945,0,0,1
2,1,-1.2526674,-0.35041875,-0.066788554,-0.00898831,-3.045124,6.28000020980835,0.45556947588920593,0.004395022988319397,0.12560497224330902,0.01573541760444641,1.0,1.1712626218795776,0.0559757550124007,0.031266255507723724,0.11363125385664699,1.0,1.15,0.0,1.0,1.2283087968826294,0.454384982585907,0,0,1
