step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.4489262,0.050152052,0.0037210644,0.001150024,0.35142118,6.28,5.249753494638195,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,1.0,1.15,0.0,1.0,1.3806519508361816,0.37492460012435913,0,0,1
1,1,-0.851972,0.34810817,-0.016702656,-0.0126522025,-2.4991934,1.7253300991825031,5.9869772159364985,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,0.8758311867713928,1.15,0.0,1.0,1.7541134357452393,0.5591892600059509,0,0,1
1,2,-1.1488081,-0.24787919,0.0047390074,0.015974613,1.3126655,3.7610137660041647,3.862497842925322,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,1.0,1.15,0.0,1.0,1.653419852256775,0.22665075957775116,0,0,1
1,3,-1.0489691,-0.24910486,0.0041571185,0.005711522,0.9987777,6.28,2.5231097111990546,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,1.0,1.15,0.0,1.0,1.7727687358856201,0.2486322671175003,0,0,1
1,4,-1.1487523,-0.34842324,0.0063903895,0.01091943,1.0578874,4.67279448807789,-2.5634840389236055,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,1.0,1.15,0.0,1.0,1.4501434564590454,0.3414088487625122,0,0,1
1,5,-0.84882814,0.049343787,0.006192165,-0.0041548465,-0.6105777,2.822605804257821,-1.5555131795838761,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,0.871849000453949,1.15,0.0,1.0,1.5925489664077759,0.3478086292743683,0,0,1
1,6,-1.3456124,0.24766855,0.024599705,-0.017324695,-0.6275194,5.342146216364854,5.500024705159489,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,1.0,1.15,0.0,1.0,1.7692947387695312,0.41568535566329956,0,0,1
1,7,-1.2502099,-0.24939701,-0.009082446,0.0048328363,2.686929,-0.5249507826024659,1.1571932100954487,0.05,0.08,0.05,1.0,1.0,0.5722563656491262,1.0,1.15,0.0,1.0,1.6774485111236572,0.2623852491378784,0,0,1
2,0,-1.4486139,0.050251756,0.0033685288,0.0008502849,0.26254562,6.28,5.614822037106543,0.05,0.08,0.05,1.0,1.0,0.574981536360126,1.0,1.15,0.0,1.0,1.4848569631576538,0.37485530972480774,0,0,1
2,1,-0.8536659,0.34684792,-0.016945502,-0.012597957,-2.504565,1.6321817513720172,5.953188525476839,0.05,0.08,0.05,1.0,1.0,0.574981536360126,0.8779767751693726,1.15,0.0,1.0,2.0486819744110107,0.5566809177398682,0,0,1
2,2,-1.1484222,-0.24627803,0.003797192,0.0163945,1.355817,3.673847673033595,3.6937891812293318,0.05,0.08,0.05,1.0,1.0,0.574981536360126,1.0,1.15,0.0,1.0,1.94087815284729,0.22488121688365936,0,0,1
2,3,-1.0486275,-0.24854764,0.003490961,0.0057327594,1.0468698,6.28,2.392450974064491,0.05,0.08,0.05,1.0,1.0,0.574981536360126,1.0,1.15,0.0,1.0,2.0577447414398193,0.2481601983308792,0,0,1
2,4,-1.1481445,-0.34735548,0.0062491717,0.010716513,1.0477326,4.663767726386389,-2.5727676066420897,0.05,0.08,0.05,1.0,1.0,0.574981536360126,1.0,1.15,0.0,1.0,1.7803362607955933,0.34023988246917725,0,0,1
2,5,-0.84825164,0.048947077,0.005947033,-0.003963551,-0.5932956,2.8687226194919027,-1.6351264425699386,0.05,0.08,0.05,1.0,1.0,0.574981536360126,0.8711187243461609,1.15,0.0,1.0,1.9032740592956543,0.348007470369339,0,0,1
2,6,-1.3432398,0.24595582,0.0240508,-0.017122477,-0.62305313,5.299587351236,5.445441992854639,0.05,0.08,0.05,1.0,1.0,0.574981536360126,1.0,1.15,0.0,1.0,2.062312126159668,0.41262516379356384,0,0,1
2,7,-1.2512277,-0.24887997,-0.009756584,0.0052185715,2.657743,0.020995925634606546,0.7359461568803904,0.05,0.08,0.05,1.0,1.0,0.574981536360126,1.0,1.15,0.0,1.0,1.9551472663879395,0.26264432072639465,0,0,1
3,0,-1.4395866,0.052388288,0.11230869,0.025155274,0.21492347,6.28,5.676551466145775,0.05,0.08,0.05,1.0,1.0,0.5863602963599429,1.0,1.15,0.0,1.0,1.566443681716919,0.367961049079895,0,0,1
