step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
4,5,-1.1525894,0.4326283,-0.02226212,-0.095667236,1.3295553,-2.4093312373057283,-6.28,0.09,0.04,0.05,1.0,5.0,0.4811379905805804,1.0,1.15,0.0,1.0,1.25011146068573,0.44931650161743164,0,0,1
4,6,-1.1499369,0.05086107,-0.00056293583,0.005042826,-1.3003454,-1.0615408558821287,6.026131790529665,0.09,0.04,0.05,1.0,5.0,0.4811379905805804,1.0,1.15,0.0,1.0,1.0963983535766602,0.0165054090321064,0,0,1
4,7,-0.8429981,0.35146782,0.03525911,0.018042207,-2.6397185,-4.255319826545245,4.555340571732525,0.09,0.04,0.05,1.0,5.0,0.4811379905805804,0.8644642233848572,1.15,0.0,1.0,1.3178799152374268,0.5073736906051636,0,0,1
5,0,-1.3493103,-0.23490086,-0.015835445,0.054092858,-1.2596989,-6.28,1.6097122950686882,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.4464179277420044,0.3834969401359558,0,0,1
5,1,-1.2416569,-0.31772512,0.032995038,0.11255425,1.281436,6.28,5.1393290214235385,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.4439102411270142,0.4203478693962097,0,0,1
5,2,-1.1505948,-0.14812715,0.0141566405,-0.0034591982,-0.16058232,2.0050625253055334,6.075785292637792,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.4543668031692505,0.21543969213962555,0,0,1
5,3,-1.1187955,0.15073389,0.11930189,0.009518265,0.081474595,6.265770624935094,6.28,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.129296064376831,0.1336837261915207,0,0,1
5,4,-1.2502898,0.046971995,0.0027234037,-0.020847663,-1.4226452,-6.148517905138624,4.900504105468898,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.1364723443984985,0.10659872740507126,0,0,1
5,5,-1.1553108,0.42358547,-0.031019932,-0.088466614,1.2193205,-1.1833457164814265,-6.28,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.393755316734314,0.43808645009994507,0,0,1
5,6,-1.1493636,0.049714018,0.009434007,-0.014967744,-0.941749,1.4155586917167462,6.28,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,1.0,1.15,0.0,1.0,1.2518959045410156,0.014071558602154255,0,0,1
5,7,-0.8427381,0.35186613,-0.021302143,-0.01824833,-2.394365,-1.838711796549191,5.583563511711235,0.09,0.04,0.05,1.0,5.0,0.48750329303777135,0.8641349077224731,1.15,0.0,1.0,1.4543988704681396,0.5059874057769775,0,0,1
6,0,-1.3512882,-0.2314532,-0.020770434,0.026862148,-1.0300449,-6.28,2.4295274629734886,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.523200273513794,0.383186012506485,0,0,1
6,1,-1.2381918,-0.3067523,0.036227897,0.10882947,1.2442313,6.28,5.228599305530469,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.5185315608978271,0.4080161452293396,0,0,1
6,2,-1.1463152,-0.14823288,0.052269198,0.0026223697,0.082421355,3.454040425507285,6.1872501469478065,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.5294437408447266,0.2158893644809723,0,0,1
6,3,-1.106471,0.15180647,0.124267146,0.010945659,0.087552555,6.2092116029153415,6.28,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.1764979362487793,0.1388680785894394,0,0,1
6,4,-1.2497202,0.04467747,0.0075098807,-0.023588711,-1.2365489,-6.28,5.180961251028275,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.1588956117630005,0.10821187496185303,0,0,1
6,5,-1.1588423,0.41548908,-0.039143316,-0.07783907,1.0878288,0.8965645498199559,-6.28,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.475402593612671,0.4286203980445862,0,0,1
6,6,-1.1466706,0.04699816,0.033382952,-0.027704956,-0.6541558,4.095547814302894,6.28,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,1.0,1.15,0.0,1.0,1.3481131792068481,0.012214435264468193,0,0,1
6,7,-0.8435298,0.3511842,-0.0020745322,-0.0020446612,-2.0995357,0.8862217771313646,6.28,0.09,0.04,0.05,1.0,5.0,0.5489895301723415,0.8651377558708191,1.15,0.0,1.0,1.5295852422714233,0.5029097199440002,0,0,1
7,0,-1.3528354,-0.23009908,-0.0069956095,0.0015966261,-0.8338786,-6.28,3.1762792360458194,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.5341321229934692,0.38507962226867676,0,0,1
7,1,-1.2343245,-0.2959979,0.040372975,0.10684071,1.2043141,6.28,5.393930459212151,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.5254817008972168,0.3961891829967499,0,0,1
7,2,-1.1389782,-0.1470013,0.07894318,0.01759606,0.23952456,4.291769088963992,6.143701989832126,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.538818597793579,0.21530617773532867,0,0,1
7,3,-1.0939891,0.15290835,0.12494802,0.011054354,0.08810685,6.107103042859757,6.28,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.1736046075820923,0.144480362534523,0,0,1
7,4,-1.2499973,0.04517081,-0.008623013,0.016644595,-0.8763572,-3.565764601308941,3.9224989552063154,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.1520099639892578,0.11141254007816315,0,0,1
7,5,-1.1629384,0.40893424,-0.044269763,-0.06050242,0.9173043,2.2530556017726204,-6.28,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.4905160665512085,0.42077845335006714,0,0,1
7,6,-1.1432202,0.044733714,0.04400026,-0.028215382,-0.56052995,5.135747593337232,6.28,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,1.0,1.15,0.0,1.0,1.3765513896942139,0.011586698703467846,0,0,1
7,7,-0.84455717,0.34853616,-0.010026181,-0.036669917,-1.7835208,3.3784467708585106,6.28,0.09,0.04,0.05,1.0,5.0,0.5574812561499249,0.8664391040802002,1.15,0.0,1.0,1.5391185283660889,0.4975493550300598,0,0,1
8,0,-1.3535029,-0.22901846,0.0020821225,0.003734671,-0.60170525,-5.467730679537114,4.079474909569715,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.4802614450454712,0.3870213031768799,0,0,1
8,1,-1.2300127,-0.2853462,0.044644937,0.10575984,1.1667193,6.28,5.58576655996026,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.4617831707000732,0.384225994348526,0,0,1
8,2,-1.1302509,-0.14432923,0.08903837,0.031103732,0.35024327,4.844900699317143,5.976506036157419,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.4840326309204102,0.21285521984100342,0,0,1
8,3,-1.0815381,0.15401463,0.12465395,0.011213088,0.090001255,5.885897532966319,6.28,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.110815405845642,0.15050272643566132,0,0,1
8,4,-1.2506266,0.045740034,-0.0090684295,0.0058047306,-0.43466982,2.027302403115006,0.567580607587509,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.1279410123825073,0.11618099361658096,0,0,1
8,5,-1.1667831,0.40447712,-0.037641753,-0.038473245,0.66534364,3.7908847573868627,-5.804056045744455,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.4407024383544922,0.4159349501132965,0,0,1
8,6,-1.1348429,0.040051963,0.09085061,-0.047370557,-0.4586234,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,1.0,1.15,0.0,1.0,1.3356558084487915,0.016304882243275642,0,0,1
8,7,-0.8450864,0.3421287,-0.00045758745,-0.07600153,-1.542317,4.803552570057359,6.28,0.09,0.04,0.05,1.0,5.0,0.5683542647913193,0.8671094179153442,1.15,0.0,1.0,1.4843746423721313,0.48904675245285034,0,0,1
9,0,-1.3530341,-0.2287802,0.014162247,-0.0062862304,-0.37510207,-3.2617672374728124,4.926256055960361,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.409799575805664,0.3898223638534546,0,0,1
9,1,-1.2252648,-0.27471823,0.048943624,0.10601336,1.1344817,6.28,5.784893508364798,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.3764063119888306,0.37256428599357605,0,0,1
9,2,-1.1208098,-0.14046654,0.09544034,0.041956212,0.42266285,5.186569520905854,5.703008640460229,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.4131898880004883,0.2092508226633072,0,0,1
9,3,-1.069183,0.15515447,0.1238217,0.011735776,0.095397845,5.648645427868326,6.218786651942626,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.0475343465805054,0.15616904199123383,0,0,1
9,4,-1.2499433,0.04581282,0.009297871,8.431679e-06,-0.13125661,1.2851818220212565,2.152434580660988,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.0927666425704956,0.1206965446472168,0,0,1
9,5,-1.1683875,0.40320128,0.01411371,0.007806201,0.42440617,5.205841204222327,-2.988701187873021,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.3741555213928223,0.4147377908229828,0,0,1
9,6,-1.1247432,0.035379265,0.10390453,-0.04588932,-0.41009027,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,1.0,1.15,0.0,1.0,1.2746270895004272,0.023438816890120506,0,0,1
9,7,-0.8441472,0.33319145,0.01389137,-0.0934533,-1.4112302,5.271938061069107,6.28,0.09,0.04,0.05,1.0,5.0,0.5787571411511334,0.8659197688102722,1.15,0.0,1.0,1.4134207963943481,0.478766530752182,0,0,1
10,0,-1.352575,-0.2287327,0.015631447,-0.00020129175,-0.088251024,-0.6639436968812508,5.887189262501582,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,1.3323509693145752,0.39346152544021606,0,0,1
10,1,-1.2201277,-0.26406598,0.052633617,0.10649038,1.1088525,6.28,5.929131462188552,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,1.2853237390518188,0.361060231924057,0,0,1
10,2,-1.111136,-0.13584343,0.09672537,0.048182964,0.4670466,5.390349438024083,5.290390791217319,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,1.3365322351455688,0.20487958192825317,0,0,1
10,3,-1.0570338,0.15637581,0.12086502,0.012826456,0.10777792,5.453285403310042,5.7211370602332385,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,0.9877891540527344,0.1614767611026764,0,0,1
10,4,-1.2477465,0.045619246,0.025771534,-0.0028116296,-0.116938606,1.3244971707864652,2.5906869991378736,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,1.0481266975402832,0.12443600594997406,0,0,1
10,5,-1.1675478,0.4034062,-0.01266837,-0.003622823,0.19016527,6.28,-0.3559747975795481,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,1.3013978004455566,0.41517531871795654,0,0,1
10,6,-1.1134169,0.030571116,0.11595448,-0.049240604,-0.4026595,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,1.0,1.15,0.0,1.0,1.2085559368133545,0.0316348597407341,0,0,1
10,7,-0.8420362,0.32270953,0.023993095,-0.10854757,-1.3463578,5.289359720260185,6.28,0.09,0.04,0.05,1.0,5.0,0.5886199212010764,0.8632458448410034,1.15,0.0,1.0,1.3366979360580444,0.46756118535995483,0,0,1
11,0,-1.3505571,-0.22873928,0.016863514,0.0020279638,0.21166407,1.6421483328635733,6.28,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,1.2512019872665405,0.39643368124961853,0,0,1
11,1,-1.2146646,-0.25335485,0.055602882,0.10716701,1.0902023,6.28,5.974448977173294,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,1.1937412023544312,0.34953203797340393,0,0,1
11,2,-1.1014985,-0.13083154,0.09615274,0.050953586,0.4891122,5.501639708554171,4.67658211788632,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,1.2578178644180298,0.20002716779708862,0,0,1
11,3,-1.045186,0.15775442,0.11762853,0.014647936,0.12671657,5.3343070269979,5.146530400027039,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,0.9334678649902344,0.1665698140859604,0,0,1
11,4,-1.2445304,0.045227014,0.034199905,-0.0038680173,-0.10416401,1.8221963114358968,2.9471686033111864,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,0.9993131756782532,0.12765732407569885,0,0,1
11,5,-1.1655873,0.4035074,0.022754034,-0.00084361987,-0.105919346,6.28,2.7159839966730375,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,1.227340579032898,0.41557377576828003,0,0,1
11,6,-1.1018685,0.02564146,0.116048895,-0.049527902,-0.4034289,6.242531933061896,6.28,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,1.0,1.15,0.0,1.0,1.1432085037231445,0.03974854201078415,0,0,1
11,7,-0.8392871,0.3116172,0.029371247,-0.11164345,-1.3085433,5.144907804969013,6.28,0.09,0.04,0.05,1.0,5.0,0.5980850199257101,0.8597636818885803,1.15,0.0,1.0,1.2590852975845337,0.4560701251029968,0,0,1
12,0,-1.3466456,-0.22716998,0.03940348,0.019263389,0.48740935,3.330338664891913,6.28,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,1.1759339570999146,0.3971898555755615,0,0,1
12,1,-1.20896,-0.242594,0.05774647,0.10763714,1.0770124,6.28,5.921014424722959,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,1.1144214868545532,0.33818957209587097,0,0,1
12,2,-1.092053,-0.12576987,0.09466769,0.050618384,0.48923105,5.5256058230911025,3.8369996903536534,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,1.1836246252059937,0.19512736797332764,0,0,1
12,3,-1.0339735,0.15925881,0.11027907,0.0152477855,0.13829838,5.267845813636568,4.591469244687192,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,0.89168381690979,0.17093496024608612,0,0,1
12,4,-1.240752,0.044895396,0.039071288,-0.002715991,-0.06245108,2.5423171870659327,3.255527166719214,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,0.9564172029495239,0.13096487522125244,0,0,1
12,5,-1.1608351,0.4022911,0.05572241,-0.019680472,-0.38527864,6.28,5.177350997737909,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,1.1617246866226196,0.4142097532749176,0,0,1
12,6,-1.0903198,0.020706194,0.115401514,-0.049286917,-0.40374723,4.741463624663023,6.245210952481632,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,1.0,1.15,0.0,1.0,1.0853172540664673,0.047410886734724045,0,0,1
12,7,-0.8361216,0.3005067,0.03333047,-0.110900864,-1.2740738,4.976309343734633,6.28,0.09,0.04,0.05,1.0,5.0,0.6069361305501563,0.8557540774345398,1.15,0.0,1.0,1.1902902126312256,0.4444322884082794,0,0,1
13,0,-1.3406956,-0.2230848,0.059231233,0.04653233,0.68902475,4.201905354348518,6.28,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,1.122336745262146,0.3947114050388336,0,0,1
13,1,-1.2030987,-0.23184301,0.059170112,0.10742502,1.0660753,6.28,5.815340844718868,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,1.062363624572754,0.3270626366138458,0,0,1
13,2,-1.0829424,-0.12101509,0.09067762,0.046012677,0.4647464,5.424995666427888,2.8962804659869485,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,1.1235193014144897,0.1904265582561493,0,0,1
13,3,-1.0234562,0.16072692,0.10373253,0.014211928,0.13471195,5.226261008644113,4.147388270036488,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,0.8726916313171387,0.17439965903759003,0,0,1
13,4,-1.2361662,0.044701938,0.048145548,-0.0012922328,-0.022161799,3.157869166955117,3.499632611700716,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,0.9330756664276123,0.13403737545013428,0,0,1
13,5,-1.1536399,0.3985296,0.07423582,-0.044066515,-0.54941416,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,1.1178854703903198,0.40975692868232727,0,0,1
13,6,-1.0787941,0.015786098,0.11505082,-0.049017884,-0.40266567,3.0447711513676587,6.060541956414192,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,1.0,1.15,0.0,1.0,1.0419524908065796,0.05457821860909462,0,0,1
13,7,-0.8325872,0.289615,0.037032887,-0.10807116,-1.2353493,4.827685106226357,6.28,0.09,0.04,0.05,1.0,5.0,0.6172904642148821,0.8512771129608154,1.15,0.0,1.0,1.1435959339141846,0.43287160992622375,0,0,1
14,0,-1.3341719,-0.21693555,0.06522582,0.06689216,0.81306547,4.555538498848075,5.894920461211566,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,1.10044264793396,0.3902115523815155,0,0,1
14,1,-1.1971346,-0.22118677,0.06029127,0.10646179,1.0538862,6.28,5.650666747692081,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,1.044571876525879,0.3161523640155792,0,0,1
14,2,-1.0743355,-0.1169255,0.08514544,0.037980817,0.41106275,5.224082089242091,2.2590207295352944,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,1.0838972330093384,0.18632441759109497,0,0,1
14,3,-1.0135531,0.16199467,0.09759064,0.011546587,0.11413895,5.1940984801807195,3.8728015436535235,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,0.8824297189712524,0.17711497843265533,0,0,1
14,4,-1.2305759,0.04466615,0.05807843,0.00019738529,0.0063610184,3.5274689153912764,3.633657439479545,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,0.9375694990158081,0.13621172308921814,0,0,1
14,5,-1.1446227,0.3925276,0.09394092,-0.064539835,-0.60752606,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,1.10390043258667,0.402584969997406,0,0,1
14,6,-1.0683433,0.011498498,0.101868756,-0.03929797,-0.359885,2.093701889261288,5.8740239784688955,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,1.0,1.15,0.0,1.0,1.0166277885437012,0.06021670252084732,0,0,1
14,7,-0.82865745,0.2790299,0.041106887,-0.1047149,-1.1907133,4.7075629393809315,6.28,0.09,0.04,0.05,1.0,5.0,0.6287763662947937,0.846299409866333,1.15,0.0,1.0,1.1270427703857422,0.4218043386936188,0,0,1
15,0,-1.327511,-0.20926148,0.06605185,0.080883965,0.89589876,4.691495670150442,5.430968740306862,0.09,0.04,0.05,1.0,5.0,0.6407771438494883,1.0,1.15,0.0,1.0,1.1091850996017456,0.3844572603702545,0,0,1
15,1,-1.1910746,-0.21069434,0.061143216,0.10427712,1.0382854,6.28,5.421402524452437,0.09,0.04,0.05,1.0,5.0,0.6407771438494883,1.0,1.15,0.0,1.0,1.0583728551864624,0.3055766522884369,0,0,1
