step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_total,q_shape,q_uniformity,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-2.65,-0.25000003,3.3070613e-10,4.735292e-10,-0.6096421,6.28000020980835,2.500626564025879,0.004766741301864386,0.1252332627773285,0.018872108310461044,1.0,1.5413529872894287,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8271515369415283,0.27810782194137573,0,0,1
1,1,-2.25,-0.5500001,-2.633848e-10,-5.1402976e-10,2.6680806,6.28000020980835,3.7742302417755127,0.013784743845462799,0.11621525138616562,0.014872155152261257,1.0,1.4853811264038086,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8081055879592896,0.6401222944259644,1,0,1
1,2,-2.65,-0.65000004,4.644285e-10,3.4336645e-10,-0.9341582,0.3149997591972351,6.28000020980835,0.008660298772156239,0.12133970111608505,0.009301366284489632,1.0,1.7219607830047607,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.836960792541504,0.6753089427947998,1,0,1
1,3,-2.45,-0.5500001,-9.3136346e-11,-5.7002075e-10,2.979633,6.28000020980835,2.241075038909912,0.012436293996870518,0.11756370216608047,0.008844740688800812,1.0,1.239333152770996,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8271268606185913,0.572455644607544,1,0,1
1,4,-2.65,0.25000003,-4.187568e-10,3.9779507e-10,0.8110635,3.0374231338500977,6.28000020980835,0.020623303949832916,0.1093766912817955,0.019877023994922638,1.0,1.4118406772613525,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8369568586349487,0.27810779213905334,0,0,1
1,5,-2.75,-0.9500001,-5.934325e-11,5.7452426e-10,0.10292597,2.2035160064697266,6.28000020980835,0.006213171873241663,0.1237868219614029,0.008134599775075912,1.0,1.6137468814849854,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.704584002494812,0.9967865943908691,1,0,1
1,6,-2.55,-0.75000006,-3.911103e-10,-4.250096e-10,2.3977077,6.28000020980835,3.627018451690674,0.010273140855133533,0.11972685158252716,0.008589457720518112,1.0,1.5908594131469727,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8364824056625366,0.7692479491233826,1,0,1
1,7,-2.45,0.45000005,-5.062383e-10,2.780663e-10,1.0685062,5.239595413208008,6.28000020980835,0.010607806034386158,0.11939218640327454,0.033058665692806244,1.0,1.2956242561340332,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8331472873687744,0.4717111885547638,0,0,1
1,8,-2.85,-0.25000003,-5.7635313e-10,-3.7609783e-11,1.6359587,0.3149997591972351,6.28000020980835,0.007727443240582943,0.1222725510597229,0.015122542157769203,1.0,1.3741106986999512,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8223754167556763,0.40447869896888733,0,0,1
1,9,-2.75,0.8500001,3.5114361e-10,-4.5857826e-10,-2.4881048,2.8738198280334473,6.28000020980835,0.015148591250181198,0.11485140770673752,0.004187865182757378,1.0,1.330209493637085,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8088270425796509,0.8967911005020142,1,0,1
1,10,-2.35,-0.25000003,5.7756205e-10,-3.9621856e-12,-1.5776564,4.4739990234375,6.28000020980835,0.005009299609810114,0.12499069422483444,0.012914867140352726,1.0,1.3477938175201416,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8361619710922241,0.3251863420009613,0,0,1
1,11,-2.25,-0.9500001,3.9826456e-10,-4.183085e-10,-2.3807354,6.28000020980835,0.3149997591972351,0.017773112282156944,0.11222688108682632,0.0,1.0,1.3527038097381592,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.7837278842926025,1.0,1,0,1
1,12,-2.45,-0.65000004,-5.2882504e-10,2.3225225e-10,1.156972,4.621649742126465,6.28000020980835,0.030598623678088188,0.09940136969089508,0.008678343147039413,1.0,1.341635823249817,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8352646827697754,0.6737493276596069,1,0,1
1,13,-2.45,0.65000004,4.3806153e-10,3.7642836e-10,-0.86092526,6.28000020980835,3.730374574661255,0.004554281011223793,0.12544570863246918,0.011777419596910477,1.0,1.443666696548462,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8303594589233398,0.6737493276596069,1,0,1
1,14,-2.25,-0.15,-5.2468796e-10,-2.4145377e-10,2.002088,6.28000020980835,0.3149997591972351,0.01573905348777771,0.11426094174385071,0.01582736149430275,1.0,1.479154348373413,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8236310482025146,0.3394310176372528,0,0,1
1,15,-2.35,0.65000004,3.6728165e-10,-4.457592e-10,-2.4524195,3.9817609786987305,6.28000020980835,0.006199963390827179,0.12380003184080124,0.0074508036486804485,1.0,1.659077763557434,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8267208337783813,0.6960204243659973,1,0,1
1,16,-2.55,0.8500001,1.6185072e-11,5.77351e-10,-0.028026398,6.28000020980835,1.6489733457565308,0.005051103886216879,0.1249488890171051,0.0182949211448431,1.0,1.347970724105835,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8093750476837158,0.8718100190162659,1,0,1
1,17,-2.65,0.65000004,5.322139e-10,2.2438139e-10,-1.1718094,6.28000020980835,5.226865768432617,0.020195594057440758,0.10980439931154251,0.006516094319522381,1.0,1.3977605104446411,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.7987703084945679,0.6753089427947998,1,0,1
1,18,-2.75,0.9500001,-4.726635e-10,-3.319416e-10,2.18305,0.3149997591972351,6.28000020980835,0.0061071161180734634,0.1238928809762001,0.022329842671751976,1.0,1.2297440767288208,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.7036253213882446,0.9967865943908691,1,0,1
1,19,-2.55,-0.9500001,5.301862e-10,-2.2912479e-10,-1.9787147,6.28000020980835,0.3149997591972351,0.007691060658544302,0.12230893224477768,0.001545317587442696,1.0,1.1588748693466187,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8401364088058472,0.9743725657463074,1,0,1
1,20,-2.25,0.5500001,-4.6401055e-10,3.4393488e-10,0.9329367,6.28000020980835,0.3149997591972351,0.012095421552658081,0.11790457367897034,0.017917761579155922,1.0,1.2320221662521362,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.7598143815994263,0.6401222944259644,1,0,1
1,21,-2.35,-0.65000004,2.3794638e-10,5.262867e-10,-0.42461807,0.3149997591972351,6.28000020980835,0.005784807726740837,0.12421519309282303,0.010471634566783905,1.0,1.2659361362457275,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8384932279586792,0.6960204243659973,1,0,1
1,22,-2.55,0.75000006,4.998066e-10,2.8946556e-10,-1.0458448,6.28000020980835,4.527462005615234,0.006305782124400139,0.12369421124458313,0.007360190153121948,1.0,1.5809236764907837,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8384441137313843,0.7692479491233826,1,0,1
1,23,-2.45,-0.45000005,5.753599e-10,-5.059072e-11,-1.6584995,1.4117751121520996,3.4908995628356934,0.005632238928228617,0.12436775118112564,0.01493498869240284,1.0,1.6007051467895508,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.839990496635437,0.4717112183570862,0,0,1
1,24,-2.55,-0.8500001,-3.1739192e-10,-4.8255605e-10,2.559802,6.28000020980835,3.1679110527038574,0.011226817034184933,0.11877317726612091,0.007993437349796295,1.0,1.5766255855560303,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8299199342727661,0.8718100190162659,1,0,1
1,25,-2.85,-0.65000004,5.3458477e-10,-2.1867286e-10,-1.9590812,6.28000020980835,0.3149997591972351,0.01194719411432743,0.11805280297994614,0.008484391495585442,1.0,1.4228105545043945,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8274511098861694,0.7364110350608826,1,0,1
1,26,-2.25,0.9500001,4.828257e-10,3.169782e-10,-0.9898611,6.28000020980835,3.7314698696136475,0.02471909485757351,0.10528089851140976,0.004098971374332905,1.0,1.359757423400879,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8214713335037231,1.0,1,0,1
1,27,-2.35,0.05,5.2947835e-10,-2.3076148e-10,-1.9818022,0.3149997591972351,6.28000020980835,0.013824433088302612,0.1161755621433258,0.01317425537854433,1.0,1.2378313541412354,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8375459909439087,0.20646978914737701,0,0,1
1,28,-2.95,-0.5500001,5.60995e-10,-1.3741262e-10,-1.8110113,0.3149997591972351,6.28000020980835,0.004601907450705767,0.12539808452129364,0.007930480875074863,1.0,1.2445082664489746,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.6803556680679321,0.7005401849746704,1,0,1
1,29,-2.35,0.25000003,-5.5714106e-10,-1.5228131e-10,1.8376058,6.28000020980835,3.6346421241760254,0.009006036445498466,0.1209939569234848,0.010568445548415184,1.0,1.2448712587356567,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8388210535049438,0.3251863420009613,0,0,1
1,30,-2.85,0.25000003,2.3719407e-10,-5.2662746e-10,-2.7184045,6.28000020980835,2.5818002223968506,0.010322598740458488,0.11967740207910538,0.00749196158722043,1.0,1.2289483547210693,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.838317632675171,0.40447869896888733,0,0,1
1,31,-2.85,0.65000004,-5.692665e-10,9.763518e-11,1.4009385,6.28000020980835,0.3149997591972351,0.004835233092308044,0.12516476213932037,0.027313850820064545,1.0,1.2163684368133545,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8203314542770386,0.7364110350608826,1,0,1
1,32,-2.35,-0.05,5.4241278e-11,-5.750268e-10,-3.0475428,0.3149997591972351,6.28000020980835,0.007477108854800463,0.12252289056777954,0.010268494486808777,1.0,1.2588188648223877,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8392585515975952,0.20646978914737701,0,0,1
1,33,-2.65,-0.35000002,5.758797e-10,4.431048e-11,-1.4940037,6.28000020980835,5.293588161468506,0.009958337992429733,0.12004166096448898,0.011684998869895935,1.0,1.774897575378418,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8371869325637817,0.3747803866863251,0,0,1
1,34,-2.95,0.5500001,-1.6016717e-10,5.549272e-10,0.28099045,6.28000020980835,2.2798008918762207,0.017175747081637383,0.11282424628734589,0.012910602614283562,1.0,1.283874750137329,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8194704055786133,0.7005401849746704,1,0,1
1,35,-2.65,0.35000002,3.3172656e-10,4.728161e-10,-0.61179733,0.3149997591972351,6.28000020980835,0.020205723121762276,0.10979427397251129,0.004675795324146748,1.0,1.5547467470169067,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.836778163909912,0.3747803568840027,0,0,1
1,36,-2.55,0.9500001,-4.8574866e-10,-3.1248332e-10,2.1424487,0.3149997591972351,6.28000020980835,0.005606609862297773,0.12439338117837906,0.02099543809890747,1.0,1.2490994930267334,0.04738592168181007,0.00752298836215282,0.14039943276101033,1.0,3.15,0.0,1.0,1.8352020978927612,0.9743725657463074,1,0,1
