step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_total,q_shape,q_uniformity,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.1398224,-0.25943708,0.07425682,-0.067921326,-0.73848414,0.3149997591972351,6.28000020980835,0.007786879315972328,0.12221311032772064,0.01980973221361637,1.0,1.161132574081421,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,5.40375280380249,0.3287756145000458,0,0,1
1,1,-0.8449408,-0.46302924,0.034919757,-0.09548042,-1.2186449,0.3149997591972351,6.28000020980835,0.06636419892311096,0.06363579630851746,0.03500000014901161,1.0,2.148542881011963,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,10.319190979003906,0.6101245284080505,0,0,1
1,2,-0.8453852,0.13961214,0.039356887,-0.08743513,-1.1477818,6.28000020980835,3.4782791137695312,0.06401997804641724,0.06598001718521118,0.03500000014901161,1.0,1.9806621074676514,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,9.86113166809082,0.29278597235679626,0,0,1
1,3,-1.2488387,0.26330107,0.0051469905,0.09074366,1.5386527,6.28000020980835,0.3149997591972351,0.067380391061306,0.06261959671974182,0.03500000014901161,1.0,1.956514835357666,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,9.921255111694336,0.34361809492111206,0,0,1
1,4,-0.94992864,-0.0499933,0.00017348654,5.8152295e-05,-2.5950375,0.3149997591972351,6.28000020980835,0.0644797682762146,0.06552022695541382,0.03500000014901161,1.0,1.9143009185791016,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,9.681108474731445,0.16089864075183868,0,0,1
1,5,-0.960942,0.4489356,-0.07925309,-0.0031733748,-3.109212,2.1103355884552,6.28000020980835,0.06728226691484451,0.0627177283167839,0.03500000014901161,1.0,1.9164725542068481,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,9.107776641845703,0.5062304139137268,0,0,1
1,6,-1.2468667,0.13764518,0.023580698,-0.09498525,-1.3185372,4.191920757293701,6.28000020980835,0.06506107747554779,0.06493890285491943,0.03500000014901161,1.0,1.8119885921478271,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,10.173151016235352,0.24077434837818146,0,0,1
1,7,-1.339326,-0.055962622,0.07256376,-0.035806432,-0.44311374,3.1573593616485596,6.28000020980835,0.06693641096353531,0.06306358426809311,0.03500000014901161,1.0,1.7520147562026978,0.126571403105025,0.06212072601719944,0.27695631630995127,1.0,1.15,0.0,1.0,10.173833847045898,0.31764546036720276,0,0,1
2,0,-1.1340896,-0.26395476,0.056169607,-0.03634144,-0.55155694,0.3149997591972351,6.28000020980835,0.0069664111360907555,0.12303358316421509,0.01707371324300766,1.0,1.1245460510253906,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,5.858225345611572,0.32939639687538147,0,0,1
2,1,-0.8435065,-0.46327913,0.0033709204,0.026641777,-1.1421723,0.3149997591972351,6.28000020980835,0.06334292143583298,0.06665706634521484,0.03500000014901161,1.0,2.126321315765381,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,9.895698547363281,0.6074528694152832,0,0,1
2,2,-0.84147274,0.1307174,0.036255926,-0.09021922,-1.2115124,6.28000020980835,3.0220117568969727,0.060560815036296844,0.06943917274475098,0.03500000014901161,1.0,1.9037851095199585,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,9.556925773620605,0.29237088561058044,0,0,1
2,3,-1.2484477,0.27035502,0.009326558,0.065929495,1.3948543,6.28000020980835,0.3149997591972351,0.0653744488954544,0.06462555378675461,0.03500000014901161,1.0,1.8989307880401611,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,9.598092079162598,0.35346800088882446,0,0,1
2,4,-0.954254,-0.05305614,-0.051765084,-0.042024188,-2.4265888,0.4125517010688782,6.28000020980835,0.06087304279208183,0.06912695616483688,0.03500000014901161,1.0,1.8369460105895996,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,9.406869888305664,0.15547947585582733,0,0,1
2,5,-0.9692388,0.44841927,-0.08330708,-0.009924068,-2.999785,1.9924256801605225,6.28000020980835,0.04666278138756752,0.0833372175693512,0.03500000014901161,1.0,1.7024385929107666,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,8.085723876953125,0.5062692165374756,0,0,1
2,6,-1.2438755,0.12776943,0.033472653,-0.099322595,-1.2388655,4.291748523712158,6.28000020980835,0.062111832201480865,0.06788815557956696,0.03500000014901161,1.0,1.6183395385742188,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,9.779279708862305,0.2347632497549057,0,0,1
2,7,-1.3310513,-0.05921561,0.08737528,-0.029722657,-0.31485644,3.7198448181152344,6.28000020980835,0.06326119601726532,0.0667387843132019,0.03500000014901161,1.0,1.5421981811523438,0.13044437103544648,0.06136462559479204,0.2916304437303069,1.0,1.15,0.0,1.0,9.69423770904541,0.31005629897117615,0,0,1
3,0,-1.1282142,-0.26689252,0.058805153,-0.024940345,-0.3367731,0.6174951791763306,6.28000020980835,0.00651203840970993,0.12348794937133789,0.015667418017983437,1.0,1.1272884607315063,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,6.239028453826904,0.328279048204422,0,0,1
3,1,-0.84017974,-0.46317083,0.038267545,0.0007907939,-0.9319387,0.3149997591972351,6.28000020980835,0.06448771059513092,0.0655122697353363,0.03500000014901161,1.0,2.0326995849609375,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,9.534130096435547,0.6049656271934509,0,0,1
3,2,-0.83860445,0.12176348,0.024396244,-0.090184554,-1.3240983,6.28000020980835,2.7560689449310303,0.05545349419116974,0.07454650104045868,0.03500000014901161,1.0,1.8080415725708008,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,9.342745780944824,0.29057419300079346,0,0,1
3,3,-1.2466607,0.276768,0.023459254,0.062383015,1.1824353,6.28000020980835,0.3149997591972351,0.06345181912183762,0.0665481686592102,0.03500000014901161,1.0,1.8392307758331299,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,9.373024940490723,0.3623555302619934,0,0,1
3,4,-0.9588923,-0.057928424,-0.043417692,-0.052331306,-2.2170954,1.0572545528411865,6.28000020980835,0.056144557893276215,0.0738554447889328,0.03500000014901161,1.0,1.8072001934051514,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,9.214945793151855,0.15039166808128357,0,0,1
3,5,-0.977389,0.44666335,-0.080628045,-0.022633402,-2.8480532,2.4777510166168213,6.28000020980835,0.017900221049785614,0.1120997816324234,0.03500000014901161,1.0,1.2571561336517334,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,7.41322660446167,0.5052316784858704,0,0,1
3,6,-1.2400881,0.11791973,0.040735967,-0.097704604,-1.1683075,4.357071876525879,6.28000020980835,0.060009002685546875,0.06999099254608154,0.03500000014901161,1.0,1.5789324045181274,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,9.487923622131348,0.22869548201560974,0,0,1
3,7,-1.3217483,-0.061713856,0.095440045,-0.021728903,-0.2121519,4.1590962409973145,6.28000020980835,0.05754880607128143,0.07245119661092758,0.03500000014901161,1.0,1.499772548675537,0.13429309184183583,0.06151481709956524,0.30410906624046724,1.0,1.15,0.0,1.0,9.334083557128906,0.30162566900253296,0,0,1
4,0,-1.1218044,-0.26853886,0.06832949,-0.010159362,-0.1255341,1.1388801336288452,6.28000020980835,0.005228234920650721,0.12477175891399384,0.01503836177289486,1.0,1.1453442573547363,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,6.571329116821289,0.3256976008415222,0,0,1
4,1,-0.8357613,-0.4631238,0.04676317,0.0003016264,-0.7181847,0.3149997591972351,6.28000020980835,0.06126474216580391,0.06873525679111481,0.03500000014901161,1.0,1.9913206100463867,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,9.188752174377441,0.6027573943138123,0,0,1
4,2,-0.8368883,0.11282731,0.012658216,-0.08960116,-1.4469304,6.28000020980835,2.6544687747955322,0.04898159205913544,0.08101839572191238,0.03500000014901161,1.0,1.6905461549758911,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,9.211816787719727,0.287198543548584,0,0,1
4,3,-1.2435639,0.28259355,0.03507024,0.054581832,0.9701022,6.28000020980835,0.3149997591972351,0.06091735512018204,0.06908263266086578,0.03500000014901161,1.0,1.754921317100525,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,9.236844062805176,0.3703734278678894,0,0,1
4,4,-0.96247536,-0.063723154,-0.030774467,-0.061436914,-2.01213,1.7182596921920776,6.28000020980835,0.05468500405550003,0.07531499117612839,0.03500000014901161,1.0,1.7456910610198975,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,9.100550651550293,0.14656563103199005,0,0,1
4,5,-0.98546773,0.4435976,-0.08071195,-0.035379272,-2.708515,2.866102457046509,6.28000020980835,0.01791430450975895,0.11208568513393402,0.03500000014901161,1.0,1.2118005752563477,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,7.07681941986084,0.5029618144035339,0,0,1
4,6,-1.2356026,0.10828835,0.047577888,-0.09536475,-1.1004163,4.3181471824646,6.28000020980835,0.057223450392484665,0.07277654856443405,0.03500000014901161,1.0,1.5333871841430664,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,9.29035758972168,0.22277005016803741,0,0,1
4,7,-1.3117075,-0.063439324,0.10258658,-0.014329196,-0.12942564,4.538339614868164,6.28000020980835,0.045857544988393784,0.08414244651794434,0.03500000014901161,1.0,1.4078764915466309,0.13780773193791804,0.06279024752166444,0.31284852890917647,1.0,1.15,0.0,1.0,9.083173751831055,0.29271188378334045,0,0,1
5,0,-1.114507,-0.26877573,0.074291505,0.0027907612,0.05906097,1.6210079193115234,6.28000020980835,0.004951199982315302,0.12504878640174866,0.013052504509687424,1.0,1.1702303886413574,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,6.864778518676758,0.32131046056747437,0,0,1
5,1,-0.83077884,-0.4631013,0.052843142,0.00012278688,-0.48824802,0.3149997591972351,6.28000020980835,0.05577312409877777,0.07422687858343124,0.03500000014901161,1.0,1.6504701375961304,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,8.82231330871582,0.6005104780197144,0,0,1
5,2,-0.83632326,0.103946365,0.0010212554,-0.08771538,-1.5763273,6.28000020980835,2.803617000579834,0.04267790913581848,0.08732207864522934,0.03500000014901161,1.0,1.6232950687408447,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,9.141827583312988,0.2823874354362488,0,0,1
5,3,-1.2396069,0.2871644,0.04370052,0.04203095,0.74031657,6.28000020980835,0.3149997591972351,0.05810505151748657,0.07189494371414185,0.03500000014901161,1.0,1.6653327941894531,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,9.165392875671387,0.37716811895370483,0,0,1
5,4,-0.96511227,-0.07086981,-0.022544432,-0.0764102,-1.8382413,2.3306589126586914,6.28000020980835,0.053159523755311966,0.07684046775102615,0.03500000014901161,1.0,1.6891233921051025,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,9.044428825378418,0.1443440020084381,0,0,1
5,5,-0.99358404,0.43937764,-0.080561325,-0.046475194,-2.578046,3.199993133544922,6.28000020980835,0.018457375466823578,0.11154262721538544,0.03500000014901161,1.0,1.2048563957214355,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,6.990872383117676,0.4997584819793701,0,0,1
5,6,-1.2304866,0.098995365,0.053703543,-0.09147768,-1.0318711,4.169203281402588,6.28000020980835,0.05217251926660538,0.07782748341560364,0.03500000014901161,1.0,1.460737943649292,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,9.16541576385498,0.21702171862125397,0,0,1
5,7,-1.3010595,-0.064459614,0.10904263,-0.0074987523,-0.06209002,4.862691402435303,6.28000020980835,0.03805234283208847,0.09194765239953995,0.03500000014901161,1.0,1.33475661277771,0.14112432903292293,0.06540527232557364,0.317802128016738,1.0,1.15,0.0,1.0,8.919418334960938,0.2833007872104645,0,0,1
6,0,-1.1067944,-0.26768014,0.07742098,0.016161736,0.22597364,2.0939064025878906,6.28000020980835,0.0062665194272994995,0.12373346835374832,0.011317507363855839,1.0,1.182819128036499,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,7.0851616859436035,0.31525853276252747,0,0,1
6,1,-0.8283516,-0.463091,0.0039477535,5.929514e-05,-0.40329,0.3149997591972351,6.28000020980835,0.02922508865594864,0.10077490657567978,0.03500000014901161,1.0,1.2473969459533691,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,8.40687370300293,0.5969050526618958,0,0,1
6,2,-0.83694434,0.09521589,-0.0109231165,-0.08702648,-1.7106527,6.28000020980835,3.182647466659546,0.039362553507089615,0.0906374379992485,0.03500000014901161,1.0,1.6085362434387207,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,9.072810173034668,0.27659040689468384,0,0,1
6,3,-1.2353113,0.29034698,0.050950643,0.032476675,0.54057074,6.28000020980835,0.7317472696304321,0.05444096028804779,0.07555903494358063,0.03500000014901161,1.0,1.579590916633606,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,9.096964836120605,0.3825790584087372,0,0,1
6,4,-0.9667542,-0.0790272,-0.011607393,-0.08425099,-1.68984,2.8371710777282715,6.28000020980835,0.050868596881628036,0.07913139462471008,0.03500000014901161,1.0,1.6260143518447876,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,8.989206314086914,0.14407102763652802,0,0,1
6,5,-1.0013584,0.4339892,-0.074705005,-0.0587145,-2.4621415,3.505302667617798,6.28000020980835,0.018201667815446854,0.11179832369089127,0.03500000014901161,1.0,1.2016363143920898,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,7.02785062789917,0.4957234263420105,0,0,1
6,6,-1.2248008,0.09018804,0.059319146,-0.08613493,-0.9588057,3.9264159202575684,6.28000020980835,0.04242740198969841,0.0875725969672203,0.03500000014901161,1.0,1.3612949848175049,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,9.054258346557617,0.21105293929576874,0,0,1
6,7,-1.2898536,-0.064831026,0.112865016,-0.0013229519,-0.005737405,5.147132396697998,6.28000020980835,0.03299803286790848,0.09700196236371994,0.03500000014901161,1.0,1.2779715061187744,0.14437836502666007,0.06873975272657595,0.320868460393523,1.0,1.15,0.0,1.0,8.7816162109375,0.27295246720314026,0,0,1
7,0,-1.0991082,-0.26528808,0.07499693,0.028559877,0.3838425,2.548448324203491,6.28000020980835,0.006817493587732315,0.1231824979186058,0.010437382385134697,1.0,1.1800122261047363,0.14825324734865367,0.0738284729434129,0.32191105429421546,1.0,1.15,0.0,1.0,7.186160564422607,0.30784571170806885,0,0,1
7,1,-0.82797617,-0.46308824,0.0037421428,1.807737e-05,-0.41389406,0.3149997591972351,6.28000020980835,0.021774275228381157,0.1082257330417633,0.03500000014901161,1.0,1.2324063777923584,0.14825324734865367,0.0738284729434129,0.32191105429421546,1.0,1.15,0.0,1.0,7.927018642425537,0.5922482013702393,0,0,1
