step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
4,6,-1.1433659,0.044253707,0.024694275,-0.03533953,2.151822,-0.25722396492958083,-6.28,0.09,0.04,0.05,1.0,5.0,0.5433687893033011,1.0,1.15,0.0,1.0,5.706578731536865,0.02830866165459156,0,0,1
4,7,-0.86964923,0.35406968,-0.11023896,0.018206218,2.98436,5.607390145361424,6.28,0.09,0.04,0.05,1.0,5.0,0.5433687893033011,0.8982223868370056,1.15,0.0,1.0,5.7005085945129395,0.49393951892852783,0,0,1
5,0,-1.3583688,-0.23129438,-0.040168688,0.053350702,-0.86094844,-6.28,1.7653774523735044,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,5.797595500946045,0.3795560300350189,0,0,1
5,1,-1.2577171,-0.33947137,-0.025529528,0.06658116,1.8922623,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,5.805667400360107,0.448193222284317,0,0,1
5,2,-1.151347,-0.14683467,-0.0038122076,0.012887738,1.8495141,1.2170930733904242,0.24729367662221197,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,5.806112766265869,0.21816354990005493,0,0,1
5,3,-1.1485034,0.18154652,0.010774953,0.11162848,1.4713895,3.895712103350088,4.064581338660791,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,5.798791885375977,0.16041217744350433,0,0,1
5,4,-1.2629309,0.041886218,-0.031884912,-0.0410125,0.93816966,-6.28,1.286964332461357,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,5.8328070640563965,0.10488497465848923,0,0,1
5,5,-1.1685013,0.44260433,-0.07192473,-0.049656816,-2.5212646,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,0.3705642521381378,0.4566698372364044,0,0,1
5,6,-1.1409621,0.040152784,0.014321588,-0.030999191,1.9269056,0.039043941497802354,-6.28,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,1.0,1.15,0.0,1.0,5.794543743133545,0.03467182070016861,0,0,1
5,7,-0.8809776,0.35562727,-0.11424043,0.014004862,3.0240927,5.804166986346244,6.28,0.09,0.04,0.05,1.0,5.0,0.5531610426118307,0.9125716090202332,1.15,0.0,1.0,5.805896759033203,0.4874614477157593,0,0,1
6,0,-1.3623986,-0.22756803,-0.04149036,0.030774906,-0.6110165,-6.28,3.1735014933347694,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,5.496469020843506,0.37790730595588684,0,0,1
6,1,-1.2605754,-0.32942426,-0.028924974,0.10919241,1.8240628,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,5.500057697296143,0.4386158585548401,0,0,1
6,2,-1.1516912,-0.1454507,-0.0032116028,0.014168963,1.7886231,0.9277521904185414,0.4872680370137095,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,5.503486156463623,0.21879729628562927,0,0,1
6,3,-1.1474267,0.19171217,0.010534123,0.09938107,1.4664513,2.634306246211054,2.6669159589509945,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,5.497079372406006,0.1709587275981903,0,0,1
6,4,-1.2650241,0.038745087,-0.0074676033,-0.012808247,1.1518183,-6.28,1.9876189565658564,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,5.525825500488281,0.10352467000484467,0,0,1
6,5,-1.1774688,0.43572998,-0.09431898,-0.073390156,-2.4784596,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,0.44369593262672424,0.4469972550868988,0,0,1
6,6,-1.139748,0.036355965,0.016114473,-0.06315398,1.7883041,0.6379180210828777,-6.28,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,1.0,1.15,0.0,1.0,5.4690704345703125,0.04096872732043266,0,0,1
6,7,-0.8927113,0.3568412,-0.11821312,0.011093902,3.0507383,5.78822354733944,6.28,0.09,0.04,0.05,1.0,5.0,0.5627945123466165,0.9274342656135559,1.15,0.0,1.0,5.503216743469238,0.4807639718055725,0,0,1
7,0,-1.3645527,-0.22622031,0.008125437,-0.0024661503,-0.40078354,-4.9399583610892295,4.205460009276867,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,5.083456039428711,0.376748263835907,0,0,1
7,1,-1.2635461,-0.31751513,-0.030309439,0.12171336,1.8170983,6.28,6.036556432843208,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,5.081201553344727,0.42629513144493103,0,0,1
7,2,-1.1519736,-0.14401773,-0.0026767075,0.014580016,1.7502191,0.49324739116244015,0.6347747952956706,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,5.089727401733398,0.21866391599178314,0,0,1
7,3,-1.1465676,0.20003682,0.007968164,0.079220906,1.4718647,1.635976462988183,1.4336361071188002,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,5.083951950073242,0.1801743060350418,0,0,1
7,4,-1.2660608,0.036069296,-0.012745192,-0.048296362,1.3531607,-6.28,2.978905480206012,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,5.090415954589844,0.10127075761556625,0,0,1
7,5,-1.1872237,0.42806193,-0.09847601,-0.07743373,-2.4753325,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,0.5111535787582397,0.4372953474521637,0,0,1
7,6,-1.1390193,0.0300919,0.0015737616,-0.06273224,1.5687103,2.232009475529194,-6.28,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,1.0,1.15,0.0,1.0,5.024142742156982,0.047874484211206436,0,0,1
7,7,-0.90470845,0.35781905,-0.12049474,0.009011097,3.0688095,5.6261919140815735,6.28,0.09,0.04,0.05,1.0,5.0,0.5708458242555463,0.9426307082176208,1.15,0.0,1.0,5.089425563812256,0.4742268919944763,0,0,1
8,0,-1.3640727,-0.22615692,0.0139212515,-0.0012076661,-0.18561262,-3.0929940134286875,5.229756453633308,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,4.693763732910156,0.3750307559967041,0,0,1
8,1,-1.2665973,-0.305355,-0.03060781,0.121822044,1.8182442,6.28,4.853129657655955,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,4.6863250732421875,0.4135296642780304,0,0,1
8,2,-1.1522098,-0.14261338,-0.0023211373,0.014338246,1.731082,-0.08909123007208108,0.8354701845720409,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,4.7057204246521,0.21832896769046783,0,0,1
8,3,-1.1460012,0.20584212,0.004762578,0.0490908,1.4741868,1.1264326828159392,0.726475488897413,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,4.7005133628845215,0.18676452338695526,0,0,1
8,4,-1.26629,0.034320965,-0.0020347768,-0.038469736,1.5592023,-5.086893913000822,4.186629642397166,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,4.6775898933410645,0.09833585470914841,0,0,1
8,5,-1.1970934,0.42032072,-0.098741055,-0.07751731,-2.4758925,5.005472594499588,6.28,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,0.5833178758621216,0.4279226064682007,0,0,1
8,6,-1.1395767,0.024890436,-0.010872186,-0.05504662,1.3479229,3.8978430001437663,-5.514169533401727,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,1.0,1.15,0.0,1.0,4.616001129150391,0.0533299446105957,0,0,1
8,7,-0.91675395,0.3586011,-0.120660834,0.0069999793,3.0857859,5.433721273392439,6.28,0.09,0.04,0.05,1.0,5.0,0.5778697753284466,0.9578883051872253,1.15,0.0,1.0,4.7054362297058105,0.46765100955963135,0,0,1
9,0,-1.3641475,-0.22626147,-0.0043979893,-0.00031053476,0.10406994,-0.49399095058441156,6.28,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,4.350767135620117,0.3740462362766266,0,0,1
9,1,-1.2695994,-0.2933624,-0.029463438,0.119600095,1.8109834,6.28,4.062329126894474,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,4.343413829803467,0.4012056887149811,0,0,1
9,2,-1.1523947,-0.14144315,-0.0017590706,0.010985334,1.731997,-0.2762903267890215,0.8834089892357587,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,4.386054039001465,0.21860505640506744,0,0,1
9,3,-1.1456586,0.20934097,0.0027888538,0.027544597,1.4687831,0.9120849703811108,0.3786867673136294,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,4.38136100769043,0.1905253827571869,0,0,1
9,4,-1.2662698,0.034232583,0.0020249581,-0.0015536279,1.7655884,-2.3933915707468985,5.425971961319447,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,4.338248252868652,0.09487911313772202,0,0,1
9,5,-1.2069727,0.41257247,-0.098807596,-0.077563494,-2.476064,3.6845952162146567,6.28,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,0.6758655309677124,0.4184167683124542,0,0,1
9,6,-1.1403867,0.023069454,-0.015786057,-0.023487486,1.1253456,5.46222555398941,-2.626581889986992,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,1.0,1.15,0.0,1.0,4.284059524536133,0.05720772221684456,0,0,1
9,7,-0.92868,0.35915357,-0.11960691,0.0044378503,3.1075728,5.308605431318283,6.28,0.09,0.04,0.05,1.0,5.0,0.5852934803703878,0.9729946851730347,1.15,0.0,1.0,4.385791301727295,0.4609290063381195,0,0,1
10,0,-1.3623234,-0.22582507,0.02039489,0.0078855585,0.44612515,2.0855634298920633,6.28,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,4.05910062789917,0.3716728389263153,0,0,1
10,1,-1.2721462,-0.28228322,-0.02257388,0.10827592,1.7686254,6.28,3.7030453447997576,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,4.066385746002197,0.38991424441337585,0,0,1
10,2,-1.1525313,-0.14063214,-0.0013102579,0.007115979,1.7589698,0.21049610738642513,0.4641839542519301,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,4.152576923370361,0.21927401423454285,0,0,1
10,3,-1.1454359,0.21142536,0.0020409003,0.018015426,1.4561208,0.8214574530906975,0.18150617925450208,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,4.148344039916992,0.19261124730110168,0,0,1
10,4,-1.2661643,0.034394346,0.0009163077,0.00015781898,2.07567,0.7628873866796493,6.28,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,4.097872734069824,0.0917820855975151,0,0,1
10,5,-1.2159716,0.405346,-0.086422384,-0.07198167,-2.4400303,3.438090600520373,6.28,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,0.8134077191352844,0.40961286425590515,0,0,1
10,6,-1.1412692,0.02300644,-0.010821154,-0.0012617345,0.8178354,6.28,0.7337683087587359,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,1.0,1.15,0.0,1.0,4.049546718597412,0.05965172126889229,0,0,1
10,7,-0.9404304,0.359407,-0.11700009,0.0011200942,3.1360137,5.249364964663982,6.28,0.09,0.04,0.05,1.0,5.0,0.5927737397845735,0.9878785014152527,1.15,0.0,1.0,4.1523332595825195,0.45387744903564453,0,0,1
11,0,-1.3586444,-0.22330876,0.038056627,0.030891107,0.71885365,3.54726291731,6.28,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,3.8221352100372314,0.3670573830604553,0,0,1
11,1,-1.2738974,-0.2719224,-0.013990427,0.10245166,1.6957498,6.28,3.6151600502431394,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,3.857701301574707,0.3799169957637787,0,0,1
11,2,-1.1526586,-0.14000964,-0.0013238916,0.0058907233,1.7980466,0.9735255523771047,0.013007407709956197,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,4.011073589324951,0.2206132858991623,0,0,1
11,3,-1.1452658,0.2128183,0.0016446409,0.012547104,1.4383277,0.8141196679323911,0.09158976636826992,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,4.0072760581970215,0.19324742257595062,0,0,1
11,4,-1.26779,0.03655825,-0.021412948,0.022344507,2.4019153,3.250533964931965,6.28,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,3.9589738845825195,0.09102687984704971,0,0,1
11,5,-1.223575,0.39848936,-0.071519874,-0.06948432,-2.357544,3.835829512774944,6.28,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,1.0058223009109497,0.4007338881492615,0,0,1
11,6,-1.139771,0.024364064,0.023190012,0.015945245,0.5010597,6.28,3.6983614717423916,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,3.915323257446289,0.06339938193559647,0,0,1
11,7,-0.9520448,0.35929638,-0.11585043,-0.0026924077,-3.113827,5.2105882501602165,6.28,0.09,0.04,0.05,1.0,5.0,0.6026499453945798,1.0,1.15,0.0,1.0,4.010870933532715,0.4458564519882202,0,0,1
12,0,-1.3539447,-0.21831265,0.03792109,0.045671556,0.8738853,4.080274970978498,6.28,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.6488537788391113,0.36015284061431885,0,0,1
12,1,-1.2747508,-0.2618938,-0.0048112352,0.09964742,1.6073518,6.28,3.5980130323767665,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.714340925216675,0.37061065435409546,0,0,1
12,2,-1.1528143,-0.13936694,-0.0015316638,0.0061879526,1.8133513,1.6022264523059129,-0.13302672035992133,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.9545562267303467,0.2222762256860733,0,0,1
12,3,-1.1451162,0.21386829,0.0015026192,0.009828509,1.4166099,0.8383723563328385,0.06942128475755453,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.9511938095092773,0.19295120239257812,0,0,1
12,4,-1.2726631,0.03996146,-0.060659956,0.03606629,2.6398282,4.5090515671670435,6.28,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.907533884048462,0.09435446560382843,0,0,1
12,5,-1.2301809,0.39127612,-0.06268045,-0.07428184,-2.2588878,4.325523862838746,6.28,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,1.249868392944336,0.39106106758117676,0,0,1
12,6,-1.1341038,0.026567476,0.06830499,0.020239806,0.25147027,6.28,5.541654245555401,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.8681766986846924,0.07081824541091919,0,0,1
12,7,-0.9635758,0.3587844,-0.11502267,-0.0067853313,-3.077968,5.15689406901598,6.28,0.09,0.04,0.05,1.0,5.0,0.6165875339105186,1.0,1.15,0.0,1.0,3.9544339179992676,0.4369584918022156,0,0,1
13,0,-1.3484739,-0.21098049,0.054159954,0.07887737,0.98402876,4.824685036316515,6.28,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.5331919193267822,0.35082563757896423,1,0,1
13,1,-1.2746785,-0.2519734,0.004430107,0.098898485,1.514184,6.28,3.5330725882947442,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.626847743988037,0.36135756969451904,1,0,1
13,2,-1.1530288,-0.13846804,-0.002208297,0.009753625,1.7881604,2.1073846596479413,-0.11346959352493274,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.966707944869995,0.22370441257953644,0,0,1
13,3,-1.1449645,0.21478099,0.0015847924,0.008908033,1.3918256,0.9006943996623159,-0.004320822246372657,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.9637985229492188,0.19232109189033508,0,0,1
13,4,-1.2808136,0.043614008,-0.08607484,0.033805843,2.7827313,4.2271333599090575,6.28,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.92453670501709,0.10176446288824081,0,0,1
13,5,-1.236206,0.38324568,-0.0580316,-0.083096586,-2.1699412,4.59184515401721,6.28,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,1.5325874090194702,0.3804119825363159,0,0,1
13,6,-1.125177,0.02827943,0.097002596,0.014854268,0.1385048,6.28,5.251579491347075,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.8891031742095947,0.08186300098896027,0,0,1
13,7,-0.97503734,0.3578534,-0.114318155,-0.011021491,-3.0406442,5.080019121766091,6.28,0.09,0.04,0.05,1.0,5.0,0.6343909616512253,1.0,1.15,0.0,1.0,3.966719388961792,0.4275544583797455,0,0,1
14,0,-1.3431934,-0.20232704,0.050742604,0.08996948,1.0678905,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,3.459581136703491,0.3404191732406616,1,0,1
14,1,-1.27368,-0.24213748,0.013680079,0.09788628,1.420082,6.28,3.386426792740822,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,3.5770609378814697,0.35192984342575073,1,0,1
14,2,-1.1532903,-0.13711992,-0.0025127265,0.014619928,1.7326717,2.582962211742997,0.0015657799690961538,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,4.022773265838623,0.22450079023838043,0,0,1
14,3,-1.1447923,0.21567206,0.0017871395,0.008703394,1.3651534,1.0695595185458662,-0.24861310452222823,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,4.02036714553833,0.1916794776916504,0,0,1
14,4,-1.2906325,0.046858177,-0.10215177,0.030779047,2.8580441,3.4392988791316745,5.468731511607766,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,3.9850451946258545,0.11146294325590134,0,0,1
14,5,-1.2418035,0.37436426,-0.054224394,-0.09142217,-2.0976639,4.596293046027422,6.28,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,1.8322594165802002,0.3689565658569336,0,0,1
14,6,-1.1138599,0.029540177,0.11742203,0.0116765825,0.09590115,6.219289729520678,4.325262179449201,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,3.9531588554382324,0.09556702524423599,0,0,1
14,7,-0.9864047,0.35649264,-0.113354124,-0.015390659,-3.0015616,4.980750628560782,6.28,0.09,0.04,0.05,1.0,5.0,0.6550643020365572,1.0,1.15,0.0,1.0,4.0230021476745605,0.41783469915390015,0,0,1
15,0,-1.3382199,-0.19262366,0.048481535,0.09974884,1.1250092,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6772185922137746,1.0,1.15,0.0,1.0,3.411825180053711,0.32915788888931274,1,0,1
15,1,-1.271767,-0.23249577,0.022819407,0.09551272,1.3241012,6.083547311574221,3.1724862878024576,0.09,0.04,0.05,1.0,5.0,0.6772185922137746,1.0,1.15,0.0,1.0,3.548607587814331,0.34239280223846436,1,0,1
