step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-0.8479359,-0.44972327,0.0001504382,-0.0017784862,0.75422937,6.28,6.28,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,0.8707188367843628,1.15,0.0,1.0,3.187551736831665,0.706552267074585,1,0,1
1,1,-0.8485649,0.44971138,-0.005112267,-0.0072380365,0.6797717,-3.4109935814142234,-6.28,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,0.8715155720710754,1.15,0.0,1.0,3.211759090423584,0.3833603262901306,1,0,1
1,2,-1.3498547,-0.14846495,-0.004323071,0.0032149497,-1.1052889,-6.28,1.2825567144155503,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,1.0,1.15,0.0,1.0,3.999577283859253,0.5264409184455872,0,0,1
1,3,-0.84944755,0.34933078,0.0044469642,-0.007875184,2.1378775,-6.28,2.044571131467819,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,0.8726335763931274,1.15,0.0,1.0,4.075088977813721,0.28485313057899475,0,0,1
1,4,-0.8479238,0.04986973,0.0019008246,-0.0003692786,2.8851798,1.2584161223843693,-0.609136719815433,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,0.8707035183906555,1.15,0.0,1.0,3.793475389480591,0.20686036348342896,0,0,1
1,5,-1.2493956,0.24953258,0.0015273999,-0.0020109704,1.7552997,3.200390681326389,-6.28,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,1.0,1.15,0.0,1.0,4.04824161529541,0.3082026243209839,0,0,1
1,6,-1.0479791,0.24829507,0.004427649,-0.008754438,-1.2046826,5.018522201180457,-6.28,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,1.0,1.15,0.0,1.0,4.080226898193359,0.12578848004341125,0,0,1
1,7,-0.94956225,0.44994372,-0.00021907114,-0.00043602896,1.7821034,-6.28,-1.8790945637226109,0.06499949842691422,0.06499949842691422,0.07500000298023224,1.0,1.000047206878662,0.4701413384912355,0.9994454979896545,1.15,0.0,1.0,3.943592071533203,0.347599059343338,0,0,1
2,0,-0.8479872,-0.44982693,6.267173e-05,3.82151e-05,1.1373776,6.28,6.28,0.00039187411312013865,0.12546350061893463,0.05474545434117317,1.0,1.0,0.4699657615859656,0.8707837462425232,1.15,0.0,1.0,4.716403007507324,0.7060528993606567,1,0,1
2,1,-0.8469225,0.45035872,0.04884101,0.02060271,0.3818893,-2.6125955259799967,-6.28,0.0014734509168192744,0.12484074383974075,0.06878045946359634,1.0,1.0,0.4699657615859656,0.86943519115448,1.15,0.0,1.0,3.668788194656372,0.3850420415401459,1,0,1
2,2,-1.3472104,-0.1525685,0.03440403,-0.046843648,-0.91804886,-5.630470114946364,3.64463520348072,0.0003688782744575292,0.12519747018814087,0.03585600107908249,1.0,1.0,0.4699657615859656,1.0,1.15,0.0,1.0,5.69308614730835,0.5273104906082153,0,0,1
2,3,-0.8492139,0.3495038,-0.00020845953,0.012364435,2.5070481,-6.28,2.9886893537640566,0.00023518163652624935,0.12380695343017578,0.049608949571847916,1.0,1.0,0.4699657615859656,0.8723375797271729,1.15,0.0,1.0,5.747051239013672,0.28522199392318726,0,0,1
2,4,-0.84882903,0.050740164,0.00039745797,-0.00035693945,2.707324,0.6566643415391444,-0.18992095053195948,0.00010103394015459344,0.12464738637208939,0.040851131081581116,1.0,1.0,0.4699657615859656,0.8718501329421997,1.15,0.0,1.0,5.507594585418701,0.204720601439476,0,0,1
2,5,-1.249337,0.24931058,0.00054926024,-0.0021213533,1.4179579,3.8917960560321805,-6.28,0.0002526785247027874,0.12493813782930374,0.04565297067165375,1.0,1.0,0.4699657615859656,1.0,1.15,0.0,1.0,5.736851215362549,0.3087404668331146,0,0,1
2,6,-1.0476267,0.24756831,0.004694366,-0.00712894,-0.993451,-6.28,4.9212529677152625,0.0002760935458354652,0.12579694390296936,0.034896910190582275,1.0,1.0,0.4699657615859656,1.0,1.15,0.0,1.0,5.765653610229492,0.12554259598255157,0,0,1
2,7,-0.9496433,0.45005724,0.00011860005,-0.00019790733,1.6233665,-6.28,-1.9317041051387789,0.0003198658814653754,0.12408649176359177,0.06238256022334099,1.0,1.0,0.4699657615859656,0.9995481967926025,1.15,0.0,1.0,5.601994037628174,0.34809523820877075,0,0,1
3,0,-0.8444484,-0.44038397,0.044379275,0.11782256,1.2092613,6.28,6.28,0.00031723015126772225,0.1261119842529297,0.04182038828730583,1.0,1.0,0.47479857007696186,0.8663012981414795,1.15,0.0,1.0,5.842996597290039,0.69687420129776,1,0,1
3,1,-0.85023576,0.44878292,-0.08961316,-0.03623938,0.35904765,-2.36735004067421,-6.28,0.002484845230355859,0.12559494376182556,0.058177296072244644,1.0,1.0,0.47479857007696186,0.8736319541931152,1.15,0.0,1.0,3.7133467197418213,0.3816094398498535,1,0,1
3,2,-1.347048,-0.15290551,-0.028781343,0.03216755,-0.7750071,-2.910287560522556,5.559270711243153,0.0007164304261095822,0.12580226361751556,0.022900227457284927,1.0,1.0,0.47479857007696186,1.0,1.15,0.0,1.0,6.756345748901367,0.5274398326873779,0,0,1
3,3,-0.8503638,0.35030597,-0.003245617,0.00077017833,2.5690045,-6.28,3.1422868397831913,0.0002213230327470228,0.12444020062685013,0.03623414784669876,1.0,1.0,0.47479857007696186,0.8737941384315491,1.15,0.0,1.0,6.780266284942627,0.28509435057640076,0,0,1
3,4,-0.84929967,0.05094606,-0.0055235233,0.002511467,2.6599,0.5111750699765979,-0.07126447932794687,0.00014050339814275503,0.12525524199008942,0.028121227398514748,1.0,1.0,0.47479857007696186,0.8724462389945984,1.15,0.0,1.0,6.58940315246582,0.204423189163208,0,0,1
3,5,-1.2496566,0.24802527,0.006144502,0.013831039,1.1220448,4.643819739073514,-3.881448578983545,0.00037702004192397,0.1254962533712387,0.032567281275987625,1.0,1.0,0.47479857007696186,1.0,1.15,0.0,1.0,6.795682907104492,0.3082853853702545,0,0,1
3,6,-1.0480317,0.2483613,-0.004940444,0.012522419,-1.2761052,4.866158152222632,-6.28,0.00035838555777445436,0.12623342871665955,0.02330627851188183,1.0,1.0,0.47479857007696186,1.0,1.15,0.0,1.0,6.821622371673584,0.1262683868408203,0,0,1
3,7,-0.9489545,0.4436599,0.012883102,-0.07946692,1.7575916,-6.28,-1.5873145866394045,0.00040641456143930554,0.12488897144794464,0.04991728067398071,1.0,1.0,0.47479857007696186,0.9986757040023804,1.15,0.0,1.0,6.581118106842041,0.34080731868743896,0,0,1
4,0,-0.84001,-0.42869017,0.04440953,0.11703531,1.2060579,6.28,6.28,0.0008816557819955051,0.12603461742401123,0.027643321081995964,1.0,1.0,0.48025302387957186,0.8606793284416199,1.15,0.0,1.0,6.459175109863281,0.6859864592552185,1,0,1
4,1,-0.8591054,0.4459621,-0.08956506,-0.022794098,0.22833201,0.7385577636957165,-6.28,0.0006562776397913694,0.12604761123657227,0.05667101964354515,1.0,1.0,0.48025302387957186,0.8848668336868286,1.15,0.0,1.0,3.7531256675720215,0.37378743290901184,1,0,1
4,2,-1.3491471,-0.15136102,-0.018224599,0.008618689,-0.39665535,4.1943530985713,6.28,0.00042252615094184875,0.12616433203220367,0.018453817814588547,1.0,1.0,0.48025302387957186,1.0,1.15,0.0,1.0,7.284023284912109,0.5283655524253845,0,0,1
4,3,-0.8480944,0.34856358,0.023657184,-0.011793896,2.9110692,-5.580606687963009,4.03573587924242,0.00024389714235439897,0.1247590109705925,0.03032589703798294,1.0,1.0,0.48025302387957186,0.8709195852279663,1.15,0.0,1.0,7.267918586730957,0.28465431928634644,0,0,1
4,4,-0.8497417,0.051195048,-0.0042664995,0.002491129,2.625555,0.42015052145347004,0.019764679241925487,0.00018515897681936622,0.12543407082557678,0.022661153227090836,1.0,1.0,0.48025302387957186,0.8730061650276184,1.15,0.0,1.0,7.133774757385254,0.20441095530986786,0,0,1
4,5,-1.2483362,0.25042984,0.005634785,0.008178743,0.9569761,5.015321233868598,-2.622371324896812,0.0006168534164316952,0.12570533156394958,0.024764174595475197,1.0,1.0,0.48025302387957186,1.0,1.15,0.0,1.0,7.3193864822387695,0.3074316382408142,0,0,1
4,6,-1.048367,0.24931121,-0.0016303913,0.002097719,-1.0292631,-6.28,5.081142190694808,0.00028301103156991303,0.12624597549438477,0.017943983897566795,1.0,1.0,0.48025302387957186,1.0,1.15,0.0,1.0,7.342753887176514,0.12670408189296722,0,0,1
4,7,-0.9468634,0.43609852,0.026044136,-0.074107274,1.9277213,-6.28,-1.0177431261539458,0.00023626242182217538,0.1250782310962677,0.04064931720495224,1.0,1.0,0.48025302387957186,0.9960269927978516,1.15,0.0,1.0,7.013075828552246,0.3320827782154083,1,0,1
5,0,-0.8355535,-0.4170001,0.044650298,0.11719578,1.2051536,6.28,6.28,0.0009974802378565073,0.12607982754707336,0.02238919585943222,1.0,1.0,0.48641172681636335,0.8550344705581665,1.15,0.0,1.0,6.8031816482543945,0.6752904653549194,1,0,1
5,1,-0.86804986,0.4445171,-0.08991152,-0.008884041,0.080065094,3.387722624838352,-6.28,0.00045890684123151004,0.12636342644691467,0.05036241188645363,1.0,1.0,0.48641172681636335,0.8961964845657349,1.15,0.0,1.0,3.8070244789123535,0.3674612045288086,1,0,1
5,2,-1.3474123,-0.15168414,0.026988497,-0.0027882566,-0.030513823,6.28,6.28,0.0006459384458139539,0.1264086216688156,0.016606589779257774,1.0,1.0,0.48641172681636335,1.0,1.15,0.0,1.0,7.545673370361328,0.5273876190185547,0,0,1
5,3,-0.8496256,0.34869343,-0.023971193,0.002193245,3.0858395,-4.720497879087924,4.374491798579692,0.00017850514268502593,0.12499414384365082,0.027560556307435036,1.0,1.0,0.48641172681636335,0.8728590607643127,1.15,0.0,1.0,7.483301639556885,0.28328782320022583,0,0,1
5,4,-0.85012656,0.05142428,-0.00398453,0.0023951386,2.6041267,0.3727034608833492,0.08038036162033677,0.0002126435429090634,0.12554676830768585,0.020632240921258926,1.0,1.0,0.48641172681636335,0.8734936714172363,1.15,0.0,1.0,7.410449504852295,0.20453763008117676,0,0,1
