step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.35,-0.25,5.558099e-10,-1.5707888e-10,-1.8462262,-6.28,0.6636649557468177,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,1.6022343635559082,0.39227229356765747,0,0,1
1,1,-1.25,-0.35,-4.0590575e-10,-4.108955e-10,2.3623035,4.5279197294175315,-4.342263157191698,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,1.6079188585281372,0.4540071189403534,0,0,1
1,2,-1.15,-0.15,-4.869975e-10,-3.1053102e-10,2.1384363,4.41649187834354,-4.628440982580123,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,1.6079025268554688,0.2147613763809204,0,0,1
1,3,-1.15,0.15,-4.4300252e-10,3.7060552e-10,0.87414765,5.521443741015246,3.5653803790846434,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,1.621374249458313,0.12936265766620636,0,0,1
1,4,-1.25,0.05,-4.773665e-10,3.251472e-10,0.9728496,4.546253077081176,-4.61296946516235,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,1.6234713792800903,0.10101527720689774,0,0,1
1,5,-1.15,0.45,-3.3220973e-10,-4.724756e-10,2.5287724,-6.28,-3.640430379267205,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,0.3429468274116516,0.4716449975967407,0,0,1
1,6,-1.15,0.05,-5.416404e-10,2.0055106e-10,1.2161826,4.655135070252007,-3.9827724731416962,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,1.5422130823135376,0.0202031172811985,0,0,1
1,7,-0.85,0.35,2.564744e-10,-5.1751214e-10,-2.6814787,-4.68987524907924,4.367997035880259,0.09,0.04,0.05,1.0,5.0,0.52589657820692,0.8733333349227905,1.15,0.0,1.0,1.6078605651855469,0.5050762295722961,0,0,1
2,0,-1.35,-0.25,-9.1409363e-10,2.5833458e-10,-1.8462262,-6.28,0.6636649557468177,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,3.0442452430725098,0.39227229356765747,0,0,1
2,1,-1.25,-0.35,6.6755584e-10,6.7576167e-10,2.3623035,4.5279197294175315,-4.342263157191698,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,3.0550458431243896,0.4540071189403534,0,0,1
2,2,-1.15,-0.15,8.0092816e-10,5.107066e-10,2.1384363,4.41649187834354,-4.628440982580123,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,3.0550148487091064,0.2147613763809204,0,0,1
2,3,-1.15,0.15,7.2856965e-10,-6.095039e-10,0.87414765,5.521443741015246,3.5653803790846434,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,3.080611228942871,0.12936265766620636,0,0,1
2,4,-1.25,0.05,7.85088e-10,-5.3474314e-10,0.9728496,4.546253077081176,-4.61296946516235,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,3.0845956802368164,0.10101527720689774,0,0,1
2,5,-1.15,0.45,5.4635707e-10,7.770403e-10,2.5287724,-6.28,-3.640430379267205,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,0.6515989303588867,0.4716449975967407,0,0,1
2,6,-1.15,0.05,8.9079216e-10,-3.2983022e-10,1.2161826,4.655135070252007,-3.9827724731416962,0.09,0.04,0.05,1.0,5.0,0.52589657820692,1.0,1.15,0.0,1.0,2.9302048683166504,0.0202031172811985,0,0,1
2,7,-0.85,0.35,-4.2180356e-10,8.5111274e-10,-2.6814787,-4.68987524907924,4.367997035880259,0.09,0.04,0.05,1.0,5.0,0.52589657820692,0.8733333349227905,1.15,0.0,1.0,3.0549349784851074,0.5050762295722961,0,0,1
3,0,-1.349123,-0.24556929,0.006726057,0.056360044,-1.6502256,-6.28,0.7450000489954131,0.09,0.04,0.05,1.0,5.0,0.4770966895347062,1.0,1.15,0.0,1.0,3.809976816177368,0.38920924067497253,0,0,1
3,1,-1.250084,-0.34988198,-0.0007883289,0.0014587295,2.1115901,6.0800254045309545,-1.3043230247715876,0.09,0.04,0.05,1.0,5.0,0.4770966895347062,1.0,1.15,0.0,1.0,3.8226377964019775,0.4551452398300171,0,0,1
3,2,-1.1499305,-0.15015462,0.00066470855,-0.0018926202,1.8828014,5.030598731608527,-2.5411793774523135,0.09,0.04,0.05,1.0,5.0,0.4770966895347062,1.0,1.15,0.0,1.0,3.823672294616699,0.21569716930389404,0,0,1
3,3,-1.145227,0.15543735,0.061400443,0.06689932,0.81763303,5.610601806423836,3.749898758935124,0.09,0.04,0.05,1.0,5.0,0.4770966895347062,1.0,1.15,0.0,1.0,3.8557167053222656,0.1351122260093689,0,0,1
