step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_total,q_shape,q_uniformity,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
1,0,-1.1481969,-0.2502238,0.005471659,-0.00070426683,-0.2640817,-4.73228120803833,6.193696975708008,0.005488235037773848,0.12451176345348358,0.023067064583301544,1.0,1.2421634197235107,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.081154823303223,0.30028438568115234,0,0,1
1,1,-1.0469763,-0.24935308,0.0021426347,0.0010185846,0.6518573,-2.0862374305725098,5.345814228057861,0.009122959338128567,0.12087703496217728,0.020247170701622963,1.0,1.2191981077194214,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,4.048752784729004,0.2874322533607483,0,0,1
1,2,-1.1454884,0.255008,0.028192203,0.039113376,0.95008796,6.28000020980835,-4.9445085525512695,0.0066518280655145645,0.123348169028759,0.02582940086722374,1.0,1.1253613233566284,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.070065975189209,0.30248141288757324,0,0,1
1,3,-0.8458923,-0.14917658,0.02090077,-0.0021354286,-0.13753858,-4.785000324249268,6.28000020980835,0.004624097142368555,0.125375896692276,0.024923868477344513,1.0,1.1742873191833496,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.291446685791016,0.30941909551620483,0,0,1
1,4,-1.2480638,-0.25065973,0.0045037186,0.004722144,-1.4112965,-4.848362445831299,5.875516414642334,0.004688368644565344,0.12531162798404694,0.02136951871216297,1.0,1.1981477737426758,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.02638053894043,0.3515341281890869,0,0,1
1,5,-1.2495198,0.24570017,0.006694011,-0.03186991,-1.3818588,3.628671646118164,4.830624580383301,0.012165308929979801,0.11783468723297119,0.01594502292573452,1.0,1.196241855621338,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.165907859802246,0.3460662066936493,0,0,1
1,6,-0.84701043,0.14928488,0.024043566,-0.0022742944,-0.15202937,6.28000020980835,-4.785000324249268,0.0022762201260775328,0.12772376835346222,0.0310086477547884,1.0,1.1148269176483154,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.103241920471191,0.3071799874305725,0,0,1
1,7,-1.0382671,0.25728476,0.070011556,0.063927524,0.7708991,6.28000020980835,-4.943141460418701,0.0035670967772603035,0.1264328956604004,0.02748703584074974,1.0,1.0489399433135986,0.18927983284893674,0.20491221585971403,0.15280427249045644,1.0,1.05,0.0,1.0,5.2298102378845215,0.2953210175037384,0,0,1
2,0,-1.1467795,-0.2503481,0.020603482,0.00078712846,0.111437544,-4.082350730895996,5.544745445251465,0.006170397624373436,0.12382959574460983,0.020622216165065765,1.0,1.230712890625,0.19254411434254431,0.2072962021007298,0.1581225762401115,1.0,1.05,0.0,1.0,4.825133323669434,0.3000466227531433,0,0,1
2,1,-1.0453221,-0.24767096,0.020665826,0.021082716,0.98244107,0.6519981026649475,5.620438575744629,0.009736183099448681,0.12026381492614746,0.01283094473183155,1.0,1.2056691646575928,0.19254411434254431,0.2072962021007298,0.1581225762401115,1.0,1.05,0.0,1.0,3.9772837162017822,0.2852422893047333,0,0,1
2,2,-1.1439523,0.25671884,0.018461172,0.014633612,0.5942794,6.28000020980835,-4.936287879943848,0.0065748076885938644,0.1234251856803894,0.024362780153751373,1.0,1.1435892581939697,0.19254411434254431,0.2072962021007298,0.1581225762401115,1.0,1.05,0.0,1.0,4.751152992248535,0.3045738935470581,0,0,1
2,3,-0.8443185,-0.14929813,0.016757704,0.00082786946,0.14053449,-4.785000324249268,6.28000020980835,0.004613329656422138,0.12538665533065796,0.02042713202536106,1.0,1.148681879043579,0.19254411434254431,0.2072962021007298,0.1581225762401115,1.0,1.05,0.0,1.0,4.981960773468018,0.30964213609695435,0,0,1
