step,agent_id,pos_x,pos_y,vel_x,vel_y,angle,cmd_omega_l,cmd_omega_r,w_flow,w_shape,k_diff,alpha,beta,q_shape,corridor_width,goal_x,goal_y,ideal_beta,y_grad_variance,dist_centroid,is_colliding,score,is_alive
4,1,-0.8478003,0.35234296,0.04166978,0.016857253,-2.6439188,-3.188358956210857,5.124921273582403,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,0.8705470561981201,1.15,0.0,1.0,7.533151626586914,0.556318461894989,0,0,1
4,2,-1.1221979,-0.24430682,0.084813006,0.030555727,0.36312658,0.7934330550023575,5.748197144187116,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,1.0,1.15,0.0,1.0,7.51430606842041,0.22457672655582428,0,0,1
4,3,-1.02956,-0.25622496,0.084133215,-0.015158145,-0.16021217,3.9682869526514852,6.28,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,1.0,1.15,0.0,1.0,7.683371543884277,0.26194754242897034,0,0,1
4,4,-1.1520171,-0.34659773,0.0054936134,-0.020565413,1.8111755,4.924268627263047,-0.9911225323931023,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,1.0,1.15,0.0,1.0,8.045340538024902,0.3428548574447632,0,0,1
4,5,-0.8472482,0.049778856,0.016085966,-0.0044669155,2.7634804,4.7293858949790435,-6.28,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,0.8698477149009705,1.15,0.0,1.0,7.978228569030762,0.3364231586456299,0,0,1
4,6,-1.3315498,0.25543684,0.04174776,0.005558261,0.10367527,6.28,1.9310431103586978,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,1.0,1.15,0.0,1.0,8.271711349487305,0.4193553328514099,0,0,1
4,7,-1.2485119,-0.2511646,0.00042465518,0.00026420687,0.1614081,-0.10637008577293189,5.764312666357409,0.09,0.04,0.05,1.0,5.0,0.5765245333856828,1.0,1.15,0.0,1.0,7.141034126281738,0.2719220817089081,0,0,1
5,0,-1.4094403,0.060760345,0.11478898,0.024755212,0.2088419,6.28,3.638673613951016,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,1.0,1.15,0.0,1.0,6.688282489776611,0.3523849546909332,0,0,1
5,1,-0.84764904,0.3524389,-0.029339088,-0.02535836,-2.3943582,-0.34942645374829195,6.28,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,0.8703554272651672,1.15,0.0,1.0,6.983975410461426,0.5525943040847778,0,0,1
5,2,-1.1155351,-0.24120435,0.060408045,0.034028776,0.5363954,4.337172186084285,6.28,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,1.0,1.15,0.0,1.0,6.849582195281982,0.22228501737117767,0,0,1
5,3,-1.02065,-0.2570905,0.09153371,-0.00427111,-0.03230807,5.53978878496266,6.28,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,1.0,1.15,0.0,1.0,7.113216876983643,0.26606225967407227,0,0,1
5,4,-1.1526322,-0.3431827,-0.003447364,0.03203276,1.6439661,5.160412038384589,0.4466774110295935,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,1.0,1.15,0.0,1.0,7.4492974281311035,0.34074994921684265,0,0,1
5,5,-0.8455397,0.049168628,0.018384522,-0.0045680054,3.0001857,-6.28,4.458906777651115,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,0.8676835894584656,1.15,0.0,1.0,7.384544849395752,0.33277562260627747,0,0,1
5,6,-1.326212,0.25528398,0.06195741,-0.0075433017,-0.15810873,6.28,4.118848299821544,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,1.0,1.15,0.0,1.0,7.648767948150635,0.4176807403564453,0,0,1
5,7,-1.246024,-0.250313,0.030246282,0.013638848,0.4722424,1.2644526017829203,5.592148308654555,0.09,0.04,0.05,1.0,5.0,0.5812104885599212,1.0,1.15,0.0,1.0,6.629909038543701,0.27332472801208496,0,0,1
6,0,-1.3982258,0.06293445,0.111634344,0.019691952,0.16883032,6.125838488783737,3.5994163627129954,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,1.0,1.15,0.0,1.0,6.218223571777344,0.34591758251190186,0,0,1
6,1,-0.8493635,0.35084146,-0.013178213,-0.011600774,-2.1286771,2.4047923571934833,6.28,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,0.8725271224975586,1.15,0.0,1.0,6.484444618225098,0.5458594560623169,0,0,1
6,2,-1.1101303,-0.2373404,0.05043771,0.0419649,0.71336305,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,1.0,1.15,0.0,1.0,6.280996799468994,0.2191791534423828,0,0,1
6,3,-1.010663,-0.25690717,0.102954365,0.0051916083,0.05955494,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,1.0,1.15,0.0,1.0,6.587229251861572,0.2696394622325897,0,0,1
6,4,-1.1525276,-0.3395327,0.0041708285,0.04258942,1.4258671,6.208681811850646,1.1721404369483757,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,1.0,1.15,0.0,1.0,6.900656700134277,0.33850619196891785,0,0,1
6,5,-0.843923,0.048907235,0.014455679,-0.003941661,2.7580936,4.663576961446007,-6.28,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,0.8656357526779175,1.15,0.0,1.0,6.84495735168457,0.3288513422012329,0,0,1
6,6,-1.3188661,0.25327963,0.079246424,-0.027133675,-0.35456917,6.28,5.471819723729452,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,1.0,1.15,0.0,1.0,7.0828633308410645,0.413064181804657,0,0,1
6,7,-1.2418323,-0.24729685,0.046301935,0.038056336,0.7255635,2.354220547891777,4.936700292660335,0.09,0.04,0.05,1.0,5.0,0.5897875164872521,1.0,1.15,0.0,1.0,6.149520397186279,0.2718397080898285,0,0,1
7,0,-1.3881097,0.06432356,0.09874792,0.009793764,0.08586517,6.037005736174268,3.9574317708701523,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,1.0,1.15,0.0,1.0,5.788913726806641,0.3409188985824585,0,0,1
7,1,-0.851334,0.34651038,-0.021173209,-0.059151243,-1.8537387,4.789674949280322,6.28,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,0.8750230073928833,1.15,0.0,1.0,6.028616905212402,0.5358790159225464,0,0,1
7,2,-1.1031721,-0.23057312,0.073851705,0.0758621,0.80679184,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,1.0,1.15,0.0,1.0,5.791528224945068,0.21295534074306488,0,0,1
7,3,-0.9992278,-0.25594148,0.11820369,0.011256229,0.09655004,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,1.0,1.15,0.0,1.0,6.1065545082092285,0.27309510111808777,0,0,1
7,4,-1.1512935,-0.33442473,0.016872672,0.054772697,1.2479905,6.28,1.7323873054619368,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,1.0,1.15,0.0,1.0,6.388767719268799,0.334778368473053,0,0,1
7,5,-0.8422552,0.048340034,0.01853766,-0.004672316,2.9954493,-6.28,4.49927415842003,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,0.8635232448577881,1.15,0.0,1.0,6.353078365325928,0.3241603672504425,0,0,1
7,6,-1.3097273,0.24925318,0.09411539,-0.045341052,-0.4609172,6.28,6.059815398228033,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,1.0,1.15,0.0,1.0,6.567306041717529,0.4056456983089447,0,0,1
7,7,-1.2373977,-0.24248098,0.043566685,0.053999428,0.9172338,3.7249539171260913,4.586025638869534,0.09,0.04,0.05,1.0,5.0,0.6018716983238301,1.0,1.15,0.0,1.0,5.697673797607422,0.26898789405822754,0,0,1
8,0,-1.3783443,0.06474478,0.09732359,0.0006739889,-0.0044378154,5.9101595731666,4.3297851028365235,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,1.0,1.15,0.0,1.0,5.39808464050293,0.33650773763656616,0,0,1
8,1,-0.85288936,0.33880427,-0.011693341,-0.0831411,-1.6807324,5.875108263323236,6.28,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,0.8769931793212891,1.15,0.0,1.0,5.613925457000732,0.5226567983627319,0,0,1
8,2,-1.0949043,-0.22168836,0.08610464,0.092524074,0.819465,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,1.0,1.15,0.0,1.0,5.361807346343994,0.20432063937187195,0,0,1
8,3,-0.986891,-0.25468603,0.12489443,0.012710775,0.10086519,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,1.0,1.15,0.0,1.0,5.672093391418457,0.27653414011001587,0,0,1
8,4,-1.1484386,-0.32784086,0.036233846,0.0702468,1.067242,6.28,2.369245647369591,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,1.0,1.15,0.0,1.0,5.909606456756592,0.3292229473590851,0,0,1
8,5,-0.84062064,0.048059907,0.015106662,-0.004234285,2.7550101,4.592358453475984,-6.28,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,0.8614528179168701,1.15,0.0,1.0,5.905941009521484,0.31896188855171204,0,0,1
8,6,-1.2995998,0.24387807,0.103821985,-0.056613147,-0.5034187,6.28,6.235037458833466,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,1.0,1.15,0.0,1.0,6.098851680755615,0.3967205584049225,0,0,1
8,7,-1.2333859,-0.2365463,0.03776556,0.06177118,1.0324111,5.036659875774348,4.979769889762393,0.09,0.04,0.05,1.0,5.0,0.6169304190798824,1.0,1.15,0.0,1.0,5.281715393066406,0.26567426323890686,0,0,1
9,0,-1.3684099,0.06432263,0.09915386,-0.0071100392,-0.08027298,5.764794605870107,4.601801305456526,0.09,0.04,0.05,1.0,5.0,0.632880003182961,1.0,1.15,0.0,1.0,5.036802291870117,0.3322145640850067,0,0,1
9,1,-0.85352546,0.3283068,-0.004109332,-0.10884124,-1.601148,6.088830578333612,6.28,0.09,0.04,0.05,1.0,5.0,0.632880003182961,0.8777989149093628,1.15,0.0,1.0,5.231163024902344,0.5073928236961365,0,0,1
9,2,-1.0863321,-0.21252495,0.08569197,0.09167004,0.8180173,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.632880003182961,1.0,1.15,0.0,1.0,4.975714683532715,0.19499844312667847,0,0,1
9,3,-0.9743976,-0.25342742,0.1250608,0.012639407,0.10019869,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.632880003182961,1.0,1.15,0.0,1.0,5.274618625640869,0.2795872688293457,0,0,1
9,4,-1.1437981,-0.32090965,0.052259244,0.067485966,0.8883211,6.0415522794294585,2.8936106914768467,0.09,0.04,0.05,1.0,5.0,0.632880003182961,1.0,1.15,0.0,1.0,5.457679271697998,0.3226880729198456,0,0,1
9,5,-0.838981,0.04746964,0.017479543,-0.0045134323,2.9939663,-6.28,4.52732796317774,0.09,0.04,0.05,1.0,5.0,0.632880003182961,0.8593758940696716,1.15,0.0,1.0,5.493976593017578,0.3132766783237457,0,0,1
9,6,-1.2889594,0.23789394,0.107293814,-0.06089491,-0.5157386,6.28,6.2500411890036744,0.09,0.04,0.05,1.0,5.0,0.632880003182961,1.0,1.15,0.0,1.0,5.66768217086792,0.38752901554107666,0,0,1
9,7,-1.229455,-0.22952712,0.03969386,0.07293169,1.0753282,5.543945799449268,5.175170575888311,0.09,0.04,0.05,1.0,5.0,0.632880003182961,1.0,1.15,0.0,1.0,4.898410320281982,0.26146024465560913,0,0,1
10,0,-1.3582842,0.06319784,0.101726286,-0.013565311,-0.13907556,5.619765831606641,4.77989192124275,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,1.0,1.15,0.0,1.0,4.693344593048096,0.3278561532497406,0,0,1
10,1,-0.85370797,0.31640294,-0.0010980826,-0.12138266,-1.5779712,5.866772650463582,6.28,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,0.8780301213264465,1.15,0.0,1.0,4.868367671966553,0.49096885323524475,0,0,1
10,2,-1.0777478,-0.20336784,0.08579581,0.09154046,0.81738716,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,1.0,1.15,0.0,1.0,4.61779260635376,0.18555818498134613,0,0,1
10,3,-0.96190065,-0.25217414,0.12510721,0.0125696715,0.09995668,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,1.0,1.15,0.0,1.0,4.901103496551514,0.2824515700340271,0,0,1
10,4,-1.1376837,-0.31446415,0.0663495,0.062067077,0.73198265,5.5010795290961685,3.3124050709116184,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,1.0,1.15,0.0,1.0,5.028259754180908,0.316372811794281,0,0,1
10,5,-0.83741325,0.04717789,0.01576853,-0.0044761994,2.7559178,4.528272721101724,-6.28,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,0.8573901057243347,1.15,0.0,1.0,5.104899883270264,0.3072877824306488,0,0,1
10,6,-1.2781258,0.23171914,0.10855731,-0.06197152,-0.51843613,6.28,6.223073232403705,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,1.0,1.15,0.0,1.0,5.261288642883301,0.378381609916687,0,0,1
10,7,-1.2249221,-0.22100851,0.04742651,0.088998325,1.0789909,5.534237984369727,5.02894069481869,0.09,0.04,0.05,1.0,5.0,0.6489558298411772,1.0,1.15,0.0,1.0,4.538372039794922,0.25574347376823425,0,0,1
11,0,-1.3480822,0.061535772,0.10210605,-0.018355135,-0.18255717,5.4885265664573435,4.884570142606044,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,1.0,1.15,0.0,1.0,4.360135078430176,0.32351288199424744,0,0,1
11,1,-0.8537581,0.3040936,-0.000119404045,-0.123255216,-1.5707453,5.528428035905989,6.28,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,0.8780936002731323,1.15,0.0,1.0,4.517755508422852,0.47424742579460144,0,0,1
11,2,-1.0691546,-0.19420998,0.085791916,0.0914549,0.81722766,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,1.0,1.15,0.0,1.0,4.27754545211792,0.17595599591732025,0,0,1
11,3,-0.94940317,-0.25092217,0.1250694,0.0125455335,0.09991461,5.989956115356893,6.28,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,0.9992440342903137,1.15,0.0,1.0,4.54277229309082,0.2851417660713196,0,0,1
11,4,-1.1304798,-0.30879015,0.075214416,0.05336635,0.6054691,5.034337657479141,3.7360540587255597,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,1.0,1.15,0.0,1.0,4.6191086769104,0.31059086322784424,0,0,1
11,5,-0.835786,0.04659139,0.017170643,-0.0044344966,2.99601,-6.28,4.537413697456848,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,0.8553289175033569,1.15,0.0,1.0,4.730634689331055,0.3010577857494354,0,0,1
11,6,-1.2672527,0.22550784,0.10881652,-0.06218443,-0.51950717,6.28,6.195414053198047,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,1.0,1.15,0.0,1.0,4.871390342712402,0.36947786808013916,0,0,1
11,7,-1.2198985,-0.21171045,0.05147406,0.09407845,1.0674965,5.3410398562078365,4.71318004938581,0.09,0.04,0.05,1.0,5.0,0.6645378449958311,1.0,1.15,0.0,1.0,4.194826602935791,0.24921868741512299,0,0,1
12,0,-1.3378974,0.05948412,0.10177643,-0.021772124,-0.21403493,5.3746271975878654,4.936360541938771,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,1.0,1.15,0.0,1.0,4.034381866455078,0.31920942664146423,0,0,1
12,1,-0.8537019,0.2919071,0.0012815495,-0.122004054,-1.558189,5.2263963172911705,6.28,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,0.8780223727226257,1.15,0.0,1.0,4.176361083984375,0.45775851607322693,0,0,1
12,2,-1.0605599,-0.18505104,0.08580029,0.0914507,0.81721973,6.28,6.28,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,1.0,1.15,0.0,1.0,3.9500949382781982,0.16623882949352264,0,0,1
12,3,-0.93690574,-0.24966958,0.12498174,0.01253274,0.09992119,5.493840807361179,6.28,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,0.9834139347076416,1.15,0.0,1.0,4.195856094360352,0.28775128722190857,0,0,1
12,4,-1.1228904,-0.3040697,0.07650593,0.04420633,0.51859546,4.819888784217783,4.193749671319771,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,1.0,1.15,0.0,1.0,4.230182647705078,0.30569055676460266,0,0,1
12,5,-0.83382493,0.046280142,0.018147707,-0.0051149013,2.768713,4.4939284711869965,-6.28,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,0.8528448939323425,1.15,0.0,1.0,4.367952823638916,0.2952156364917755,0,0,1
12,6,-1.2564023,0.21929441,0.108678095,-0.06230586,-0.52120465,6.28,6.177197575568354,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,1.0,1.15,0.0,1.0,4.494565486907959,0.360783189535141,0,0,1
12,7,-1.214716,-0.20247082,0.05261814,0.09230433,1.0502973,5.147687558965417,4.346009487770238,0.09,0.04,0.05,1.0,5.0,0.6801276778216568,1.0,1.15,0.0,1.0,3.8644652366638184,0.2428600788116455,0,0,1
13,0,-1.3277844,0.057162218,0.10103816,-0.024123237,-0.2366661,5.277552555417217,4.949641252835381,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,1.0,1.15,0.0,1.0,3.7176523208618164,0.31489577889442444,0,0,1
13,1,-0.8534384,0.28003377,0.0038954134,-0.1177266,-1.5341421,5.005207240146676,6.28,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,0.8776885867118835,1.15,0.0,1.0,3.845614433288574,0.44188985228538513,0,0,1
13,2,-1.0519657,-0.17589165,0.085870445,0.09152281,0.817231,6.28,6.2001202707015315,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,1.0,1.15,0.0,1.0,3.635241746902466,0.15638864040374756,0,0,1
13,3,-0.92464244,-0.24840765,0.121868715,0.013031037,0.10817592,4.928183268220552,6.28,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,0.9678804278373718,1.15,0.0,1.0,3.861100912094116,0.2901846468448639,0,0,1
13,4,-1.115126,-0.2999507,0.078408115,0.039733514,0.466625,4.819687618684295,4.6333639715223285,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,1.0,1.15,0.0,1.0,3.863192319869995,0.30123797059059143,0,0,1
13,5,-0.8322368,0.045682874,0.016438974,-0.0041307653,3.007817,-6.28,4.515807472878281,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,0.8508332967758179,1.15,0.0,1.0,4.018046855926514,0.2889813184738159,0,0,1
13,6,-1.245587,0.21306984,0.10828197,-0.062455617,-0.52373815,6.28,6.168919072283281,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,1.0,1.15,0.0,1.0,4.131815433502197,0.352227121591568,0,0,1
13,7,-1.2095809,-0.19370835,0.051363178,0.08590454,1.0289323,5.027341389449765,3.973516469808252,0.09,0.04,0.05,1.0,5.0,0.6957895863241352,1.0,1.15,0.0,1.0,3.5478291511535645,0.23704108595848083,0,0,1
14,0,-1.3177706,0.054657914,0.099817835,-0.025637794,-0.25304368,5.193385920165492,4.934933138424759,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,1.0,1.15,0.0,1.0,3.413196563720703,0.3106752634048462,0,0,1
14,1,-0.85284007,0.2684806,0.0076603843,-0.11473335,-1.4990654,4.852921344667243,6.28,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,0.8769307732582092,1.15,0.0,1.0,3.5286707878112793,0.4265531599521637,0,0,1
14,2,-1.0433717,-0.16673216,0.08597454,0.09163268,0.81723803,6.28,5.589148050499353,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,1.0,1.15,0.0,1.0,3.3348238468170166,0.1465531289577484,0,0,1
14,3,-0.9128502,-0.24701741,0.11666044,0.015056269,0.13250242,4.47321619095571,6.28,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,0.9529435634613037,1.15,0.0,1.0,3.5411570072174072,0.2922314405441284,0,0,1
14,4,-1.1070441,-0.296052,0.081150986,0.038244735,0.43987945,4.896438557852466,5.012347984557506,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,1.0,1.15,0.0,1.0,3.520016670227051,0.2969391644001007,0,0,1
14,5,-0.83033234,0.045375008,0.016211042,-0.0054737213,2.7813818,4.463398198104076,-6.28,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,0.8484209775924683,1.15,0.0,1.0,3.683859348297119,0.2831808030605316,0,0,1
14,6,-1.2348045,0.20682266,0.10757368,-0.06252676,-0.526883,6.28,6.169580266591704,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,1.0,1.15,0.0,1.0,3.785876750946045,0.3437286615371704,0,0,1
14,7,-1.204528,-0.18553808,0.050790165,0.08007788,1.0019175,4.992617162121528,3.6244752057858665,0.09,0.04,0.05,1.0,5.0,0.7111120579595459,1.0,1.15,0.0,1.0,3.2472150325775146,0.23205232620239258,0,0,1
15,0,-1.3078694,0.052032087,0.098657966,-0.026667755,-0.26520222,5.1187931822562325,4.898492658911835,0.09,0.04,0.05,1.0,5.0,0.7263770907071897,1.0,1.15,0.0,1.0,3.1242079734802246,0.30653315782546997,0,0,1
15,1,-0.85180825,0.25719577,0.012290346,-0.11210839,-1.4556533,4.743323720544584,6.28,0.09,0.04,0.05,1.0,5.0,0.7263770907071897,0.8756237626075745,1.15,0.0,1.0,3.2286884784698486,0.4118249714374542,0,0,1
